SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category,_row_id,tier,confidence_score,reasons,flags,ean_exact_match,title_similarity,shared_tokens
LOCTITE PRECISION SUPERGLUE MAX 10G,"Loctite Precision Max, Strong All Purpose Liquid Adhesive, Accurate Repairs, Instant Super Glue for Various Materials, Easy to Use Clear Glue, 1 x 10g",5.01031E+12,5.01031E+12,B001C0G1X2,2.892,5.12,-0.973333333,-32.88288288,200,200,200,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.39, shared=4) | Brand match: loctite",False,https://www.efghousewares.co.uk/loctite-precision-superglue-max-10g,https://www.amazon.co.uk/dp/B001C0G1X2,Available (see Keepa data),Loctite Precision Superglue Max 10G,177,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.39, shared=4) | Brand match: loctite",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.389,4
WESTLAND BOSAI CONCENTRATE FEED 200ML,"Westland Bonsai Tree Feed Concentrate, 200 ml",5.02338E+12,5.02338E+12,B0777S3LQR,3.096,6.93,-1.045,-33.38658147,,,0,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.79, shared=3) | Brand match: westland",False,https://www.efghousewares.co.uk/westland-bosai-concentrate-feed-200ml,https://www.amazon.co.uk/dp/B0777S3LQR,,Westland Bosai Concentrate Feed 200Ml,178,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.79, shared=3) | Brand match: westland",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.79,3
GREEN BLADE HAND FORK WITH WOODEN HANDLE,Green Blade - Cushion Grip Handle Hand Fork - Brown,5.0174E+12,5.0174E+12,B000O9GML8,0.696,4.99,-0.391666667,-34.66076696,,,0,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.54, shared=5) | Brand match: green",False,https://www.efghousewares.co.uk/green-blade-hand-fork-with-wooden-handle,https://www.amazon.co.uk/dp/B000O9GML8,,Green Blade Hand Fork With Wooden Handle,179,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.54, shared=5) | Brand match: green",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.539,5
BRIWAX WAX FILLER STICKS GREY,"Briwax Filler Sticks Grey – Quick Wood Repair for Scratches, Cracks & Nail Holes | Assorted Shades",5.01533E+12,5.01533E+12,B07MKNWLKT,6.516,8.95,-2.111666667,-35.31215162,50,50,50,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.41, shared=4) | Brand match: briwax",False,https://www.efghousewares.co.uk/briwax-wax-filler-sticks-grey,https://www.amazon.co.uk/dp/B07MKNWLKT,,Briwax Wax Filler Sticks Grey,180,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.41, shared=4) | Brand match: briwax",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.407,4
LOCTITE EXTREME EPOXY INST MIX 11ML,Loctite Epoxy 1min 11ml,5.01031E+12,5.01031E+12,B07V1Z3693,4.692,7.89,-1.605,-35.98654709,50,50,50,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.72, shared=3) | Brand match: loctite",False,https://www.efghousewares.co.uk/loctite-extreme-epoxy-inst-mix-11ml,https://www.amazon.co.uk/dp/B07V1Z3693,,Loctite Extreme Epoxy Inst Mix 11Ml,181,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.72, shared=3) | Brand match: loctite",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.724,3
HG HEADSTONE CLEANING  500ML(SOLD EACH),"HG Headstone Cleaner, Gravestone Cleaning Spray, Removes Deposits, Dirt & Stains Easily from All Natural Stone – 500ml Spray (215050106)",8.71158E+12,8.71158E+12,B000IU3W20,6.708,10,-2.246666667,-36.59066232,600,600,600,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.36, shared=3) | Brand match: hg",False,https://www.efghousewares.co.uk/hg-headstone-cleaning-spray,https://www.amazon.co.uk/dp/B000IU3W20,,Hg Headstone Cleaning Spray,182,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.36, shared=3) | Brand match: hg",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.361,3
OVEN MATE OVEN CLEANER KIT 500ML EACH,"Oven Mate, Oven Cleaning Kit",5.0393E+12,5.0393E+12,B0111NBRYW,5.976,9.45,-2.025,-36.61844485,50,50,50,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.75, shared=3) | Brand match: oven",False,https://www.efghousewares.co.uk/oven-mate-oven-cleaner-kit-500ml-each,https://www.amazon.co.uk/dp/B0111NBRYW,,Oven Mate Oven Cleaner Kit 500Ml Each,183,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.75, shared=3) | Brand match: oven",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.75,3
BLACKMOOR STONE FRYING PAN 20CM,"Blackmoor Non Stick Frying Pan 20cm, Induction, Electric & Gas Hob, Egg Frying Pan, 67060",5.0253E+12,5.0253E+12,B012TLNBZ8,7.728,11.49,-2.625,-37.55364807,500,500,500,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.49, shared=4) | Brand match: blackmoor",False,https://www.efghousewares.co.uk/blackmoor-stone-frying-pan-20cm-10-1-23,https://www.amazon.co.uk/dp/B012TLNBZ8,Available (see Keepa data),Blackmoor Stone Frying Pan 20Cm 10 1 23,184,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.49, shared=4) | Brand match: blackmoor",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.487,4
ASHLEY CASH BOX 8 INCH,Ashley - Metal Cash Box - 20.5cm - Red,5.0174E+12,5.0174E+12,B000OTPWNC,5.364,8.99,-1.918333333,-38.21381142,50,50,50,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.64, shared=3) | Brand match: ashley",False,https://www.efghousewares.co.uk/ashley-8-cash-box-cb112,https://www.amazon.co.uk/dp/B000OTPWNC,Available (see Keepa data),Ashley 8 Cash Box Cb112,185,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.64, shared=3) | Brand match: ashley",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.643,3
CURVER KNIT REC BASKET 19L BLUE,"Curver Knit Effect Kitchen, Living room, Bathroom, Bedroom, Utility Large Rectangular Storage Basket 19 Litres - Misty Blue",3.25392E+12,3.25392E+12,B01IEKKLYM,4.032,8.14,-1.496666667,-38.27791986,50,50,50,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.42, shared=4) | Brand match: curver",False,https://www.efghousewares.co.uk/curver-knit-rec-basket-19l-blue,https://www.amazon.co.uk/dp/B01IEKKLYM,,Curver Knit Rec Basket 19L Blue,186,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.42, shared=4) | Brand match: curver",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.416,4
DOVE GIFT SET ENJOY BODYWASH 2PC EACH,Dove Enjoy Duo Gift Set Body Wash Collection with a shower puff perfect gifts for her 2 piece,8.72018E+12,8.72018E+12,B0FFMTMZDW,5.088,7.95,-1.885,-39.35281837,50,50,50,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.42, shared=3) | Brand match: dove",False,https://www.efghousewares.co.uk/dove-gift-set-enjoy-bodywash-2pc-each-124974,https://www.amazon.co.uk/dp/B0FFMTMZDW,Available (see Keepa data),Dove Gift Set Enjoy Bodywash 2Pc Each 124974,187,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.42, shared=3) | Brand match: dove",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.415,3
STATUS POWER CIRCUIT BREAKER WHITE,STATUS White Circuit Breaker | 13A UK Plug RCD Socket Adapter | SRCDX3,5.02282E+12,5.02282E+12,B00561L0ZC,7.656,9.79,-2.741666667,-39.56228956,50,50,50,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.55, shared=4) | Brand match: status",False,https://www.efghousewares.co.uk/status-power-circuit-breaker-white-118712,https://www.amazon.co.uk/dp/B00561L0ZC,,Status Power Circuit Breaker White 118712,188,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.55, shared=4) | Brand match: status",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.549,4
HG CHANDELIER CLEANER 500ML (SOLD EACH),HG Chandelier Cleaner 500ml,8.71158E+12,8.71158E+12,B000IU3VYY,6.708,9.69,-2.465,-40.1465798,300,300,300,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.84, shared=3) | Brand match: hg",False,https://www.efghousewares.co.uk/hg-chandelier-cleaner-500ml-120942,https://www.amazon.co.uk/dp/B000IU3VYY,,Hg Chandelier Cleaner 500Ml 120942,189,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.84, shared=3) | Brand match: hg",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.844,3
ELBOW GREASE AQUA ANTI-BACTERIAL BATHROOM CLEANING GLOVES LARGE,Elbow Grease Rubber Gloves for Cleaning Bathrooms - Cotton Lined with Extra Long Sleeve | Mint Blue with In-built Antibacterial Properties (1 Pair - Size Large),5.05325E+12,5.05325E+12,B0DZ328TFX,1.344,4.57,-0.701666667,-42.01596806,50,50,50,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.39, shared=5) | Brand match: elbow",False,https://www.efghousewares.co.uk/eg-aqua-anti-bac-bathroom-cleaning-gloves-l-103986,https://www.amazon.co.uk/dp/B0DZ328TFX,Available (see Keepa data),Eg Aqua Anti Bac Bathroom Cleaning Gloves L 103986,190,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.39, shared=5) | Brand match: elbow",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.389,5
FIRST STEPS BABY POTTY PLASTIC ASSORTED,"First Steps Plastic Potty for Baby & Toddler for Potty Training, Assorted Color",5.0153E+12,5.0153E+12,B00E9906DO,1.14,5.75,-0.648333333,-43.22222222,50,50,50,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.55, shared=6) | Brand match: first",False,https://www.efghousewares.co.uk/first-steps-baby-potty-plastic-assorted,https://www.amazon.co.uk/dp/B00E9906DO,Available (see Keepa data),First Steps Baby Potty Plastic Assorted,191,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.55, shared=6) | Brand match: first",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.552,6
FIRST STEPS BABY MANICURE SET,First Steps Manicure Set,5.0153E+12,5.0153E+12,B00EZSG16K,0.804,2.9,-0.553333333,-45.35519126,50,50,50,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.91, shared=3) | Brand match: first",False,https://www.efghousewares.co.uk/first-steps-baby-manicure-set,https://www.amazon.co.uk/dp/B00EZSG16K,Available (see Keepa data),First Steps Baby Manicure Set,192,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.91, shared=3) | Brand match: first",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.906,3
STORY OF ROSE EDT 100ML POUR FEMME EACH,STORY OF ROSE POUR FEMME WOMEN - EAU DE PERFUME NATURAL SPRAY 100ml,5.05517E+12,5.05517E+12,B005D4NOEM,1.344,4.85,-0.768333333,-46.00798403,100,100,100,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.51, shared=5) | Brand match: story",False,https://www.efghousewares.co.uk/story-of-rose-edt-100ml-pour-femme-each-110005,https://www.amazon.co.uk/dp/B005D4NOEM,Available (see Keepa data),Story Of Rose Edt 100Ml Pour Femme Each 110005,193,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.51, shared=5) | Brand match: story",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.514,5
HG BATHROOM CLEANER SHINE RESTORER 500ML(SOLD EACH),"HG Bathroom Cleaner Shine Restorer, Bath Cleaner & Light Limescale Remover, Bathroom Floor Cleaner & Sink Cleaner, Bathtub Cleaner, Shower Spray Liquid & Toilet Cleaner - 500ml (Packing May Vary)",8.71158E+12,8.71158E+12,B001FTS3KE,4.908,7.82,-2.203333333,-47.48563218,100,100,100,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.37, shared=5) | Brand match: hg",False,https://www.efghousewares.co.uk/hg-bath-shine,https://www.amazon.co.uk/dp/B001FTS3KE,,Hg Bath Shine,194,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.37, shared=5) | Brand match: hg",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.368,5
ALLIGATOR STICKER BURST PAW PATROL,"ALLIGATOR - Paw Patrol Sticker Activity Book, Reusable Stickers",9.78179E+12,9.78179E+12,1788244362,2.82,4.5,-1.38,-47.5862069,200,200,200,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.44, shared=4) | Brand match: alligator",False,https://www.efghousewares.co.uk/alligator-sticker-burst-paw-patrol-117445,https://www.amazon.co.uk/dp/1788244362,Available (see Keepa data),Alligator Sticker Burst Paw Patrol 117445,195,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.44, shared=4) | Brand match: alligator",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.442,4
ELBOW GREASE GLASS CLEANER AEROSOL 300ML,"Elbow Grease Glass Cleaner Aerosol - Super Shine, Foaming Action | Cleans Windows, Mirrors, Glass - Streak Free (300ml)",5.05325E+12,5.05325E+12,B0F9YWJTBH,1.14,5.12,-0.763333333,-50.88888889,,,0,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.53, shared=6) | Brand match: elbow",False,https://www.efghousewares.co.uk/elbow-grease-glass-cleaner-aerosol-300ml-120006,https://www.amazon.co.uk/dp/B0F9YWJTBH,,Elbow Grease Glass Cleaner Aerosol 300Ml 120006,196,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.53, shared=6) | Brand match: elbow",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.53,6
BLACKSPUR GUTTER MESH 16CM X 5M,Blackspur BB-GM100 Gutter Mesh,5.0174E+12,5.0174E+12,B005EXIMPI,1.344,4.95,-0.865,-51.79640719,50,50,50,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.70, shared=3) | Brand match: blackspur",False,https://www.efghousewares.co.uk/blackspur-gutter-mesh-16cm-x-5m,https://www.amazon.co.uk/dp/B005EXIMPI,Available (see Keepa data),Blackspur Gutter Mesh 16Cm X 5M,197,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.70, shared=3) | Brand match: blackspur",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.7,3
WHAM CASA 39CM RECTANGULAR BOWL SAGE SILVER,Wham Silver Sage High Grade Rectangular Rectangle Washing Up Bowl Basin,5.03814E+12,5.03814E+12,B08WJ9LB25,1.644,6.29,-1.018333333,-53.03819444,600,600,600,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.51, shared=5) | Brand match: wham",False,https://www.efghousewares.co.uk/wham-casa-sage-silver-rect-bowl-39cm,https://www.amazon.co.uk/dp/B08WJ9LB25,,Wham Casa Sage Silver Rect Bowl 39Cm,198,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.51, shared=5) | Brand match: wham",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.509,5
BLACKSPUR 5PC TERMINAL BLOCK SET,Blackspur BB-CT110 3/ 15A Terminal Block Set,5.0174E+12,5.0174E+12,B005EXI6D6,1.536,3.68,-0.973333333,-53.18761384,,,0,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.81, shared=3) | Brand match: blackspur",False,https://www.efghousewares.co.uk/blackspur-5pc-terminal-block-set,https://www.amazon.co.uk/dp/B005EXI6D6,,Blackspur 5Pc Terminal Block Set,199,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.81, shared=3) | Brand match: blackspur",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.811,3
BARBIE COLOURING BOOK,Barbie Colouring Book 2 Alligator Products Limited 3328/BACB2,9.78179E+12,9.78179E+12,1788243285,1.2,3.59,-0.828333333,-53.44086022,,,0,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.52, shared=3) | Brand match: barbie",False,https://www.efghousewares.co.uk/barbie-colouring-book-121029,https://www.amazon.co.uk/dp/1788243285,Available (see Keepa data),Barbie Colouring Book 121029,200,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.52, shared=3) | Brand match: barbie",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.519,3
DURACELL BATTERIES SIMPLY 12PK AAA EACH,Duracell Simply AAA Batteries (Pack of 12),5.00039E+12,5.00039E+12,B01MXQ5UK5,6.696,6.75,-3.385,-55.22022838,1000,,1000,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.58, shared=4) | Brand match: duracell",False,https://www.efghousewares.co.uk/duracell-batteries-simply-12pk-aaa-each,https://www.amazon.co.uk/dp/B01MXQ5UK5,Available (see Keepa data),Other,201,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.58, shared=4) | Brand match: duracell",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.582,4
RUSTINS PAINT DRIERS 300ML,Rustins PAID300 250ml Paint Driers,5.01533E+12,5.01533E+12,B00HZRDEHW,5.172,6.95,-2.718333333,-55.93278464,,,0,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.67, shared=3) | Brand match: rustins",False,https://www.efghousewares.co.uk/rustins-paint-driers-300ml,https://www.amazon.co.uk/dp/B00HZRDEHW,,Rustins Paint Driers 300Ml,202,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.67, shared=3) | Brand match: rustins",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.667,3
DOVE GIFT SET RELAX BODYWASH 2PC EACH,Dove Relax Duo Gift Set Body Wash Collection with a shower puff perfect gifts for her 2 piece,8.72018E+12,8.72018E+12,B0FFMNRN4G,7.32672,7.9,-3.742266667,-56.22733738,100,100,100,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.42, shared=3) | Brand match: dove",False,https://www.efghousewares.co.uk/dove-gift-set-relax-bodywash-2pc-each-124976,https://www.amazon.co.uk/dp/B0FFMNRN4G,Available (see Keepa data),Other,203,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.42, shared=3) | Brand match: dove",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.415,3
STATUS TWIN USB PLUG THROUGH ADAPTOR 1PK,"STATUS Multi USB Plug Adapter White, 2 Port USB Adaptor Plug Through, S2USBPTAWH1PK3",5.02282E+12,5.02282E+12,B00Q8WT870,5.376,6.7,-2.966666667,-58.97945659,200,200,200,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.52, shared=5) | Brand match: status",False,https://www.efghousewares.co.uk/status-twin-usb-plug-through-adaptor-1pk-clam,https://www.amazon.co.uk/dp/B00Q8WT870,,Status Twin Usb Plug Through Adaptor 1Pk Clam,205,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.52, shared=5) | Brand match: status",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.525,5
BLACKSPUR RUBBER MALLET 16oz BOTH,Blackspur 1x 16oz Rubber Mallet with Wooden Handle - Home Nail Framing Roofing Straight Handle DIY Hand Tool,5.0174E+12,5.0174E+12,B000QF7EWQ,2.016,4.99,-1.371666667,-61.50971599,,,0,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.37, shared=4) | Brand match: blackspur",False,https://www.efghousewares.co.uk/blackspur-rubber-mallet-16oz-both,https://www.amazon.co.uk/dp/B000QF7EWQ,Available (see Keepa data),Blackspur Rubber Mallet 16Oz Both,206,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.37, shared=4) | Brand match: blackspur",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.371,4
BG BLACK NICKEL SINGLE TV SOCKET,"BG Electrical Single Co-Axial Socket, Black Nickel",5.05077E+12,5.05077E+12,B00H2EW4A6,5.04,5.99,-2.958333333,-62.28070175,50,50,50,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.38, shared=4) | Brand match: bg",False,https://www.efghousewares.co.uk/bg-black-nickel-single-tv-socket-115135,https://www.amazon.co.uk/dp/B00H2EW4A6,,Bg Black Nickel Single Tv Socket 115135,207,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.38, shared=4) | Brand match: bg",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.375,4
UNIBOND NO MORE NAILS REMOVABLE MOUNTING STRIPS 10PC,"Unibond No More Nails Removable Picture Hanging Strips, Adhesive Strips for Fast, Easy Mounting, Double Sided Sticky Tape for Interior Use, Translucent Tape, Pack of 10 , Yellow",5.01038E+12,5.01038E+12,B002SPBUQ8,3.9,3.98,-2.463333333,-64.8245614,1000,,1000,TIER_2_LIKELY,60,EAN_CHECKSUM_FAIL | UNPROFITABLE,"EAN digits match but checksum invalid | Moderate title match (sim=0.42, shared=6) | Brand match: unibond",False,https://www.efghousewares.co.uk/unibond-no-more-nails-removable-strips-10pc-107648,https://www.amazon.co.uk/dp/B002SPBUQ8,Available (see Keepa data),Unibond No More Nails Removable Strips 10Pc 107648,208,TIER_2_LIKELY,60,"EAN digits match but checksum invalid | Moderate title match (sim=0.42, shared=6) | Brand match: unibond",EAN_CHECKSUM_FAIL | UNPROFITABLE,False,0.422,6
