SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,tier,confidence_score,flags,reasons,ean_exact_match,Category,v2_tier,v2_confidence,v2_flags
AMTECH PADLOCK BRASS 32MM,"Amtech T1000C 32mm Solid Brass Padlock, Small Padlock with Keys for Luggage, Lockers, Toolboxes, Cupboards or Sports Bags",5032759006137.0,5032759006137.0,B009O9IQAY,2.004,5.16,-0.2899999999999991,-13.063063063063026,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.25, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,98,UNPROFITABLE
BLACKSPUR BUNGEE 24 INCH CORDS 2PC BOTH,Blackspur BB-BD400 Bungee Cord,5017403039846.0,5017403039846.0,B0038XD8BE,1.332,5.48,-0.2233333333333327,-13.453815261044138,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.62, shared=2),Brand match: blackspur",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
TIDYZ SANDWICH 15 BAGS SLIDE ZIP,"Tidyz Slide Zip Food Bags Pack of 15 Food Prep Accessories & Storage, Clear",5025364003745.0,5025364003745.0,B0B69DX7J9,0.744,4.89,-0.1649999999999997,-14.102564102564076,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.29, shared=4),Brand match: tidyz",True,Other,TIER_1_VERIFIED,98,UNPROFITABLE
AMTECH BRUSH ART 15PC SET,"Amtech S4000 Artist Paint Brush Set for Acrylic, Oil, Model, Kids and Canvas Painting, 15 Assorted sizes for Fine Art Enthusiasts, Hobbyists, and Ceramic Crafts",5032759012848.0,5032759012848.0,B006TZGDGA,1.572,4.32,-0.2699999999999993,-14.516129032258029,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.22, shared=3),Brand match: amtech",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH COMBINATION SQAURE 12INCH,"Amtech P3398 300mm (12"") combination square",5032759022878.0,5032759022878.0,B003LKDUPS,4.608,9.06,-0.7399999999999995,-16.856492027334845,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.67, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH 5W COB USB RECHARGEABLE MINI WORK LIGHT,"Amtech - COB Mini Worklight with Clip for Home DIY, Workshops, and Outdoor Activities, Super Bright with 2 Lighting Modes, 360 Rotation, Cordless and Portable, Rechargeable (5W)",5032759051526.0,5032759051526.0,B0DHY6S35J,5.136,8.99,-0.8583333333333327,-17.77087646652863,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.28, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH PLIER WATERPUMP 16 INCH,"Amtech W5300 400mm (16"") Heavy Duty Water Pump Pliers",5032759009640.0,5032759009640.0,B00D2W6Z7A,13.668,18.99,-2.295000000000001,-19.2211055276382,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.50, shared=1),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH ORGANISER BOX 15INCH,"Amtech S6460 Storage Box, Screw Box Organiser for Hardware Assortment, 23 Compartments with Removable Dividers",5032759033485.0,5032759033485.0,B005GUQ0XU,7.848,12.83,-1.4383333333333328,-20.286788904560407,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=3),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH PLANE MINI 2PC,Amtech E0425 2 Piece Wood Plane Set,5032759024544.0,5032759024544.0,B003B8T91Y,8.352,12.69,-1.635000000000001,-21.770972037283634,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.46, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH HATCHET CAMPING,"Amtech - One Piece Axe for Splitting Light Wood and Kindling for Camping, Easy to Use with Ergonomic Grip, Long Lasting and Durable Carbon Steel, Includes Blade Guard for Safe Storage",5032759041787.0,5032759041787.0,B00VLSB0X6,8.916,13.17,-1.7749999999999997,-22.24310776942356,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.17, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH BOLSTER 4 INCH,"Amtech G2300 100mm (4"") Bolster Chisel",5032759002283.0,5032759002283.0,B004TRTDDU,4.5,9.01,-0.9916666666666664,-23.06201550387597,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.61, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,98,UNPROFITABLE
AMTECH BOLSTER WITH GAURD 3 INCH 2250,"Amtech G2250 75mm (3"") Bolster Chisel",5032759025688.0,5032759025688.0,B008PQAJ2A,3.984,8.58,-0.91,-23.514211886304903,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.48, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,95,BRAND_MISMATCH | UNPROFITABLE
AMTECH ENGINEERS SQAURE 6 INCH,"Amtech P3800 150mm (6"") Engineer's Square",5032759005246.0,5032759005246.0,B007XJWW4S,3.66,6.45,-0.9349999999999998,-25.97222222222221,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.66, shared=1),Brand match: amtech",True,Other,TIER_1_VERIFIED,95,BRAND_MISMATCH | UNPROFITABLE
KINGFISHER FOIL SET2 PLATTERS 14INCH,"Kingfisher Food Platter, Silver, 14-Inch, Pack of 2",5013478557902.0,5013478557902.0,B000XJ5Z44,0.852,5.39,-0.3283333333333338,-26.058201058201096,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.70, shared=1),Brand match: kingfisher",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH SMOOTH PLANE NO 4,Amtech E0100 No. 4 Smoothing Plane,5032759001491.0,5032759001491.0,B008PQ92UA,10.152,13.99,-2.3616666666666664,-26.21161672216056,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.67, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,98,UNPROFITABLE
AMTECH CHISEL 1 INCH,"Amtech E0530 25mm (1"") Wood Chisel",5032759035373.0,5032759035373.0,B008PQ8VVQ,4.596,8.38,-1.186666666666666,-27.092846270928444,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.51, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,98,UNPROFITABLE
PAN AROMA C TEA-LIGHTS 16PK SOOTH LAVENDER,Pan Aroma 16 pc tealight Candles Soothing Lavander (Soothin Lavander),5053249228211.0,5053249228211.0,B082MJDP5X,1.08,3.7,-0.3966666666666664,-27.35632183908044,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.65, shared=2),Brand match: pan",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH KNIFE RETRACT WITH BLADES 0476,Amtech S0476 Retractable Utility Knife with Soft Grip,5032759036240.0,5032759036240.0,B008CYWVAS,3.96,7.41,-1.054999999999999,-27.40259740259738,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.51, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH TERMINAL ASSORTED 100PCS,Amtech B3300 100 Piece assorted terminals,5032759008193.0,5032759008193.0,B00175GDU8,3.552,5.68,-0.966666666666666,-27.54036087369419,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.53, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,98,UNPROFITABLE
AMTECH PADLOCK  COMBINTION 4PC SET,Amtech T1153 4 Piece Combination Padlock Set,5032759049677.0,5032759049677.0,B07S4LR528,2.928,5.51,-0.8283333333333329,-27.70345596432552,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.46, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,98,UNPROFITABLE
AMTECH REPAIR KIT PREC PHONE/COMP 17PC,Amtech L0532 17 Piece Precision Phone and Computer Repair Tool Set,5032759043514.0,5032759043514.0,B016DZ09CY,7.0440000000000005,9.95,-1.838333333333334,-28.63447559709243,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.33, shared=3),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH SOCKET 40PC BUDGET SET,"Amtech I0100 Socket Set, Mechanics Tool Kit, 40-Piece Chrome Plated Carbon Steel, Assortment of 1/4"" and 3/8"", Storage Case",5032759002665.0,5032759002665.0,B001RH36CE,6.119999999999999,9.99,-1.6749999999999985,-29.646017699115017,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.36, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH HAMMER FIBERGLASS 20OZ,"Amtech - Claw Hammer, Heavy Duty Fibreglass Handle, Drop Forged Head, Comfortable Non-Slip Grip, Ideal for Construction and Renovation (20oz / 560g)",5032759011933.0,5032759011933.0,B004TRT7OK,4.968,8.99,-1.4083333333333323,-30.02842928216061,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.33, shared=3),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH CHISEL WOOD 2 INCH SOFT GRIP,"Amtech E0560 50mm (2"") Bevel Edge Wood Chisel",5032759007660.0,5032759007660.0,B008PQ7ZTA,5.22,8.25,-1.515,-30.918367346938773,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.34, shared=3),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH HEX KEY D/BLISTER 10PC,"Amtech I8770 Hex Key Set, 10 Assorted Anti-Rust Hex Keys with Storage Holder, Sizes 1.5, 2, 2.5, 3, 4, 5, 5.5, 6, 8 and 10mm",5032759015047.0,5032759015047.0,B00ABJRCD8,2.22,4.99,-0.761666666666666,-31.73611111111108,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.35, shared=3),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH ALL WEATHER VOLT TEST,Amtech L4850 Mains Voltage Tester,5032759016334.0,5032759016334.0,B005CHXGE8,1.68,3.95,-0.6283333333333327,-32.22222222222219,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.59, shared=1),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH CLAW HAMMER 16OZ WOODEN SHAFT,"Amtech - Claw Hammer, Fully Polished Steel Head, Traditional Wooden Handle, Balanced Weight for Smooth Striking, Perfect for Carpentry and Woodwork (16oz / 450g)",5032759000029.0,5032759000029.0,B008PQDVXO,5.22,8.94,-1.6499999999999997,-33.6734693877551,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.34, shared=5),Brand match: amtech",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH MAN HOLE KEY 2PC SET,Amtech C3190 2 Piece Manhole Key Set,5032759029990.0,5032759029990.0,B001IP0074,3.36,6.57,-1.144999999999999,-34.17910447761191,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.70, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,98,UNPROFITABLE
AMTECH HEX KEY 10PC SET,"Amtech I8750C Hex Key Set, 10 Assorted Anti-Rust Hex Keys, Supplied on Handy Keyring, Sizes 1.5, 2, 2.5, 3, 3.5, 4, 5, 6, 8, and 10mm",5032759003488.0,5032759003488.0,B0039JGDUK,1.272,3.97,-0.5516666666666665,-34.265010351966865,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.26, shared=3),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH DIAMOND STONE PORTABLE 2INCH X 10INC,Amtech E2522 Double Sided Folding Diamond File,5032759041930.0,5032759041930.0,B00XHT31GQ,3.408,5.39,-1.2683333333333338,-37.41396263520159,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.38, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH DIAMOND WHETSTONE 3PC,Amtech E2500 3 Piece Diamond Stone Sharpening Set,5032759018253.0,5032759018253.0,B002EP7LII,5.904,7.6,-2.046666666666667,-37.416209628275446,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.57, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH ADAPTOR QUICK 1/4,"Amtech F0730 6mm (1/4"") Quick Change Adapter",5032759018123.0,5032759018123.0,B001LMJ8PY,1.584,3.74,-0.7033333333333331,-37.61140819964348,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.44, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,95,BRAND_MISMATCH | UNPROFITABLE
AMTECH CLAMP C TYPE 11INCH,"Amtech D2200 280mm (11"") C clamp",5032759001323.0,5032759001323.0,B008PQBSWU,4.284,7.95,-1.5650000000000002,-37.98543689320389,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.44, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH DRAIN BUSTER DOCTOR DRAIN,Amtech Drain Plunger Red / Black,5032759034758.0,5032759034758.0,B0030E0G2K,6.912,10.25,-2.4483333333333324,-38.80084521922873,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.60, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
MARKSMAN SAND PAPER WOOD,"Marksman Pack Of 10 Sheets 9"" X 11"" Sandpaper",5038673680743.0,5038673680743.0,B00EKNGRL4,1.008,4.99,-0.5516666666666658,-39.68824940047955,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.54, shared=1),Brand match: marksman",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH SCREW ADAPTOR SET DRY WALL,"Amtech F0720 Drywall Screwdriver Bits, 10pc Hex Shank, Phillips 2, 65mm",5032759050727.0,5032759050727.0,B08D1YQFW6,1.812,4.2,-0.8399999999999999,-40.776699029126206,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.42, shared=1),Brand match: amtech",True,Other,TIER_1_VERIFIED,96,TITLE_WEAK | UNPROFITABLE
CAROLINE 4PC FOODTRAY & LIDS,Caroline Plastic Tubs with Lids X4 1000ml,5012145004091.0,5012145004091.0,B0030FUIQS,1.104,5.38,-0.6466666666666668,-43.99092970521543,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.56, shared=2),Brand match: caroline",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH WASHERS ASSORTED 200PC,"Amtech S5850 Assorted Washers, 200 Pieces Include Flat Washers and Lock Washers, M5, M6, M8, M10, plus Storage",5032759023097.0,5032759023097.0,B00708NA1G,1.356,4.86,-0.7499999999999993,-44.6428571428571,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.32, shared=3),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH TORX SET 16PC 3220,Amtech L3220 16 Piece Torx bit Set,5032759019069.0,5032759019069.0,B0033YCUD0,2.04,4.19,-1.0283333333333329,-45.70370370370369,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.51, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH CLAMP F TYPE METAL 50X300,Amtech D1910 50 x 300mm F clamp,5032759008865.0,5032759008865.0,B006ZJV9F0,2.772,6.01,-1.3316666666666668,-46.56177156177156,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.38, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH PADLOCK BRASS 25MM,"Amtech T0900C 25mm Solid Brass Padlock, Small Padlock with Keys for Luggage, Lockers, Toolboxes, Cupboards or Sports Bags",5032759006120.0,5032759006120.0,B008H479SW,1.608,3.58,-0.8866666666666667,-46.913580246913575,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.25, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,98,UNPROFITABLE
AMTECH HOSE CLIPS 16PC 4390,Amtech S4390 16 Piece Hose Clip Set,5032759029327.0,5032759029327.0,B00ACG789S,1.884,3.96,-1.0,-47.16981132075471,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.55, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH MULTIPURPOSE SCRATCH BRUSH,"Amtech - Multi-Purpose Wire Brush for Cleaning Parts, Removing Rust, and More, Easy to Use with Ergonomic Handle, Home DIY, Durable and Long Lasting Steel Bristles",5032759017331.0,5032759017331.0,B0057ERE2Q,3.6,6.51,-1.675,-47.183098591549296,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.29, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH BI-METAL HOLESAW 51MM,"Amtech - 51mm Hole Saw, M35 High-Speed Steel Metal Hole Saw with 39mm Cutting Depth for Wood, Plastic, Metal Sheets, and More, Durable and Heat-Resistant, 4-6 Teeth Per Inch",5032759052035.0,5032759052035.0,B0DS65DKNJ,3.744,6.49,-1.7516666666666658,-47.729336966394165,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.25, shared=3),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
MAXIM 10W G4 DAY LIGHT PK2,MAXIM LED Bulbs [Pack of 2] Type: G4 (Day Light) 1.5Watts (10Watts) / Pearl Finish / 25 000 Hours/Energy Saving Multipack 10MLG4DLB224,5022822207097.0,5022822207097.0,B0BWNSKQ9Q,2.484,3.92,-1.323333333333333,-50.508905852417286,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.31, shared=3),Brand match: maxim",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
KINGFISHER LINERS CAKE CASE,"Kingfisher Round Cake Tin Cases, White, Pack of 15",5013478130921.0,5013478130921.0,B0084EC34A,0.852,4.74,-0.6399999999999999,-50.79365079365079,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.59, shared=2),Brand match: kingfisher",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH SPANNER STUBBY 10PC SET,Amtech K2001 10 Piece Stubby Combination Wrench Set,5032759042487.0,5032759042487.0,B00XHT3FOY,11.196,10.95,-5.215,-52.7834008097166,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.54, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH SHED AND FENCE BRUSH,"Amtech - Fence Paint Brush for Stains, Varnishes, Painting Wood, and More, Home and Garden DIY, Effective Coverage, Comfortable Soft Grip Handle, Includes Brush Clip for Mess Free Painting (5”)",5032759043552.0,5032759043552.0,B0156NFVJA,2.496,5.15,-1.428333333333333,-54.309252217997454,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.18, shared=3),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH DIGITAL LUGGAGE SCALE,"Amtech - Digital Scale for Luggage, Parcels, and More with Weight Restrictions, LCD Screen with Automatic Off, Easy to Use, Battery Included, Weight Capacity up to 40kg",5032759050864.0,5032759050864.0,B08ZSXM58D,5.472,6.62,-2.873333333333333,-56.22961513372472,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=4),Brand match: amtech",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH SCREWDRIVER INSULATED 4PC SET,Amtech L0870 4 Piece Screwdriver Set,5032759034086.0,5032759034086.0,B002ZTALKI,2.784,4.49,-1.638333333333333,-57.08478513356561,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.61, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,95,BRAND_MISMATCH | UNPROFITABLE
PAPER 50 HOTCUPS 8 OZ,Paper Hot Coffee Tea Drinking Cups 8oz - 228ml (50 Pack),5060357991784.0,5060357991784.0,B01M4S0QM4,1.728,5.63,-1.2083333333333337,-60.72026800670018,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.46, shared=1),Brand match: paper",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH HATCHET MULTI,"Amtech – Multi Axe, Versatile Use, Heavy-Duty Build, Backed by Amtech S, Everyday Diy & Trade Applications",5032759022908.0,5032759022908.0,B004V8XSZQ,4.92,7.19,-2.848333333333332,-61.25448028673832,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.22, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,97,UNPROFITABLE
AMTECH SAW/PLASTIC HANDLE 18INCH,"Amtech M0300 450mm (18"") Hand Saw",5032759004430.0,5032759004430.0,B00ABJRNFU,2.976,6.62,-1.863333333333334,-61.49614961496152,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.43, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,94,BRAND_MISMATCH | UNPROFITABLE
KILNER 6 0.125LT SEALS OOS,"Kilner Replacement Rubber Seals Pack of 6 Airtight Food-Safe Seals for 0.125L Round Clip Top Jars Durable and Reusable for Preserving, Storage, and Airtight Freshness",5010853073057.0,5010853073057.0,B007T8KHVS,2.28,3.5,-1.5833333333333333,-64.62585034013605,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.19, shared=2),Brand match: kilner",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
AMTECH WIRE BRUSH SET 6PCE,Amtech F3400 6 Piece brush set,5032759002054.0,5032759002054.0,B0050P1PSG,1.644,3.4,-1.2566666666666666,-65.45138888888889,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.68, shared=2),Brand match: amtech",True,Other,TIER_1_VERIFIED,98,UNPROFITABLE
AMTECH SCRAPER H/D WOOD 4 EDGE SOFT GRIP,"Amtech G4515 Heavy Duty Wood Scraper, 4-Edge Scraper with Comfort Grip Handle, 2.5” Scraper Head can be Re-Sharpened",5032759050611.0,5032759050611.0,B089QXHJNG,3.708,5.96,-2.4533333333333323,-67.39926739926737,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=5),Brand match: amtech",True,Other,TIER_1_VERIFIED,98,UNPROFITABLE
151 HOOK & LOOP TAPE 1M,"151 Products TT1005-36 Tape, Clear",5050375001930.0,5050375001930.0,B004W3LJLA,1.14,4.5,-1.02,-68.0,TIER_2_LIKELY,55,UNPROFITABLE,"Exact EAN match (checksum verified),Weak title match (sim=0.44, shared=2),Brand match: 151",True,Other,TIER_1_VERIFIED,100,UNPROFITABLE
