SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,tier,confidence_score,flags,reasons,ean_exact_match,Category,v2_tier,v2_confidence,v2_flags
Bloome Triple Fragrance Floral Bouquet Wax Melts 12 Pack,Wax Melts 12 Pack (Floral Bouquet),5055566988137,5055566988137.0,B071CWX5SJ,0.816,4.99,0.478333333,38.88888889,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.39, shared=4)",True,Wholesale Home Fragrance Candles Accessories,TIER_1_VERIFIED,96,BRAND_MISMATCH
DID Hot Water Bottle & Cover Assorted 2l,"Hot Water Bottle 2 Litre – Assorted Colours, Teddy Plush Soft Fleece Cover, Long-Lasting Warmth, BS 1970:2012, by DID",5056338341778,5056338341778.0,B0GGLXBQJV,3.108,8.99,1.211666667,38.5881104,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.40, shared=6)",True,Other,TIER_1_VERIFIED,98,
Kids Spring-Form Non-Stick Cake Tin,"Royle Kids 2 Mini Springform Cake Tin Kids Round 5Inch Non Stick Springform Baking Tin 12cm,Black",5015302472535,5015302472535.0,B01APK7CDC,1.752,7.99,0.768333333,38.22553897,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.37, shared=5)",True,Wholesale Cooking,TIER_1_VERIFIED,95,BRAND_MISMATCH
Pan Aroma Small Jarred Scented Candle With Lid Vanilla & Coconut,Small Jar Candle Vanilla & Coconut (Small Jar Vanilla & Coconut),5053249218519,5053249218519.0,B07H6NGF7P,0.936,6.01,0.498333333,37.46867168,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.54, shared=4)",True,Wholesale Home Fragrance Candles Accessories,TIER_1_VERIFIED,96,BRAND_MISMATCH
First Steps Baby Nursery Jungle Storage Box,Nursery Storage Box - Size 30cm x 30cm x 30cm,5015302108670,5015302108670.0,B0BTLL3NCC,1.932,8.95,0.808333333,37.42283951,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.44, shared=3)",True,Wholesale Baby Infant Toys,TIER_1_VERIFIED,95,BRAND_MISMATCH
Dekton Steel Hand Rake 28.5cm,"Dekton Hand Rake – Ergonomic Gardening Tool for Raking, Leveling, and Weeding | Durable Stainless Steel Tines | Comfortable Grip | Ideal for Flower Beds, Vegetable Gardens, and Lawn Care",5055441456669,5055441456669.0,B0F4D6C59K,2.052,8.5,0.843333333,37.31563422,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.18, shared=4),Brand match: dekton",True,Garden Tools,TIER_1_VERIFIED,97,
Bloome Triple Fragrance Mystical Woods Wax Melts 12 Pack,Wax Melts 12 Pack (Mystical Woods),5055566988120,5055566988120.0,B071RDW38K,0.78,4.39,0.438333333,36.52777778,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.39, shared=4)",True,Wholesale Home Fragrance Candles Accessories,TIER_1_VERIFIED,96,BRAND_MISMATCH
Auto Extreme Professional Silver Alloy Wheel Spray Paint 400ml,"RAPIDE Auto Extreme AX Alloy Wheel Spray Paint Silver 400ML | Ideal for Refreshing & Customizing Alloy Wheels | Long-Lasting, Chip & Fade Resistant | Smooth Satin Finish",5055319531740,5055319531740.0,B0DG8VSKBB,2.172,7.95,0.86125,36.49364407,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.39, shared=8)",True,Wholesale Car Care,TIER_1_VERIFIED,98,
Dekton 100 Piece 4.8mm X 380mm Black Cable Ties,"Dekton 65mm Laminated Padlock -Heavy-Duty Steel Body, Hardened Steel Shackle, Brass Cylinder Lock, Ideal for Gates, Sheds, Lockers, Luggage & General Security",5055441466163,5055441466163.0,B0FTYYVLD6,5.28,12.99,1.775,35.85858586,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.24, shared=1),Brand match: dekton",True,Dekton Security Hardware,TIER_1_VERIFIED,100,TITLE_WEAK
Giant Roasted Leg Super Size,Dog Bone Giant Roasted Beef Leg Dog Food Dog Feeding Chew Treats Pack Of 2,5015302202996,5015302202996.0,B01D1R4NXS,2.46,10.94,0.906666667,34.87179487,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.41, shared=3)",True,Wholesale Pet Toys Treats,TIER_1_VERIFIED,95,BRAND_MISMATCH
151 Super Grease Lubricant Spray Can 150ml,2 x Super Grease Spray Aerosol Lubricate Oil Wood Metal Water Resistant 150ml,5053249225715,5053249225715.0,B07PNJL9TS,1.068,6.86,0.496666667,34.49074074,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.49, shared=4)",True,Wholesale Sealants Paints,TIER_1_VERIFIED,98,
Foam Fresh Citrus Zest Foaming Toilet Cleaner 370g,"Duzzit Foam Fresh Toilet Cleaner, Citrus Zest",5053249245577,5053249245577.0,B09MY61LH2,1.188,6.59,0.521666667,33.87445887,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.55, shared=6)",True,Bathroom Cleaners,TIER_1_VERIFIED,96,BRAND_MISMATCH
Dekton Universal Professional 8 Function Spray Nozzle,"Dekton 2pc Large Carabiner Set -Heavy-Duty Metal Clips| Strong Load-Bearing Capacity|Quick-Release Locking Mechanism|Rust-Resistant Finish|Versatile Use for Gear, Keys, Accessories|Durable & Reliable",5055441460864,5055441460864.0,B0F5BQ9XYF,0.9,4.74,0.44,33.84615385,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.23, shared=1),Brand match: dekton",True,Dekton Miscellaneous,TIER_1_VERIFIED,93,TITLE_WEAK | BRAND_MISMATCH
Elbow Grease Dispensing Dish Brush CDU,"Elbow Grease Dish Brush Scourers - Fill, Dispense, Replace | Removes Tough & Stubborn Stain - Perfect for Washing Dishes & Cutlery | Washing Up Liquid Sponges (1 Dish Brush, Green)",5053249259956,5053249259956.0,B0D4QQQ4FD,0.96,6.34,0.453333333,33.58024691,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.34, shared=4),Brand match: elbow",True,Sponges Scourers Cloths,TIER_1_VERIFIED,100,
Smart Choice Stainless Steel Textured Anti-Slip Pet Bowl 900ml,Dog Bowl Textured Stainless Steel Non Slip Silicone Base Feeding and Water Bowl (Medium 15.5cm 900ml),5052516216753,5052516216753.0,B0FDNDSQ3G,1.272,6.39,0.50625,31.44409938,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.48, shared=6)",True,Pet Bowls,TIER_1_VERIFIED,95,BRAND_MISMATCH
Artbox Safe-Tip Scissors 2 Pack,"Art Box Safe tip Scissors, Mixed, 19.5 cm by 15.5 cm by 0.6 cm",5013922061719,5013922061719.0,B07HSB6XWD,0.816,4.59,0.385,31.30081301,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.60, shared=3)",True,Wholesale Art Crafts,TIER_1_VERIFIED,100,
Status Light Bulb Converter E27 To B22,Light Bulb Converter,5022822192676,5022822192676.0,B07CRJQ6YJ,0.828,4.7,0.366666667,29.56989247,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.69, shared=3)",True,Wholesale Electronic Accessories,TIER_1_VERIFIED,96,BRAND_MISMATCH
Hoot Bouncing Putty CDU Assorted Colours,Bouncing Putty for Kids 2 Toned Colours Container,5056170369916,5056170369916.0,B0CK7X3862,0.72,5.49,0.32875,28.58695652,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.63, shared=3)",True,Wholesale Slime Squish Toys,TIER_1_VERIFIED,100,
Wholesale Dekton Dri Aire Refillable Medium Grey Mist Premium Moisture Absorber 2 X 500g | Pound Wholesale,"Dri Aire Medium Hi Grade Dehumidifier Complete With 2 × 500g Refill Bags For Fast, Power-Free Moisture Absorption And Damp Protection In Small Enclosed Spaces",5055441468570,5055441468570.0,B0G2MJ38W7,7.032,14.99,1.821666667,28.41913677,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.39, shared=5)",True,Dehumidifiers,TIER_1_VERIFIED,95,BRAND_MISMATCH
Nuage Day Cream 50ml,"Nuage Day Cream 50 ml – Oil Enriched Daily Face Moisturiser with Argan, Olive & Apricot Oils for Normal to Dry Skin",5053249276229,5053249276229.0,B000T1VWFC,1.14,6.07,0.418333333,27.88888889,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.30, shared=3),Brand match: nuage",True,Wholesale Skin Care,TIER_1_VERIFIED,100,
Bloc Black Satin Spray Paint 250ml,"Black Satin Metal Aerosol Spray Paint (250 ml) 1 Piece - Fast Drying, Perfect for Home Projects, Exterior & Interior Applications",5056170351362,5056170351362.0,B0BB8R1HMN,0.972,4.93,0.378333333,27.81862745,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.37, shared=4)",True,Other,TIER_1_VERIFIED,100,
"Dekton Emulsion External Paint Roller & Tray 9"" Set","Dekton 9"" Roller And Tray Emulsion Masonry Ideal For External Use-Ideal for rough surfaces| Medium pile woven fabric sleeves| Ideal for external use| Durable Finish| Seamless Repairs| Roller and Tray",5055441449920,5055441449920.0,B0DJ94TXCX,3.252,10.86,0.9,27.60736196,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.34, shared=5),Brand match: dekton",True,Wholesale Painting Decorating,TIER_1_VERIFIED,98,
151 Silicone Lubricant Spray 200ml,"Silicone Lubricant Spray - 3 Pack, 200ml Each, Eliminates Squeaking & Sticking, Protects Against Cracking & Hardening",5053249215341,5053249215341.0,B09BW2TZ9N,1.02,6.64,0.383333333,27.38095238,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.41, shared=4)",True,Wholesale Sealants Paints,TIER_1_VERIFIED,100,
Dekton Mixed Nail Assortment Mega Pack 550pc,"Dekton 550 Pcs Nail Assortment Kit - Steel Construction| Ideal for Professional Use, Carpentry & Woodworking| Durable & Reliable| Organised Case Included| Perfect for Home & Workshop",5055441457147,5055441457147.0,B0DKJY8PDQ,3.084,7.99,0.828333333,26.5491453,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.26, shared=3),Brand match: dekton",True,Dekton Miscellaneous,TIER_1_VERIFIED,100,
Forever Beautiful Refillable Pump Dispenser 180ml,"Clear Plastic Pump Dispenser (180 ml) 5.5 cm x 11cm - Refillable, Portable, Perfect for On-The-Go, 1 Piece",5056170343510,5056170343510.0,B0B9QVHZLX,0.756,5.84,0.306666667,25.98870056,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.37, shared=3)",True,Wholesale Skin Care,TIER_1_VERIFIED,95,BRAND_MISMATCH
Doff Super Pre-Baited Block Bait Mouse Station 2 Pack,Doff Single Classic Rat Trap,5053249006161,5053249006161.0,B00JOCHUYO,1.692,5.95,0.498333333,25.42517007,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.35, shared=1),Brand match: doff",True,Pest Killers Deterrents,TIER_1_VERIFIED,96,TITLE_WEAK
DID Cocktail Sticks Set 4 X 150pc,Cocktail Sticks 4 x 150pc (600pcs),5056338382597,5056338382597.0,B0937LZ578,0.72,5.99,0.291666667,25.36231884,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.77, shared=3)",True,Other,TIER_1_VERIFIED,100,
Dekton Stainless Steel Bypass Pruner 21cm,Dekton by Pass Pruner – Ergonomic Gardening Tool for Precise Cutting | Perfect for Trimming and Shaping Plants | Durable Blades for Clean Cuts | Lightweight Design for Easy Handling,5055441456423,5055441456423.0,B0F5QG4WP6,2.952,7.99,0.718333333,23.8648948,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.21, shared=2),Brand match: dekton",True,Garden Tools,TIER_1_VERIFIED,100,TITLE_WEAK
Dekton Puncture Repair Kit In CDU,"DEKTON High Visibility Hi Vis Vest, One Size Hi Viz Vests, Reflective Safety Jacket for Men & Women, Hivisible Workwear, PPE for Cycling, Running & Outdoor Use",5055441460468,5055441460468.0,B0FVY1R8HD,2.82,7.99,0.688333333,23.73563218,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.24, shared=1),Brand match: dekton",True,Dekton Miscellaneous,TIER_1_VERIFIED,93,TITLE_WEAK | BRAND_MISMATCH
"DID Tape Dispenser 2""","DID 2"" Tape Gun Dispenser – Industrial-Grade Packing Tape Dispenser with Comfortable Pistol Grip Handle for Office, School, and Home Use",5056338310026,5056338310026.0,B0DTB6862S,2.568,8.48,0.636666667,23.66790582,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.25, shared=3),Brand match: did",True,Wholesale Glue Adhesives Tape,TIER_1_VERIFIED,100,
Leonardo Desire Aroma Silver Tree Of Life Wax Oil Burner,Silver Tree Oil/Wax Warmer,5010792476001,5010792476001.0,B09M49CKWL,2.1,8.64,0.54,23.47826087,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.52, shared=4)",True,Wholesale Christmas,TIER_1_VERIFIED,95,BRAND_MISMATCH
Bloc Matt Black Spray Paint 250ml,"Black Matt Metal Aerosol Spray Paint (250 ml) 1 Piece - Fast Drying, Perfect for Home Projects, Exterior & Interior Applications",5056170351355,5056170351355.0,B0BB8WSK4D,0.972,4.99,0.318333333,23.40686275,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.37, shared=4)",True,Other,TIER_1_VERIFIED,97,
Bloc White Gloss Spray Paint 250ml,"White Gloss Metal Aerosol Spray Paint (250 ml) 1 Piece - Fast Drying, Perfect for Home Projects, Exterior & Interior Applications",5056170351386,5056170351386.0,B0BB8VDVLF,0.972,4.99,0.318333333,23.40686275,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.37, shared=4)",True,Other,TIER_1_VERIFIED,100,
151 Wet Or Dry Sandpaper 8 Pack,Wet Or Dry Sandpaper 10Pk,5053249014203,5053249014203.0,B08LKBRLGY,0.972,6.65,0.311666667,22.91666667,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.82, shared=3)",True,Wholesale Painting Decorating,TIER_1_VERIFIED,99,
Dekton Extra Long Torx Key Set,Dekton 9PC Extra Long Torx Hex Key Set | Heat Treated for Strength | Ideal for Precision Fastening | Handy Key Holder Included | Star Allen Key Set for Home Repairs & DIY | Includes Sizes T10 to T50,5055441407067,5055441407067.0,B00EBRSMHG,3.384,8.49,0.725,21.51335312,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.27, shared=5),Brand match: dekton",True,Dekton Automotive,TIER_1_VERIFIED,100,
Dekton Stainless Steel Ratchet Pruner,Dekton Ratchet Pruner – Heavy-Duty Garden Shears with Ratchet Mechanism | Effortless Cutting for Thick Branches | Durable Blade | Ergonomic Non-Slip Handle | Perfect for Professional & Home Gardeners,5055441456461,5055441456461.0,B0F5QJ6MYM,4.284,10.44,0.85,20.63106796,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.18, shared=3),Brand match: dekton",True,Garden Tools,TIER_1_VERIFIED,100,
Dekton Precision Screwdriver Set 11 Piece,Dekton 11pc Precision Screwdriver - Anti Slip Handle With Rotating Cap For Ease Of Use And Precise Control| Accurately Machined For Ultimate Fit| Handy Storage Case| Includes 3 Phillips And 8 Flats,5055441413914,5055441413914.0,B00Q56YKF4,1.32,5.29,0.338333333,20.50505051,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.31, shared=3),Brand match: dekton",True,Wholesale Hand Tools,TIER_1_VERIFIED,97,
Dekton Steel Mini Needle Nose Pliers,"Dekton Professional Combination Pliers -Multi-Functional 8"" Tool with Precision Grip|Hardened Steel Jaws|Ergonomic Handle| Ideal for Cutting, Gripping, Twisting|High-Performance Plier for Professional",5055441459066,5055441459066.0,B0FH5DBYCH,2.124,6.37,0.468333333,20.18678161,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.27, shared=3),Brand match: dekton",True,Dekton Pliers Wrenches,TIER_1_VERIFIED,97,
Buzz Anti-Bacterial Everyday Cloth,Buzz Microfibre General Purpose Cloth with Germ Shield,5056175949731,5056175949731.0,B08XZPS1J3,0.66,4.19,0.221666667,20.15151515,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.44, shared=2),Brand match: buzz",True,Sponges Scourers Cloths,TIER_1_VERIFIED,96,TITLE_WEAK
Duzzit Bright Scrub Brush Assorted Colours,"British Basics Duzzit-Household Scrubbing Brush-Assorted Colours, 15.6 x 7.8 x 3.6 cm",5050375125544,5050375125544.0,B00BN61AWC,1.188,6.07,0.308333333,20.02164502,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.58, shared=4)",True,Brooms Mops Brushes,TIER_1_VERIFIED,95,BRAND_MISMATCH
Square Foil Oven Dishes 20.5cm X 20.5cm X 5cm 3 Pack,3 x SQUARE ALUMINIUM FOIL ROASTING DISH - 21 x 21 x 5cm disposable catering oven tray,5030481930096,5030481930096.0,B01HI91IBA,0.768,5.97,0.235,19.74789916,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.51, shared=4)",True,Wholesale Foil,TIER_1_VERIFIED,95,BRAND_MISMATCH
Square Bowl Silver 7l,Square Bowl,5022092001340,5022092001340.0,B01MUR9W8I,1.104,5.87,0.277916667,18.90589569,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.69, shared=2),Brand match: square",True,Other,TIER_1_VERIFIED,100,
Duzzit Easy Duster Kit,"Duzzit 1, Green,",5050375108530,5050375108530.0,B005HI8CSC,0.912,5.98,0.243333333,18.57506361,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.50, shared=1),Brand match: duzzit",True,Sponges Scourers Cloths,TIER_1_VERIFIED,100,
Artbox Assorted Colour Permanent Fabric Markers 4 Pack,"Artbox Fabric Marker Art Craft Textile Designing Drawing Tshirt Colours 4 Pack, Mixed, One Size",5013922056500,5013922056500.0,B07NGLB5NW,0.804,4.35,0.225,18.44262295,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.38, shared=2),Brand match: artbox",True,Wholesale Pens Pencils Markers,TIER_1_VERIFIED,100,
Nuage Vapour Patch 6 Pack,Nuage easy breath menthol Vapour patches - 6 patches - soothing menthol camphor and eucalyptus oil patch - natural menthol nasal congestion relief for cold and flu - suitable for children over 3 years,5053249276830,5053249276830.0,B0DX79WBY2,0.852,3.99,0.225,17.85714286,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.22, shared=3),Brand match: nuage",True,Wholesale First Aid Medical,TIER_1_VERIFIED,97,
Dekton Pro Carbon Steel Bypass Pruner 21cm,Dekton Heavy Duty Pro by Pass Pruner – Ergonomic Gardening Tool for Precise Cutting | Perfect for Trimming and Shaping Plants | Durable Blades for Clean Cuts | Lightweight Design for Easy Handling,5055441456447,5055441456447.0,B0F5QKZDDT,4.908,11.15,0.821666667,17.70833333,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.23, shared=3),Brand match: dekton",True,Garden Tools,TIER_1_VERIFIED,100,TITLE_WEAK
Fitstyle Women's Assorted Colour Size 4-6 Trainer Socks 3 Pack,"Assorted Colors (Black, Grey, White) Polyester & Elastane Ladies Trainer Socks, Size 4-6 (EU 37-39) Pack of 3 - Comfortable Fit, Ideal for Sports Footwear",5056283826894,5056283826894.0,B0948JZT12,1.272,4.99,0.278333333,17.28778468,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.39, shared=4)",True,Wholesale Socks Footwear,TIER_1_VERIFIED,95,BRAND_MISMATCH
Jump Extra Fresh Insoles 1 Pack,2PK Extra Fresh Insoles,5013748062709,5013748062709.0,B005GQZP5I,0.816,4.33,0.208333333,16.93766938,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.78, shared=3)",True,Wholesale Shoe Care,TIER_1_VERIFIED,96,BRAND_MISMATCH
First Safety 3 Pin Socket Safety Covers 10 Pack,12 Socket Safety Covers,5015302105785,5015302105785.0,B07RPBHF34,0.888,4.01,0.211666667,16.40826873,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.60, shared=3)",True,Wholesale Baby Accessories,TIER_1_VERIFIED,98,
Glamorize Mahogany Permanent Hair Colour No.4,"Creme Colour Womens Permanent Hair Dye (6 Colour Choices) [04 Mahogany, LL_0774]",5055257878532,5055257878532.0,B01LX41P0D,0.948,5.59,0.209583333,15.64054726,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.51, shared=4)",True,Wholesale Hair Care,TIER_1_VERIFIED,95,BRAND_MISMATCH
Bin Brite Island Fruit Bin Odour Neutraliser 500g,"Bin Odour Neutraliser | Keeps Your Bins Fresh & Clean - Soaks Up Liquid, Eliminates Odours (Island Fruit - 500g)",5053249269467,5053249269467.0,B0F3PH3KFC,1.62,7.79,0.291666667,15.35087719,TIER_1_VERIFIED,60,,"Exact EAN match (checksum verified),Weak title match (sim=0.34, shared=6),Brand match: bin",True,Multi Purpose Cleaners,TIER_1_VERIFIED,98,
Marksman Hook And Pick Set 4pc,4Pc Pick and Hook Tool Set Mini Hook Scraping Tool,5038673680552,5038673680552.0,B08VNB8QFW,1.236,4.97,0.241666667,15.29535865,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.38, shared=3)",True,Wholesale Car Care,TIER_1_VERIFIED,95,BRAND_MISMATCH
Cake Cases Assorted Designs 100 Pack,"Pack of 100 Cup Cake, Fairy Cake & Muffin Cases in Fancy Assorted Designs",5015302477202,5015302477202.0,B00HZN9DDA,0.852,5.45,0.190416667,15.11243386,TIER_1_VERIFIED,60,BRAND_MISMATCH,"Exact EAN match (checksum verified),Moderate title match (sim=0.50, shared=5)",True,Wholesale Baking,TIER_1_VERIFIED,96,BRAND_MISMATCH
