SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category,Unit_Qty_Flag,Unit_Qty_Note,Bucket
Artbox Chunky Colouring Pencils Assorted Colours 10 Pack,Artbox 1/2 Size Chunky Colouring Pencil (Pack of 10) 1084,5013922010847,5013922010847.0,B00CD44SPE,0.792,2.7,-0.9399999999999996,-77.68595041322311,600.0,600.0,600,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.64, shared=3),Brand match: artbox",True,https://www.poundwholesale.co.uk/10-chunkey-1-2-size-col-pencils,https://www.amazon.co.uk/dp/B00CD44SPE,Available (see Keepa data),Stationery Pound Lines,MATCH,,C
Elysium Spa Epsom Salts Lavender 450g,Elysium Spa Lavender Epsom Salts | Relaxing Bath with 100% Natural Mineral Salts for Muscle Relief Sleep Promotion and Skin Softener (450g),5020535008642,5020535008642.0,B06XCB8B1W,0.864,3.59,-0.9883333333333332,-77.82152230971128,400.0,400.0,400,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.41, shared=6),Brand match: elysium",True,https://www.poundwholesale.co.uk/elysium-spa-epsom-salts-lavender-450g,https://www.amazon.co.uk/dp/B06XCB8B1W,Available (see Keepa data),Wholesale Toiletries,MATCH,,C
Elbow Grease All Purpose Descaler 25ml 3 Pack,"Elbow Grease All Purpose Descaler – Up to 100% Limescale Removal | Suitable for Kettles, Coffee Machines, Steam Irons & Shower Heads (3 Pack Liquid Sachets)",5053249244587,5053249244587.0,B09MZQ12S1,0.888,3.8,-1.0333333333333332,-80.10335917312659,900.0,900.0,900,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.45, shared=5),Brand match: elbow",True,https://www.poundwholesale.co.uk/elbow-grease-all-purpose-descaler-25ml-3-pack,https://www.amazon.co.uk/dp/B09MZQ12S1,Available (see Keepa data),Kitchen Cleaners,MATCH,,C
Rapide Lithium Grease Spray 250ml,Rapide 300ml Lithium Grease Aerosol Spray Lubricant Can Multi-Purpose Hinge Track Oil,5055319529884,5055319529884.0,B07XZ8NKGR,1.284,4.55,-1.3483333333333336,-83.23045267489712,100.0,,100,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.51, shared=4),Brand match: rapide",True,https://www.poundwholesale.co.uk/rapide-lithium-grease-spray-250ml,https://www.amazon.co.uk/dp/B07XZ8NKGR,,Cleaning Air Fresheners,MATCH,,C
Elbow Grease Super Strong Pink Rubber Gloves Large,"Elbow Grease Pink Rubber Gloves | Super Strong, Cotton Lined, Non-Slip Household Gloves (Large - 1 Pack)",5053249270623,5053249270623.0,B0DWT3J9XC,0.912,3.5,-1.0933333333333333,-83.46055979643765,400.0,400.0,400,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.50, shared=8),Brand match: elbow",True,https://www.poundwholesale.co.uk/elbow-grease-super-strong-pink-rubber-gloves-large,https://www.amazon.co.uk/dp/B0DWT3J9XC,,Household Gloves,MATCH,,C
Elbow Grease Super Shine Spring Blossom Glass Cleaner 500ml,"Elbow Grease Pink Glass Cleaner for Windows, Mirrors & Glass - Streak Free - Super Shine | Spring Blossom Fragrance (500ml)",5053249276649,5053249276649.0,B0F1G7QSYN,0.96,3.99,-1.1949999999999998,-88.51851851851849,100.0,100.0,100,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.57, shared=9),Brand match: elbow",True,https://www.poundwholesale.co.uk/elbow-grease-super-shine-spring-blossom-glass-cleaner-500ml,https://www.amazon.co.uk/dp/B0F1G7QSYN,,Window Glass Cleaners,MATCH,,C
Duzzit Appliance Descaler 2 Pack,"Duzzit Appliance Descaler Easy To Use Sachets For Kettle Coffee Machine Removes Limescale, Purple (Pack Of 2)",5053249213880,5053249213880.0,B06X8ZQSLZ,0.888,4.1,-1.1433333333333335,-88.63049095607236,100.0,100.0,100,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.45, shared=3),Brand match: duzzit",True,https://www.poundwholesale.co.uk/appliance-descaler-2-pack,https://www.amazon.co.uk/dp/B06X8ZQSLZ,,Kitchen Cleaners,MATCH,,C
Elbow Grease Stain Remover 500ml,"Elbow Grease Stain Remover Spray | Pre-Wash for Clothes, Carpets & Upholstery - Tackles Grease & Oil Stains | Fresh or Dried-in Stains (500ml)",5053249277073,5053249277073.0,B0FB95BX3G,1.176,3.99,-1.3749999999999998,-89.86928104575162,300.0,400.0,300,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.39, shared=5),Brand match: elbow",True,https://www.poundwholesale.co.uk/elbow-grease-stain-remover-500ml,https://www.amazon.co.uk/dp/B0FB95BX3G,,Multi Purpose Cleaners,MATCH,,C
Just Stationery A4 White 150Gsm Printing Card 30 Sheets,Just Stationery 5095 A4 30 Sheet White Card,5013922050959,5013922050959.0,B00F899IOM,0.78,2.96,-1.0933333333333333,-91.11111111111109,200.0,200.0,200,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.55, shared=4),Brand match: just",True,https://www.poundwholesale.co.uk/a4-white-card-printing-30-sheets-150gsm,https://www.amazon.co.uk/dp/B00F899IOM,Available (see Keepa data),Stationery Pound Lines,MATCH,,C
Paint Factory Household Black Gloss 250ml,Paint Spray Can 250ml 'Black Gloss' General Purpose,5055319571296,5055319571296.0,B00CI3ZLMO,0.804,3.87,-1.245,-102.04918032786884,300.0,300.0,300,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.53, shared=4),Brand match: paint",True,https://www.poundwholesale.co.uk/paint-factory-household-black-gloss-250ml,https://www.amazon.co.uk/dp/B00CI3ZLMO,Available (see Keepa data),Other,MATCH,,C
Sealapack Roasting Bags 12pk 25cm X 38cm,"Sealapack Flavour Lock Roasting Bags, Pack of 12",5050375062313,5050375062313.0,B009VG0504,0.804,2.14,-1.2766666666666668,-104.6448087431694,100.0,100.0,100,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.60, shared=3),Brand match: sealapack",True,https://www.poundwholesale.co.uk/roasting-bags-12pk-25cm-x-38cm,https://www.amazon.co.uk/dp/B009VG0504,Available (see Keepa data),Food Freezer Bags,MATCH,,C
Elbow Grease Lemon Fresh Washing Up Spray 500ml,"Elbow Grease Washing Up Spray | Power Degreaser - Cuts Through Grease & Grime | Hand Wash Dish Soap - Cleans Glasses, Pans & Plates (Lemon Fresh, 500 ml)",5053249255989,5053249255989.0,B0BWSGCH47,1.116,3.65,-1.5583333333333338,-105.29279279279282,200.0,200.0,200,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.37, shared=6),Brand match: elbow",True,https://www.poundwholesale.co.uk/elbow-grease-lemon-fresh-washing-up-spray-500ml,https://www.amazon.co.uk/dp/B0BWSGCH47,Available (see Keepa data),Kitchen Cleaners,MATCH,,C
151 Frame Sealant White 310ml,"151 Frame Sealant - For all UPVC, Wood & Metal Door & Window Frames - Suitable for Internal Use Only (White)",5013748091389,5013748091389.0,B00HMURPX6,1.104,3.6,-1.57,-106.80272108843536,200.0,200.0,200,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.35, shared=4),Brand match: 151",True,https://www.poundwholesale.co.uk/frame-sealant-white,https://www.amazon.co.uk/dp/B00HMURPX6,,Wholesale Sealants Paints,MATCH,,C
"Sealapack Resealable & Reusable Freezer Bags 7"" X  8"" 35 Pack","Sealapack Food And Freezer Bags, Resealable & Reuseable Pack Of 35 Bags",5053249249001,5053249249001.0,B09VY1RBMR,0.8160000000000001,3.55,-1.4516666666666662,-118.02168021680212,100.0,100.0,100,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.58, shared=4),Brand match: sealapack",True,https://www.poundwholesale.co.uk/sealapack-resealable-reusable-freezer-bags-7-x-8-35-pack,https://www.amazon.co.uk/dp/B09VY1RBMR,Available (see Keepa data),Food Freezer Bags,MATCH,,C
Elysium Spa Natural Hemp Oil Muscle & Back Bath Salts Soak 450G,Elysium Spa Muscle & Bath Soak With Hemp Oil,5020535020798,5020535020798.0,B0BKL22JS7,0.948,3.7,-1.5966666666666665,-119.1542288557214,800.0,800.0,800,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.57, shared=7),Brand match: elysium",True,https://www.poundwholesale.co.uk/elysium-spa-natural-hemp-oil-muscle-back-bath-salts-soak-450g,https://www.amazon.co.uk/dp/B0BKL22JS7,Available (see Keepa data),Wholesale Skin Care,MATCH,,C
Sealapack Non-Stick Baking Paper Roll 30cm X 8m,"Sealapack Ready to USE Baking Paper, 37cm x 8 METRE ROLL, Brown, SAP015",5050375112735,5050375112735.0,B0081F86NE,0.972,3.9,-1.63,-119.85294117647058,400.0,400.0,400,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.60, shared=4),Brand match: sealapack",True,https://www.poundwholesale.co.uk/baking-paper-roll-37cm-x-8m,https://www.amazon.co.uk/dp/B0081F86NE,,Wholesale Foil,MATCH,,C
Nuage Menthol & Eucalyptus Vapour Bath Salts 450G,"Nuage Vapour Bath Salts with Menthol and Eucalyptus Essential Oils - 450g, Calming - Relaxing - Soothing",5020535022112,5020535022112.0,B0BLT45BK1,0.912,2.99,-1.7183333333333328,-131.17048346055975,400.0,400.0,400,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.38, shared=7),Brand match: nuage",True,https://www.poundwholesale.co.uk/nuage-menthol-eucalyptus-vapour-bath-salts-450g,https://www.amazon.co.uk/dp/B0BLT45BK1,Available (see Keepa data),Wholesale Skin Care,MATCH,,C
"Sealapack Resealable & Reusable Freezer Bags 10"" X 12"" 15 Pack","Sealapack Large Freezer Bags, Resealable & Reuseable Food Storage | Easy to Open & Close - Pack Of 15 Bags (25.4cm x 30cm)",5053249248943,5053249248943.0,B09VY5M6DH,0.8160000000000001,3.13,-1.7416666666666665,-141.59891598915988,100.0,100.0,100,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.53, shared=4),Brand match: sealapack",True,https://www.poundwholesale.co.uk/sealapack-resealable-reusable-freezer-bags-10-x-12-15-pack,https://www.amazon.co.uk/dp/B09VY5M6DH,,Food Freezer Bags,MATCH,,C
Elbow Grease Pink Washing Up Liquid 600ml,"Elbow Grease Washing Up Liquid | Power Degreaser - Soap for Hand Washing Dishes, Pots, Pans & Glasses (Pink Grapefruit, 600ml)",5053249252773,5053249252773.0,B0B59VVC9D,0.984,2.84,-2.023333333333333,-147.68856447688563,600.0,600.0,600,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.45, shared=6),Brand match: elbow",True,https://www.poundwholesale.co.uk/elbow-grease-pink-washing-up-liquid-600ml,https://www.amazon.co.uk/dp/B0B59VVC9D,,Kitchen Cleaners,MATCH,,C
Elbow Grease Pink Dish Brush Refill Sponges 3 Pack,"Elbow Grease Dish Brush Refill Sponges | Non Scratch Easy Fit to Handle, Washing Up Sponge Refills, Kitchen & Dish Cleaning Scrub Scourer (Pink - 3 Pack)",5053249263564,5053249263564.0,B0CCLS5WC4,0.924,2.49,-2.225,-168.56060606060603,100.0,100.0,100,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.46, shared=7),Brand match: elbow",True,https://www.poundwholesale.co.uk/elbow-grease-pink-dish-brush-refill-sponges-3-pack,https://www.amazon.co.uk/dp/B0CCLS5WC4,,Sponges Scourers Cloths,MATCH,,C
Elbow Grease Dual-Sided Pink Scrubbing Pad CDU,"Elbow GreasePink Scrubbing Pad, Dual Sided Sponge, Washable, Reusable, Non-Scratch",5053249254555,5053249254555.0,B0B59V7L6F,0.888,2.49,-2.255,-174.80620155038758,300.0,300.0,300,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.54, shared=5),Brand match: elbow",True,https://www.poundwholesale.co.uk/elbow-grease-dual-sided-pink-scrubbing-pad-cdu,https://www.amazon.co.uk/dp/B0B59V7L6F,,Sponges Scourers Cloths,MATCH,,C
Duzzit Drop-In Kettle Descaler 2 Pack,"Duzzit Kettle Descaler Limescale Remover Easy To Use Drop In Sachet, Blue, (Pack Of 2)",5053249213927,5053249213927.0,B06VWPCJZ3,0.888,2.4,-2.46,-190.69767441860463,1000.0,,1000,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.47, shared=4),Brand match: duzzit",True,https://www.poundwholesale.co.uk/drop-in-kettle-descaler-2-pack,https://www.amazon.co.uk/dp/B06VWPCJZ3,Available (see Keepa data),Kitchen Cleaners,MATCH,,C
Elbow Grease Super Strong Rubber Gloves Large CDU,"Elbow Grease Rubber Gloves | Cotton Lined, Super Strong, Non-Slip Household Cleaning Gloves (Large)",5053249239064,5053249239064.0,B084D95JTZ,0.912,1.49,-2.7383333333333333,-209.03307888040712,3000.0,,3000,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.45, shared=7),Brand match: elbow",True,https://www.poundwholesale.co.uk/elbow-grease-super-strong-rubber-gloves-large-cdu,https://www.amazon.co.uk/dp/B084D95JTZ,Available (see Keepa data),Household Gloves,MATCH,,C
Elysium Spa Sweet Dreams Chamomile & Jasmine Epsom Bath Salts 450g,Elysium Spa Sweet Dreams Epsom Salts | Chamomile & Jasmine Scented 100% Natural Magnesium Sulphate Crystals for Relaxing Calming Bath (450g),5020535021894,5020535021894.0,B0BWPPYZ61,0.912,1.49,-2.968333333333333,-226.590330788804,200.0,200.0,200,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.59, shared=10),Brand match: elysium",True,https://www.poundwholesale.co.uk/elysium-spa-sweet-dreams-chamomile-jasmine-epsom-bath-salts-450g,https://www.amazon.co.uk/dp/B0BWPPYZ61,,Wholesale Toiletries,MATCH,,C
Elysium Epsom Bath Salts Vanilla Sugar 450g,Elysium Spa Vanilla Sugar Epsom Bath Salts | Natural Magnesium Sulphate Crystals with Essential Oils For Relaxing & Soothing Soak - Eases Muscle Aches & Sores (450g),5020535011994,5020535011994.0,B07Z3M7YWK,0.888,1.45,-2.9816666666666665,-231.1369509043928,700.0,700.0,700,TIER_1_VERIFIED,80,UNPROFITABLE,"Exact EAN match (checksum verified),Moderate title match (sim=0.39, shared=7),Brand match: elysium",True,https://www.poundwholesale.co.uk/elysium-epsom-salts-vanilla-sugar-450g,https://www.amazon.co.uk/dp/B07Z3M7YWK,,Wholesale Skin Care,MATCH,,C
Marksman Fragile Printed Tape 48mm X 50m Shrink Wrapped,6 Rolls Pack Fragile Printed Tape 48mm x 50m Adhesive Packaging Tapes,5038673720500,5038673720500.0,B00CFQ1DR6,0.78,8.95,2.4483333333333333,204.0277777777777,,,0,TIER_1_VERIFIED,75,BRAND_MISMATCH,"Exact EAN match (checksum verified),Strong title match (sim=0.68, shared=5)",True,https://www.poundwholesale.co.uk/6pc-fragile-printed-tape-size-48mm-x-50m,https://www.amazon.co.uk/dp/B00CFQ1DR6,,Wholesale Glue Adhesives Tape,MATCH,,B
Just Stationery Size D Peel & Seal Bubble Envelopes 180mm X 265mm 4 Pack,Just-Stationery Size D 180 x 265 mm Bubble Envelope (Pack of 4),5013922042206,5013922042206.0,B009L4YO8A,0.768,7.34,2.166666666666667,182.0728291316527,,,0,TIER_1_VERIFIED,75,BRAND_MISMATCH,"Exact EAN match (checksum verified),Strong title match (sim=0.69, shared=4)",True,https://www.poundwholesale.co.uk/just-stationery-size-d-peel-seal-bubble-envelopes-180mm-x-265mm-4-pack,https://www.amazon.co.uk/dp/B009L4YO8A,Available (see Keepa data),Stationery Pound Lines,MATCH,,B
Bettina Golden Fleece Scouring Cloth 2 Pack,12pc Bettina Golden Fleece Scouring Cloths Washing Up Scrubbing Sponge Cloths,5052578030304,5052578030304.0,B01DQSK5J8,0.8160000000000001,8.44,1.7633333333333334,143.36043360433607,,,0,TIER_1_VERIFIED,75,BRAND_MISMATCH,"Exact EAN match (checksum verified),Strong title match (sim=0.67, shared=4)",True,https://www.poundwholesale.co.uk/2pc-golden-fleece-scouring-cloth,https://www.amazon.co.uk/dp/B01DQSK5J8,Available (see Keepa data),Cleaning Pound Lines,UNCLEAR,,B
Leonardo Desire Aroma Heart-Shaped White Wax Oil Burner,Desire Aroma White Hearts Wax Melt Warmer,5010792475868,5010792475868.0,B09MWLXKQK,2.1,10.48,2.713333333333334,117.97101449275364,,,0,TIER_1_VERIFIED,75,BRAND_MISMATCH,"Exact EAN match (checksum verified),Strong title match (sim=0.61, shared=4)",True,https://www.poundwholesale.co.uk/leonardo-desire-aroma-heart-shaped-white-wax-oil-burner,https://www.amazon.co.uk/dp/B09MWLXKQK,,Wholesale Home Fragrance Candles Accessories,MATCH,,B
Clear Plastic Round Food Containers With Lid 300ml 8 Pack,8Pk 360Ml Plastic Round Food Containers & Lids,5030481930331,5030481930331.0,B077Z12DT2,1.02,7.65,1.1750000000000014,83.92857142857153,,,0,TIER_1_VERIFIED,75,BRAND_MISMATCH,"Exact EAN match (checksum verified),Strong title match (sim=0.71, shared=4)",True,https://www.poundwholesale.co.uk/clear-plastic-round-food-containers-with-lid-300ml-8-pack,https://www.amazon.co.uk/dp/B077Z12DT2,,Wholesale Storage Boxes Containers,MATCH,,B
Grunwerg Rockingham Forge Red Fibres Universal Knife Block,Rockingham Forge BK-WD/R Acrylic Round Knife Block,5019311942386,5019311942386.0,B015TPQYEQ,1.692,10.0,1.6233333333333335,82.8231292517007,,,0,TIER_1_VERIFIED,75,BRAND_MISMATCH,"Exact EAN match (checksum verified),Strong title match (sim=0.66, shared=4)",True,https://www.poundwholesale.co.uk/grunwerg-rockingham-forge-red-fibres-universal-knife-block,https://www.amazon.co.uk/dp/B015TPQYEQ,,Wholesale Kitchen Utensils Cutlery,MATCH,,B
Just Stationery Size C Peel & Seal Bubble Envelopes 150mm X 215mm 5 Pack,Just-Stationery Size C 150 x 215 mm Bubble Envelope (Pack of 5),5013922042190,5013922042190.0,B009L4YNZY,0.768,5.62,0.9533333333333334,80.11204481792717,,,0,TIER_1_VERIFIED,75,BRAND_MISMATCH,"Exact EAN match (checksum verified),Strong title match (sim=0.69, shared=4)",True,https://www.poundwholesale.co.uk/just-stationery-size-c-peel-seal-bubble-envelopes-150mm-x-215mm,https://www.amazon.co.uk/dp/B009L4YNZY,,Stationery Pound Lines,MATCH,,B
Just Stationery Metallic Stapler & 500 26/6 Staples Set,Tallon Metallic Stapler 500 26/6 Staples,5013922060675,5013922060675.0,B00CYNEDE0,1.044,6.9,0.8700000000000008,61.26760563380288,,,0,TIER_1_VERIFIED,75,BRAND_MISMATCH,"Exact EAN match (checksum verified),Strong title match (sim=0.80, shared=4)",True,https://www.poundwholesale.co.uk/metalic-stapler-500-26-6-staples,https://www.amazon.co.uk/dp/B00CYNEDE0,,Wholesale Office Supplies,MATCH,,B
Prima Stainless Steel Jumbo Pizza Cutter 9.5cm,9.5cm S/S Jumbo Pizza Cutter,5038673184708,5038673184708.0,B0BL7JHRTM,1.188,5.99,0.8516666666666666,55.3030303030303,,,0,TIER_1_VERIFIED,75,BRAND_MISMATCH,"Exact EAN match (checksum verified),Strong title match (sim=0.65, shared=4)",True,https://www.poundwholesale.co.uk/prima-jumbo-pizza-cutter-3-1-4,https://www.amazon.co.uk/dp/B0BL7JHRTM,,Wholesale Kitchen Utensils Cutlery,MATCH,,B
Digital Pal iPhone Usb Sync & Charge Cable 1m,iPod Nano / iPod Touch / iPhone / iPad / USB Sync & Charge Cable 1mtr Long,5055566931362,5055566931362.0,B00IYKYFPY,0.72,4.75,0.5983333333333334,52.02898550724638,,,0,TIER_1_VERIFIED,75,BRAND_MISMATCH,"Exact EAN match (checksum verified),Strong title match (sim=0.65, shared=5)",True,https://www.poundwholesale.co.uk/digital-pal-iphone-usb-sync-charge-cable-1m,https://www.amazon.co.uk/dp/B00IYKYFPY,Available (see Keepa data),Wholesale Phone Tablet Accessories,MATCH,,B
"Marksman Stiff Black PVC Broom Head 12""","30cm(12"") Stiff Black PVC Broom Head Brush",5038673240084,5038673240084.0,B0CFF9QW6N,2.7960000000000003,12.99,1.3650000000000009,47.39583333333336,,,0,TIER_1_VERIFIED,75,BRAND_MISMATCH,"Exact EAN match (checksum verified),Strong title match (sim=0.75, shared=5)",True,https://www.poundwholesale.co.uk/marksman-stiff-black-pvc-broom-head-12,https://www.amazon.co.uk/dp/B0CFF9QW6N,,Brooms Mops Brushes,MATCH,,B
Palette 1-0 Black Intensive Permanent Hair Colour Creme,Schwarzkopf Palette Intensive Permanent Colour Cream Hair Colour 1-0 Black 100 ML,3838824145167,3838824145167.0,B00UAGOQOA,1.824,7.49,0.8216666666666674,39.694041867954944,,,0,TIER_1_VERIFIED,75,BRAND_MISMATCH,"Exact EAN match (checksum verified),Strong title match (sim=0.63, shared=6)",True,https://www.poundwholesale.co.uk/palette-1-0-black-intensive-permanent-hair-colour-creme,https://www.amazon.co.uk/dp/B00UAGOQOA,Available (see Keepa data),Wholesale Hair Care,MATCH,,B
Prima Nail Brush & Pumice Stone Set,Nail Brush & Pumice Stone Set,5038673230238,5038673230238.0,B08ZJZGD91,1.164,5.99,0.5716666666666668,37.60964912280703,,,0,TIER_1_VERIFIED,75,BRAND_MISMATCH,"Exact EAN match (checksum verified),Strong title match (sim=0.90, shared=4)",True,https://www.poundwholesale.co.uk/prima-nail-brush-pumice-stone-set,https://www.amazon.co.uk/dp/B08ZJZGD91,,Wholesale Hand Nail,MATCH,,B
