SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,SupplierPrice_incVAT,SellingPrice_incVAT,NetProfit,ROI,bought_in_past_month,amazon_sales_badge,sales_value,tier,confidence_score,flags,reasons,ean_exact_match,SupplierURL,AmazonURL,fba_seller_count,Category,token_overlap,underpriced_suspicious,supplier_pack_qty,amazon_pack_qty,Unit_Qty_Flag,Unit_Qty_Note,Net_Profit
Artbox Jumbo Wax Crayons Assorted 12 Pack,Artbox 12 jumbo size wax crayons set of 12 assorted colours,5013922050737,5013922050737.0,B0DX7P2Y6R,0.8160000000000001,2.75,-1.0783333333333331,-87.66937669376692,50.0,50.0,50,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.70, shared=5),Brand match: artbox",True,https://www.poundwholesale.co.uk/jumbo-wax-crayons,https://www.amazon.co.uk/dp/B0058GGALE,Available (see Keepa data),Stationery Pound Lines,6,False,12,12,MATCH,,-1.0783333333333331
Sealapack Black Tie Handle Refuse Sacks 70L 10 Pack,"Sealapack BLACK TIE HANDLE BAGS, 70L SUPER SIZE, TOUGH, DURABLE PACK OF 10, SAP047",5053249219981,5053249219981.0,B08VCTZFRQ,0.888,4.24,-1.1666666666666663,-90.4392764857881,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.60, shared=5),Brand match: sealapack",True,https://www.poundwholesale.co.uk/sealapack-black-tie-handle-refuse-sacks-70l-10-pack,https://www.amazon.co.uk/dp/B08VCTZFRQ,,Bin Liners Refuse Sacks,7,False,10,10,MATCH,,-1.1666666666666663
Pride & Groom Double-Sided Thick Coat Pet Grooming Brush,Pride & Groom Double Pet Grooming Brush,5050375113879,5050375113879.0,B008ASY11I,1.032,4.06,-1.2866666666666666,-91.2529550827423,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.83, shared=6),Brand match: pride",True,https://www.poundwholesale.co.uk/double-sided-pet-grooming-brush-for-thick-coats,https://www.amazon.co.uk/dp/B008ASY11I,,Wholesale Pet Walking Grooming,6,False,1,1,MATCH,,-1.2866666666666666
Pan Aroma Plug-In Orchard Blossom Air Freshener,Pan Aroma Plug Air Freshener 20ml Lotus Blossom,5053249204826,5053249204826.0,B01BWOAZUM,1.356,4.24,-1.536666666666666,-91.46825396825392,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.60, shared=6),Brand match: pan",True,https://www.poundwholesale.co.uk/plug-in-air-freshener-lotus-blossom,https://www.amazon.co.uk/dp/B01BWOAZUM,,Wholesale Home Fragrance Candles Accessories,6,False,1,1,MATCH,,-1.536666666666666
Elysium Aromatherapy Uplift Geranium 100% Essential Oil 10ml,Elysium Spa 100% Gernium Essential Oil,5020535015206,5020535015206.0,B096166B1B,0.972,4.77,-1.2450000000000003,-91.54411764705884,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.67, shared=4),Brand match: elysium",True,https://www.poundwholesale.co.uk/elysium-aromatherapy-uplift-geranium-100-essential-oil-10ml,https://www.amazon.co.uk/dp/B096166B1B,,Wholesale Home Fragrance Candles Accessories,4,False,1,1,MATCH,,-1.2450000000000003
Auto Extreme Automotive Silver Spray Paint 250ml,"Auto Extreme Auto Spray Paint Silver, 250 ml",5055319519113,5055319519113.0,B07NJGQ85R,1.104,4.1,-1.353333333333334,-92.06349206349208,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.77, shared=5),Brand match: auto",True,https://www.poundwholesale.co.uk/auto-extreme-automotive-silver-spray-paint-250ml,https://www.amazon.co.uk/dp/B07NJGQ85R,,Wholesale Car Care,5,False,1,1,MATCH,,-1.353333333333334
Escenti Green Tea & Chamomile Soothing Foot Soak 450G,Escenti Cool Feet Soothing Green Tea & Chamomile Essential Foot Soak,5020535008789,5020535008789.0,B06XCRRT9H,0.912,3.35,-1.208333333333333,-92.23918575063612,700.0,700.0,700,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.71, shared=7),Brand match: escenti",True,https://www.poundwholesale.co.uk/escenti-green-tea-chamomile-soothing-foot-soak-450g,https://www.amazon.co.uk/dp/B06XCRRT9H,,Wholesale Foot Care,7,False,1,1,MATCH,,-1.208333333333333
Pan Aroma Fluffy Towels Reed Diffuser 30ml,Pan Aroma Fluffy Towels Reed Diffuser 30Ml,5053249227269,5053249227269.0,B07KGH72FF,0.936,4.05,-1.235,-92.85714285714285,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=7),Brand match: pan",True,https://www.poundwholesale.co.uk/pan-aroma-reed-diffuser-fluffy-towels-30ml,https://www.amazon.co.uk/dp/B07KGH72FF,,Wholesale Home Fragrance Candles Accessories,7,False,1,1,MATCH,,-1.235
Swirl Lint Roller Refills 60 X 2 Pack,Swirl Lint roller refills,5053249222561,5053249222561.0,B0758G6WBH,0.948,3.89,-1.2583333333333335,-93.90547263681592,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.81, shared=4),Brand match: swirl",True,https://www.poundwholesale.co.uk/swirl-lint-roller-refills-60-x-2-pack,https://www.amazon.co.uk/dp/B0758G6WBH,,Laundry,4,False,2,1,MATCH,,-1.2583333333333335
Auto Extreme Automotive Black Gloss Spray Paint 250ml,"Auto Extreme Auto Spray Black Gloss, 250 ml",5055319519014,5055319519014.0,B07NJGRTRW,1.104,4.15,-1.3816666666666664,-93.9909297052154,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.74, shared=5),Brand match: auto",True,https://www.poundwholesale.co.uk/auto-extreme-automotive-black-gloss-spray-paint-250ml,https://www.amazon.co.uk/dp/B07NJGRTRW,,Wholesale Car Care,5,False,1,1,MATCH,,-1.3816666666666664
Masterplast Ice Wrap Cold Bandage 3.2m X 10cm,"Masterplast Instant Relief Ice Wrap Cold Bandage, 3.2M X 10Cm",5053249012858,5053249012858.0,B08KM4GJDX,1.104,3.56,-1.3933333333333335,-94.7845804988662,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.85, shared=6),Brand match: masterplast",True,https://www.poundwholesale.co.uk/masterplast-ice-wrap-cold-bandage-3-2m-x-10cm,https://www.amazon.co.uk/dp/B08KM4GJDX,Available (see Keepa data),Wholesale First Aid Medical,9,False,1,1,MATCH,,-1.3933333333333335
Auto Extreme Automotive Grey Primer Spray Paint 250ml,"Auto Extreme Auto Spray Grey Primer, 250 ml",5055319519038,5055319519038.0,B07NJGQFP7,1.104,4.01,-1.4083333333333337,-95.80498866213154,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.74, shared=5),Brand match: auto",True,https://www.poundwholesale.co.uk/auto-extreme-automotive-grey-primer-spray-paint-250ml,https://www.amazon.co.uk/dp/B07NJGQFP7,,Wholesale Car Care,5,False,1,1,MATCH,,-1.4083333333333337
Prima One-Function Abs Stainless Steel Shower Set 120cm,"Prima Shower Set, stainless steel, ONE Size",5038673232416,5038673232416.0,B01EG9YP06,7.488,11.05,-6.551666666666666,-96.48993618065782,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.65, shared=5),Brand match: prima",True,https://www.poundwholesale.co.uk/prima-one-function-abs-stainless-steel-shower-set-120cm,https://www.amazon.co.uk/dp/B01EG9YP06,,Wholesale Home Accessories,6,False,1,1,MATCH,,-6.551666666666666
151 Bathroom & Kitchen Acrylic Sealant White 280ml,151 Cartridge Refills - Bathroom & Kitchen Acrylic - White,5013748090610,5013748090610.0,B003TLY6JS,1.056,3.83,-1.3883333333333332,-97.08624708624708,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.69, shared=5),Brand match: 151",True,https://www.poundwholesale.co.uk/bathroom-kitchen-sealant,https://www.amazon.co.uk/dp/B003TLY6JS,,Wholesale Sealants Paints,5,False,1,1,MATCH,,-1.3883333333333332
World Of Pets Tasty Salmon Bites Cat Treats 80g,World of pets Meaty Salmon Bites Cat Treat 80g,5052516111584,5052516111584.0,B0DYDWMKXR,0.852,3.45,-1.2262499999999996,-97.32142857142854,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.95, shared=6),Brand match: world",True,https://www.poundwholesale.co.uk/world-of-pets-tasty-salmon-bites-cat-treats-80g,https://www.amazon.co.uk/dp/B0DYDWMKXR,,Wholesale Pet Toys Treats,6,False,1,1,MATCH,,-1.2262499999999996
151 Pillar Box Red Gloss Paint 180ml,151 Gloss Paint P/Box RED 180ML,5050375085763,5050375085763.0,B002W14IT4,1.488,4.41,-1.7449999999999997,-97.48603351955305,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.64, shared=6),Brand match: 151",True,https://www.poundwholesale.co.uk/pillar-box-red-gloss-paint-180ml,https://www.amazon.co.uk/dp/B002W14IT4,,Wholesale Sealants Paints,6,False,1,1,MATCH,,-1.7449999999999997
151 Double-Sided Foam Tape 18mm X 2.6m 3 Pack,"151 Double Sided Foam Tape, 3 Rolls, 18Mm X 2.6M, White",5050375001916,5050375001916.0,B004P8LJFI,0.864,3.79,-1.2616666666666665,-99.34383202099735,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.79, shared=6),Brand match: 151",True,https://www.poundwholesale.co.uk/151-double-sided-foam-tape-18mm-x-2-6m-3-pack,https://www.amazon.co.uk/dp/B004P8LJFI,,Wholesale Glue Adhesives Tape,10,False,3,2,MATCH,,-1.2616666666666665
Auto Extreme Automotive Black Matt Spray Paint 250ml,"Auto Spray Black Matt, 250 ml",5055319519007,5055319519007.0,B01FXX9AJA,1.104,4.01,-1.4783333333333335,-100.56689342403628,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.60, shared=4),Brand match: auto",True,https://www.poundwholesale.co.uk/auto-extreme-automotive-black-matt-spray-paint-250ml,https://www.amazon.co.uk/dp/B07NJGFQV3,,Wholesale Car Care,4,False,1,1,MATCH,,-1.4783333333333335
Work Of Art Blue Acrylic Paint 120ml CDU,"Work of Art 120 ml Acrylic Paint - Blue, 6725",5013922067254,5013922067254.0,B0105SZYRA,0.852,3.48,-1.3,-103.1746031746032,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.70, shared=5),Brand match: work",True,https://www.poundwholesale.co.uk/work-of-art-blue-acrylic-paint-120ml-cdu,https://www.amazon.co.uk/dp/B0105SZYRA,Available (see Keepa data),Wholesale Art Crafts,5,False,1,1,MATCH,,-1.3
Cotton Tree 100% Cotton Large Oval Pads 40 Pack,Cotton Tree Large Oval Pads | 100% Pure Cotton (40 Pack),5053249257716,5053249257716.0,B0C5RBBYKT,0.9,3.49,-1.341666666666666,-103.20512820512816,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.71, shared=6),Brand match: cotton",True,https://www.poundwholesale.co.uk/100-cotton-large-oval-pads-60pk,https://www.amazon.co.uk/dp/B0C5RBBYKT,Available (see Keepa data),Other,8,False,40,40,MATCH,,-1.341666666666666
Nuage Nail Polish Remover Sponge,Nuage Twist & Out Instant Nail Polish Remover Acetone,5020535009625,5020535009625.0,B083VV1JND,0.912,3.59,-1.3583333333333334,-103.68956743002543,100.0,100.0,100,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.69, shared=4),Brand match: nuage",True,https://www.poundwholesale.co.uk/nuage-nail-polish-remover-sponge,https://www.amazon.co.uk/dp/B083VV1JND,,Wholesale Hand Nail,4,False,1,1,MATCH,,-1.3583333333333334
Just Stationery Elastic Bands Assorted 100g,"Just stationery Coloured Elastic Bands, Multi, 6224",5013922062242,5013922062242.0,B0086QEHU4,0.78,3.43,-1.251666666666667,-104.30555555555556,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.70, shared=4),Brand match: just",True,https://www.poundwholesale.co.uk/elastic-bands-100grm,https://www.amazon.co.uk/dp/B0086QEHU4,Available (see Keepa data),Stationery Pound Lines,4,False,1,1,MATCH,,-1.251666666666667
Just Stationery A4 Sheets Multi-Purpose Labels 8 Pack,Just stationery Multi Purpose Labels 21- up 168.65x39mm,5013922031415,5013922031415.0,B07HJFRGBL,0.8160000000000001,3.84,-1.3099999999999996,-106.50406504065036,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.70, shared=5),Brand match: just",True,https://www.poundwholesale.co.uk/just-stationery-a4-sheets-multi-purpose-labels-8-pack,https://www.amazon.co.uk/dp/B07HJFRGBL,,Stationery Pound Lines,5,False,8,1,MATCH,,-1.3099999999999996
Marksman 20mm Brass Padlock With 3 Keys,Marksman - 20mm Brass Padlock - 3 Keys,5038673590042,5038673590042.0,B002JJEDIU,0.588,3.29,-1.1195833333333334,-107.6522435897436,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.93, shared=5),Brand match: marksman",True,https://www.poundwholesale.co.uk/marksman-20mm-brass-padlock-with-3-keys,https://www.amazon.co.uk/dp/B002JJEDIU,,Wholesale Home Security,6,False,1,1,MATCH,,-1.1195833333333334
First Steps Assorted Colours Bath Crayons 6 Pack,FIRST STEPS BATH CRAYONS 6 PACK,5015302106461,5015302106461.0,B09JYHSQJV,0.852,3.39,-1.3649999999999995,-108.3333333333333,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.78, shared=4),Brand match: first",True,https://www.poundwholesale.co.uk/first-steps-bath-crayons-assorted-colours-6-pack,https://www.amazon.co.uk/dp/B09JYHSQJV,,Wholesale Baby Infant Toys,6,False,6,6,MATCH,,-1.3649999999999995
Artbox Assorted Colours Fibre Tip Colouring Pens 16 Pack,"ARTBOX 16 fine tip Fibre Colouring Pens, 1090",5013922010908,5013922010908.0,B06XHV4YWP,0.504,2.32,-1.0566666666666664,-108.93470790378004,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.62, shared=5),Brand match: artbox",True,https://www.poundwholesale.co.uk/artbox-assorted-colours-fibre-tip-colouring-pens-16-pack,https://www.amazon.co.uk/dp/B06XHV4YWP,,Wholesale Art Crafts,6,False,16,1,MATCH,,-1.0566666666666664
Marksman 1.2mm Galvanised Garden Wire 20m,"Marksman Galvanised Garden Wire, 1.2mm x 20m",5038673702353,5038673702353.0,B00DZRDVRE,0.8160000000000001,2.99,-1.3683333333333327,-111.24661246612462,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.85, shared=6),Brand match: marksman",True,https://www.poundwholesale.co.uk/1-2mmx25m-garden-wire,https://www.amazon.co.uk/dp/B00DZRDVRE,,Wholesale Marksman Tools,7,False,1,1,MATCH,,-1.3683333333333327
Cotton Tree Biodegradable Cotton Buds 200 Pack,Cotton Tree 200 Cotton Buds,5053249260594,5053249260594.0,B0CFRDCS4R,0.912,3.33,-1.4749999999999996,-112.59541984732822,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.66, shared=4),Brand match: cotton",True,https://www.poundwholesale.co.uk/cotton-tree-biodegradable-cotton-buds-200-pack,https://www.amazon.co.uk/dp/B0CFRDCS4R,Available (see Keepa data),Wholesale Toiletries,4,False,200,1,MATCH,,-1.4749999999999996
Cotton Tree Baby Fragranced Tie Handle Nappy Bags 150 Pack,"Cotton Tree Essential Fragranced Nappy Bags, 150Pk",5053249248745,5053249248745.0,B09TB4G5KG,0.8160000000000001,3.4,-1.4166666666666663,-115.17615176151762,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.77, shared=5),Brand match: cotton",True,https://www.poundwholesale.co.uk/cotton-tree-baby-fragranced-tie-handle-nappy-bags-150-pack,https://www.amazon.co.uk/dp/B09TB4G5KG,Available (see Keepa data),Wholesale Baby Changing Wipes,5,False,150,1,MATCH,,-1.4166666666666663
Bin Brite Flying Insect Killer 300ml,Bin Brite Flying Insect Killer 300ml,5053249271224,5053249271224.0,B098G5JX2D,1.524,3.0,-2.1050000000000004,-115.65934065934069,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=6),Brand match: bin",True,https://www.poundwholesale.co.uk/bin-brite-flying-insect-killer-300ml,https://www.amazon.co.uk/dp/B0G15XXK4V,,Pest Killers Deterrents,6,False,1,1,MATCH,,-2.1050000000000004
Pan Aroma Plug-In Fluffy Towels Air Freshener,Pan Aroma Plug In Freshener,5053249219219,5053249219219.0,B07KGJ389J,1.356,3.79,-2.0216666666666665,-120.33730158730158,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.73, shared=4),Brand match: pan",True,https://www.poundwholesale.co.uk/pan-aroma-plug-in-fluffy-towels-air-freshener,https://www.amazon.co.uk/dp/B07KGJ389J,,Wholesale Home Fragrance Candles Accessories,4,False,1,1,MATCH,,-2.0216666666666665
Just Stationery 40 Microns Mini Clear Tape 12mm X 13m 10 Pack,Just stationery Mini Clear Tape (Roll of 10),5013922060323,5013922060323.0,B00BHBCQ26,0.72,3.43,-1.3916666666666666,-121.0144927536232,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.70, shared=5),Brand match: just",True,https://www.poundwholesale.co.uk/just-stationery-40-microns-mini-clear-tape-12mm-x-13m-10-pack,https://www.amazon.co.uk/dp/B00BHBCQ26,,Stationery Pound Lines,6,False,10,1,MATCH,,-1.3916666666666666
Marksman Multi Purpose Garden Wire 3mm X 5m,"Marksman Plastic Coated Garden Wire, 3mm x 5m",5038673702407,5038673702407.0,B00DZRDVN8,0.8160000000000001,3.15,-1.4949999999999997,-121.54471544715445,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.83, shared=4),Brand match: marksman",True,https://www.poundwholesale.co.uk/marksman-multi-purpose-garden-wire-3mm-x-5m,https://www.amazon.co.uk/dp/B00DZRDVN8,,Twine Ties,6,False,1,1,MATCH,,-1.4949999999999997
Bettina Streak-Free Window Squeegee Assorted Colours,Bettina 1pc Window Squeegee Assorted Colours,5052578037402,5052578037402.0,B06XHDRVBN,0.72,2.99,-1.4683333333333328,-127.68115942028982,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.86, shared=5),Brand match: bettina",True,https://www.poundwholesale.co.uk/window-squeegee-streak-free-windows-3-assorted-colours,https://www.amazon.co.uk/dp/B06XHDRVBN,Available (see Keepa data),Sponges Scourers Cloths,5,False,1,1,MATCH,,-1.4683333333333328
Elysium Spa 100% Natural Winter Spices Epsom Salts 250g,"Elysium Spa Winter Spices Epsom Salts - Cinnamon, Ginger & Spiced Orange",5053249276854,5053249276854.0,B0DJP2N9JM,0.888,3.0,-1.69,-131.0077519379845,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.63, shared=6),Brand match: elysium",True,https://www.poundwholesale.co.uk/elysium-spa-100-natural-winter-spices-epsom-salts-250g,https://www.amazon.co.uk/dp/B0DJP2N9JM,Available (see Keepa data),Wholesale Skin Care,6,False,1,1,MATCH,,-1.69
Harris 3-In-1 Paint & Paste Stirrer 32cm,Harris Paint & Paste Stirrer,5000253039005,5000253039005.0,B004R24TEU,0.852,2.89,-1.6516666666666662,-131.08465608465605,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.84, shared=4),Brand match: harris",True,https://www.poundwholesale.co.uk/harris-3-in-1-paint-paste-stirrer-32cm,https://www.amazon.co.uk/dp/B004R24TEU,,Decorating Tools,4,False,1,1,MATCH,,-1.6516666666666662
Elbow Grease Magic Eraser 3 Pack,"Elbow Grease Magic Eraser 3pk, 1.0 Count (HOELB016)",5053249244068,5053249244068.0,B0BF8TZPPJ,1.236,2.73,-2.075,-131.32911392405063,300.0,300.0,300,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.73, shared=4),Brand match: elbow",True,https://www.poundwholesale.co.uk/elbow-grease-magic-eraser-3-pack,https://www.amazon.co.uk/dp/B0BF8TZPPJ,Available (see Keepa data),Sponges Scourers Cloths,4,False,3,1,MATCH,,-2.075
Elysium Spa Juicy Apple Bath Salts 450g,Elysium Spa 100% Natural Bath Salts - Juice Apple (450g),5053249261560,5053249261560.0,B0DJRJBSY2,0.9,2.99,-1.7083333333333328,-131.41025641025635,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.68, shared=6),Brand match: elysium",True,https://www.poundwholesale.co.uk/elysium-spa-juicy-apple-bath-salts-450g,https://www.amazon.co.uk/dp/B0DJRJBSY2,,Wholesale Skin Care,6,False,1,1,MATCH,,-1.7083333333333328
Escenti Softening Foot Lotion 150ml,Escenti Softening Foot Lotion 150Ml,5020535004620,5020535004620.0,B001DZPUN8,0.888,2.99,-1.6983333333333328,-131.6537467700258,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=1.00, shared=5),Brand match: escenti",True,https://www.poundwholesale.co.uk/escenti-softening-foot-lotion-150ml,https://www.amazon.co.uk/dp/B001DZPUN8,,Wholesale Foot Care,5,False,1,1,MATCH,,-1.6983333333333328
Elbow Grease Natural Soda Crystals 500g,Elbow Grease Soda Crystals 500g,5053249263731,5053249263731.0,B0CMMKNPSD,1.44,3.6,-2.34,-133.7142857142857,,,0,TIER_1_VERIFIED,95,UNPROFITABLE,"Exact EAN match (checksum verified),Strong title match (sim=0.89, shared=5),Brand match: elbow",True,https://www.poundwholesale.co.uk/elbow-grease-natural-soda-crystals-500g,https://www.amazon.co.uk/dp/B0CMMKNPSD,Available (see Keepa data),Multi Purpose Cleaners,5,False,1,1,MATCH,,-2.34
