SupplierTitle,AmazonTitle,EAN,ASIN,SupplierURL,AmazonURL,SupplierPrice_exVAT,SellingPrice_incVAT,NetProfit,ROI,sales_count,total_offer_count,fba_seller_count,fbm_seller_count,investment_tier,reason,has_strong_brand,brand_detected,MatchMethod,Confidence
Marksman General Purpose Jumbo Hook,16MM General Purpose Jumbo Hook Tools Bike Hanging Clip SHED Garage Store Hanger,5.04E+12,B06XVYPCJ1,https://www.poundwholesale.co.uk/marksman-general-purpose-jumbo-hook,https://www.amazon.co.uk/dp/B06XVYPCJ1,0.99,6.0,0.84,0.545454545,Unknown,1.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Swirl Wool Dryer Balls 2 Pack,Swirl Fabric Softening Tumble Dryer Balls - Wool - 2 Pack,5.05E+12,B0CNW823GS,https://www.poundwholesale.co.uk/swirl-wool-dryer-balls-2-pack,https://www.amazon.co.uk/dp/B0CNW823GS,1.36,7.99,1.038333333,0.543630017,Unknown,2.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Squishy Bead Pineapple Squish Toy CDU,Kandytoys Squishy Bead Pineapple,5.03E+12,B00476PB4S,https://www.poundwholesale.co.uk/squishy-bead-pineapple,https://www.amazon.co.uk/dp/B00476PB4S,0.84,7.0,0.743333333,0.534772182,Unknown,3.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'NetProfit £0.74 < £0.75']",True,apple,EAN,high
Manual Soap Dispenser Black 1000ml,Manual Soap/Gel Dispenser 1000ml Capacity Black,6.87E+11,B0C99MW93F,https://www.poundwholesale.co.uk/manual-soap-dispenser-black-1000ml,https://www.amazon.co.uk/dp/B0C99MW93F,1.63,9.99,1.155,0.529816514,Unknown,2.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Medisure Nit Comb Large,"Medisure Nit Comb with Handle, Large",5.06E+12,B071F573H6,https://www.poundwholesale.co.uk/medisure-nit-comb-large,https://www.amazon.co.uk/dp/B071F573H6,0.66,4.45,0.638333333,0.527548209,Unknown,1.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'NetProfit £0.64 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Rub A Dub Wind Up Sea Animal Bath Toy CDU Assorted,Dolphin Baby Bath Toy,5.06E+12,B0C8B52LDJ,https://www.poundwholesale.co.uk/rub-a-dub-wind-up-sea-animal-bath-toy-cdu-assorted,https://www.amazon.co.uk/dp/B0C8B52LDJ,0.63,6.49,0.617083333,0.522951977,Unknown,1.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'NetProfit £0.62 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Craft Buddy Diy Crystal Art Card Kit,CRYSTAL ART Pretty Flowers Card Kit 11x22cm Craft Buddy,5.06E+12,B09JWXZNCP,https://www.poundwholesale.co.uk/craft-buddy-diy-crystal-art-card-kit,https://www.amazon.co.uk/dp/B09JWXZNCP,0.71,4.99,0.648333333,0.514550265,Unknown,4.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'NetProfit £0.65 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Prima Easy Can Opener With Sharp Punch,Stainless Steel Easy Can Opener - Tin Bottle Metal Food Open Camping New Punch,5.04E+12,B00PYNT3WY,https://www.poundwholesale.co.uk/prima-easy-can-opener-with-sharp-punch,https://www.amazon.co.uk/dp/B00PYNT3WY,0.71,4.99,0.648333333,0.514550265,Unknown,3.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'NetProfit £0.65 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Large Dish Drainer Silver,My Bargains Online Shop Grey Plastic Kitchen Cutlery Dish Drainer,5.02E+12,B0080NOOEC,https://www.poundwholesale.co.uk/large-dish-drainer-silver,https://www.amazon.co.uk/dp/B0080NOOEC,0.98,7.22,0.784166667,0.512527233,Unknown,2.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Greenshield Leather Wipes 70 Sheets Pallet Deal,Green Shield Conditioned 4-in-1 Leather Surface Wipes | Fresh Scented Leather Wipes Removes Dirt & Grime with Protecting the Surface | Multi-purpose Use Gives Surfaces an Original Finish (3 Packs),5.06E+12,B0CTD16MP9,https://www.poundwholesale.co.uk/greenshield-leather-wipes-70-sheets-pallet-deal,https://www.amazon.co.uk/dp/B0CTD16MP9,0.64,6.49,0.607083333,0.510154062,Unknown,1.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'NetProfit £0.61 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Sealapack Turkey Roasting Bags 2 Pack,"Pack of 30 Roasting Bags for Oven, 25 x 38cm Cooking Bags for Chicken Meat Fish, Multi Purpose Turkey Oven Roasting Bag",5.05E+12,B0DR2MLPHX,https://www.poundwholesale.co.uk/sealapack-turkey-roasting-bags-2-pack,https://www.amazon.co.uk/dp/B0DR2MLPHX,1.02,5.99,0.791666667,0.504246285,50.0,1.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'Sales 50.0 ≤ 50']",False,,title,medium
Pan Aroma Jarred Scented Candle With Lid Wild Berries,Pan Aroma Wild Berries Scented Candle - Small Jan,5.05E+12,B07MWB3WLR,https://www.poundwholesale.co.uk/pan-aroma-jarred-scented-candle-with-lid-wild-berries,https://www.amazon.co.uk/dp/B07MWB3WLR,0.78,6.8,0.666666667,0.501253133,Unknown,4.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'NetProfit £0.67 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Queen Of Cakes Cookie Cutters Set CDU Assorted,Shaped Cookie Cutters,5.05E+12,B006507MYQ,https://www.poundwholesale.co.uk/queen-of-cakes-cookie-cutters-set-cdu-assorted,https://www.amazon.co.uk/dp/B006507MYQ,0.85,6.95,0.701666667,0.501190476,Unknown,1.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'NetProfit £0.70 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Zoflora Odour Neutralising Disinfectant 120ml Assorted,"Zoflora Mixed Pack Assortment 1 x 120ml, Concentrated 3-in-1 Multipurpose Disinfectant – Fragrances May Vary Kills 99.9% of Bacteria & Viruses",5.01E+12,B01M18TKG1,https://www.poundwholesale.co.uk/zoflora-odour-neutralising-disinfectant-120ml-assorted,https://www.amazon.co.uk/dp/B01M18TKG1,1.05,6.99,0.795,0.496875,Unknown,3.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Elbow Grease Long Sleeve Rubber Gloves Large,Elbow Grease Rubber Gloves for Cleaning Bathrooms - Cotton Lined with Extra Long Sleeve | Mint Blue with In-built Antibacterial Properties (1 Pair - Size Large),5.05E+12,B0DZ328TFX,https://www.poundwholesale.co.uk/elbow-grease-long-sleeve-rubber-gloves-large,https://www.amazon.co.uk/dp/B0DZ328TFX,0.82,5.9,0.676666667,0.493917275,Unknown,2.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'NetProfit £0.68 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Just Stationery Box File Clipboard Assorted Colours,3x Box File Clip Board,5.01E+12,B07DJBHVXH,https://www.poundwholesale.co.uk/just-stationery-box-file-clipboard-assorted-colours,https://www.amazon.co.uk/dp/B07DJBHVXH,2.26,10.55,1.351666667,0.481020166,Unknown,6.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Just Stationery Box File Clipboard Assorted Colours,3x Box File Clip Board,5.01E+12,B07DJBHVXH,https://www.poundwholesale.co.uk/just-stationery-box-file-clipboard-assorted-colours,https://www.amazon.co.uk/dp/B07DJBHVXH,2.26,10.55,1.351666667,0.481020166,Unknown,6.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Bello Jumbo Beer Glass 1000ml,"RSW Bello Reusable Plastic Jumbo Beer Glass (1, 1000ml)",5.02E+12,B0977D5W53,https://www.poundwholesale.co.uk/bello-jumbo-beer-class-1000ml,https://www.amazon.co.uk/dp/B0977D5W53,2.12,9.5,1.259166667,0.471598002,Unknown,1.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Geepas White Mechanical Bathroom Scale 130kg,"Geepas Mechanical Bathroom Scale | Body Weight Scale with 130KG/287lb Capacity | Large Platform with Non-Slip Feet, Easy to Read Dial, No Batteries Required | Weigh In kg/lbs, Black",6.29E+12,B07YF3DXVG,https://www.poundwholesale.co.uk/geepas-white-mechanical-bathroom-scale-130kg,https://www.amazon.co.uk/dp/B07YF3DXVG,6.54,19.99,3.308333333,0.466619652,Unknown,2.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Air Wick Jasmine Bloom & Freesia Reed Diffuser 42ml,"Airwick Reed Diffuser - Infused with Natural Essential Oils, Jasmine Bloom and Freesia Scent",5.06E+12,B0CCJV3WJ4,https://www.poundwholesale.co.uk/air-wick-jasmine-bloom-freesia-reed-diffuser-42ml,https://www.amazon.co.uk/dp/B0CCJV3WJ4,2.15,7.99,1.258333333,0.466049383,Unknown,2.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Elysium Aromatherapy Energize Eucalyptus 100% Essential Oil 10ml,Elysium Spa Essential Aroma Energizing Oil,5.02E+12,B09BW3N49L,https://www.poundwholesale.co.uk/elysium-aromatherapy-energize-eucalyptus-100-essential-oil-10ml,https://www.amazon.co.uk/dp/B09BW3N49L,0.81,5.86,0.633333333,0.465686275,Unknown,2.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'NetProfit £0.63 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Hot Shots Kids Archery Set 4pc,Hot Shots Archery Set,5.05E+12,B003O272B6,https://www.poundwholesale.co.uk/hot-shots-kids-archery-set-4pc,https://www.amazon.co.uk/dp/B003O272B6,2.17,11.15,1.251666667,0.460171569,Unknown,3.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Pan Aroma Tropical Breeze Air Freshener Refill,Air Fresheners (Orange),5.05E+12,B071KG3G2R,https://www.poundwholesale.co.uk/pan-aroma-tropical-breeze-air-freshener-refill,https://www.amazon.co.uk/dp/B071KG3G2R,0.79,4.99,0.608333333,0.4539801,Unknown,3.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'NetProfit £0.61 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
DID Hot Water Bottle & Deluxe Plush Cover 2l Assorted Colours,CityComfort Hot Water Bottle with Cover - Fun 3D Super Soft Fleece Plush Cover Will Keeps Warm for A Long Time - Natural Rubber 1 Litre - UK Safe Tested and Durable (Sloth),5.06E+12,B0816Z4R5Z,https://www.poundwholesale.co.uk/did-hot-water-bottle-deluxe-plush-cover-2l-assorted-colours,https://www.amazon.co.uk/dp/B0816Z4R5Z,3.46,12.99,1.815,0.452618454,Unknown,3.0,,,REJECTED,"['ROI 0.5% < 30.0%', 'No sales data and no strong brand indicators']",False,,title,medium
Status Wall Socket Safety Covers 5 Pack CDU,STATUS Wall Socket Safety Covers Pack of 5,5.02E+12,B005626P9C,https://www.poundwholesale.co.uk/status-wall-socket-safety-covers-5-pack-cdu,https://www.amazon.co.uk/dp/B005626P9C,0.85,4.99,0.628333333,0.448809524,Unknown,2.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'NetProfit £0.63 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Roadster Respirator & Goggles Set 2pc,"sykua Respirator Mask, Half-Face Respirator with Filters and Safety Goggles for Spray Paint, Dust, Chemicals, Sanding, Building Work, Woodworking, and Other Work Protection",5.04E+12,B0DB1R89SJ,https://www.poundwholesale.co.uk/roadster-respirator-goggles-set-2pc,https://www.amazon.co.uk/dp/B0DB1R89SJ,3.71,13.49,1.901666667,0.446400626,50.0,1.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'Sales 50.0 ≤ 50']",False,,title,medium
Palette Dark 3-65 Chocolate Intensive Permanent Hair Colour Creme,Schwarzkopf Palette Intensive Hair Colour Cream With Liquid Keratin - 3-65 Dark Chocolate 100 ML,3.84E+12,B00YAHZF72,https://www.poundwholesale.co.uk/palette-3-56-dark-chocolate-intensive-permanent-colour-creme,https://www.amazon.co.uk/dp/B00YAHZF72,1.52,7.49,0.921666667,0.445249597,Unknown,3.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Halloween String Lights 200cm Assorted,Gem Imports Halloween Bats String Light Decoration 190cm,5.06E+12,B0CKWDM642,https://www.poundwholesale.co.uk/halloween-string-lights-200cm-assorted,https://www.amazon.co.uk/dp/B0CKWDM642,1.19,7.49,0.765416667,0.439894636,Unknown,1.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Head Funk Recover & Repair Shampoo 600ml,Head Funk Recover & Repair Shampoo 60ml,5.05E+12,B0D5D7MZ1B,https://www.poundwholesale.co.uk/head-funk-recover-repair-shampoo-600ml,https://www.amazon.co.uk/dp/B0D5D7MZ1B,1.36,7.69,0.838333333,0.438917976,Unknown,5.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Ffs Double-Sided Fake Tan Applicator Mitt,FFS Beauty Luxury Velvet Tanning Mitt,5.06E+12,B08MQGJDSS,https://www.poundwholesale.co.uk/ffs-double-sided-fake-tan-applicator-mitt,https://www.amazon.co.uk/dp/B08MQGJDSS,0.71,6.45,0.545,0.432539683,Unknown,2.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'NetProfit £0.55 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Pan Aroma Cotton Fresh Air Freshener Spray 250ml,Pan Aroma Cotton Fresh Air Freshner -Trigger Spray-250Ml,5.05E+12,B01NA0ASUT,https://www.poundwholesale.co.uk/pan-aroma-cotton-fresh-air-freshener-spray-250ml,https://www.amazon.co.uk/dp/B01NA0ASUT,0.99,7.23,0.655,0.425324675,Unknown,5.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'NetProfit £0.66 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Dr J's Natural Insect Repellent Spray 100ml,3x Dr J's Insect Mosquito REPELLENT SPRAY Tropical Formula 100ml Travel,5.03E+12,B0189DNE2K,https://www.poundwholesale.co.uk/dr-j-s-natural-insect-repellent-spray-100ml,https://www.amazon.co.uk/dp/B0189DNE2K,0.98,7.03,0.649583333,0.42456427,Unknown,,,,REJECTED,"['ROI 0.4% < 30.0%', 'NetProfit £0.65 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Bloome Triple Fragrance Wax Melts Fresh Berries X12,Wax Melts 12 Pack (Fresh Berries),5.06E+12,B071RDJG8B,https://www.poundwholesale.co.uk/triple-fragrance-wax-melts-fresh-berries-cherry-raspberry-and-strawberry,https://www.amazon.co.uk/dp/B071RDJG8B,0.65,4.99,0.508333333,0.423611111,Unknown,3.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'NetProfit £0.51 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Red Deer Toys Plastic Coated Traditional Playing Cards 2 Pack,2pk Red Deer Toys Plastic Playing Cards Professional Poker Cards | Deck of Cards | Classic Cards for Adults | Pack of Cards Playing Cards Plastic | Standard Playing Card Decks | Card Deck | Play Cards,5.06E+12,B07PQFRZX3,https://www.poundwholesale.co.uk/red-deer-toys-plastic-coated-traditional-playing-cards-2-pack,https://www.amazon.co.uk/dp/B07PQFRZX3,0.63,4.99,0.498333333,0.422316384,Unknown,2.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'NetProfit £0.50 < £0.75', 'No sales data and no strong brand indicators']",False,,title,medium
Wooden Beer Bottle Opener 2 Assorted Designs,2 Piece Wooden Bottle Opener Wall Mounted with Hanging Rope Perfect for Beer Bottle with Two Names | I Make Beer Disappear | Save Water Drink Beer | Hanging Thread Attached | Lightweight |,5.02E+12,B099Q7ZCM6,https://www.poundwholesale.co.uk/wooden-beer-bottle-opener-2-assorted-designs,https://www.amazon.co.uk/dp/B099Q7ZCM6,0.41,6.99,0.405,0.421875,Unknown,1.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'NetProfit £0.41 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Dentaglo Interdental Brushes 3 Pack Assorted Colours,"Gem Imports DentaGlo Interdental Brushes, Assorted Colours - Pack of 3",5.06E+12,B09SZRS4R2,https://www.poundwholesale.co.uk/dentaglo-interdental-brushes-3-pack-assorted-colours,https://www.amazon.co.uk/dp/B09SZRS4R2,0.54,3.99,0.455,0.417431193,Unknown,2.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'NetProfit £0.46 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Tidyz 10 Fresh Linen Extra Strong Swing Bin Liners 50L,Tidyz Tie-Handles Linen Fragranced White Swing Bin Liners 10 Pack (50 Litres),5.03E+12,B0B4X4V8D8,https://www.poundwholesale.co.uk/tidyz-10-fresh-linen-extra-strong-swing-bin-liners-50l,https://www.amazon.co.uk/dp/B0B4X4V8D8,0.63,5.99,0.491666667,0.416666667,Unknown,6.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'NetProfit £0.49 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
First Steps Baby Nursery Jungle Storage Box,Nursery Storage Box - Size 30cm x 30cm x 30cm,5.02E+12,B0BTLL3NCC,https://www.poundwholesale.co.uk/first-steps-baby-nursery-jungle-storage-box,https://www.amazon.co.uk/dp/B0BTLL3NCC,1.61,8.95,0.898333333,0.415895062,Unknown,1.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Bello Dimple Large Plate 27cm,"""Bello"" Plastic Dimple 27cm Plate Perfect for Parties & BBQs",5.02E+12,B00IUKZ962,https://www.poundwholesale.co.uk/bello-dimple-large-plate-27cm,https://www.amazon.co.uk/dp/B00IUKZ962,0.78,5.45,0.550416667,0.413847118,Unknown,2.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'NetProfit £0.55 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Prima PVC Shower Hose Pipe Set 1.5m,My Bargains Online Shop 23175C 1.5m PVC Shower Hose Pipe Set,5.04E+12,B0082C7VHI,https://www.poundwholesale.co.uk/prima-pvc-shower-hose-pipe-set-1-5m,https://www.amazon.co.uk/dp/B0082C7VHI,2.44,9.77,1.231666667,0.411928651,Unknown,1.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Bello Elegant Swirl Dinner Plate 27cm X 3.5cm,RSW Set of Bello Elegant Swirl Clear Reusable Plastic 27cm Dinner Plate (Set of 2),5.02E+12,B092VYT22B,https://www.poundwholesale.co.uk/bello-elegant-swirl-ps-dinner-plate-27cm-x-3-5cm,https://www.amazon.co.uk/dp/B092VYT22B,1.46,7.93,0.807083333,0.401533997,Unknown,2.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Palette 1-0 Black Intensive Permanent Hair Colour Creme,Schwarzkopf Palette Intensive Permanent Colour Cream Hair Colour 1-0 Black 100 ML,3.84E+12,B00UAGOQOA,https://www.poundwholesale.co.uk/palette-1-0-black-intensive-permanent-hair-colour-creme,https://www.amazon.co.uk/dp/B00UAGOQOA,1.52,7.49,0.821666667,0.396940419,Unknown,2.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Water Mist Spray Fan Assorted Colours,Water Spray Mist Fan,5.03E+12,B003S4XMJQ,https://www.poundwholesale.co.uk/water-spray-fan,https://www.amazon.co.uk/dp/B003S4XMJQ,1.19,5.99,0.681666667,0.391762452,Unknown,4.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'NetProfit £0.68 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Bloome Triple Fragrance Floral Bouquet Wax Melts 12 Pack,Wax Melts 12 Pack (Floral Bouquet),5.06E+12,B071CWX5SJ,https://www.poundwholesale.co.uk/triple-fragrance-wax-melts-floral-bouquet-lilly-rose-and-jasmine,https://www.amazon.co.uk/dp/B071CWX5SJ,0.68,4.99,0.478333333,0.388888889,Unknown,2.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'NetProfit £0.48 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Bello Beer Glass 600ml,RSW Bello 600ml Plastic Beer Glass (1),5.02E+12,B0B1N76DJ7,https://www.poundwholesale.co.uk/bello-beer-glass-600ml,https://www.amazon.co.uk/dp/B0B1N76DJ7,1.62,8.2,0.838333333,0.386328725,Unknown,1.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Christmas Magical Elf Door Set,Christmas Time - Magical Elf Door,5.02E+12,B0BH8G7RH4,https://www.poundwholesale.co.uk/christmas-magical-elf-door-set,https://www.amazon.co.uk/dp/B0BH8G7RH4,2.22,8.28,1.05,0.379061372,Unknown,3.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Royale Home Measuring Jugs 1000ml 2 Pack,RSW Measuring Jug 1000ml,5.02E+12,B007PBN5AE,https://www.poundwholesale.co.uk/measuring-cups-1000ml-1ltr-pack-2,https://www.amazon.co.uk/dp/B007PBN5AE,0.76,6.5,0.494166667,0.377226463,Unknown,2.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'NetProfit £0.49 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Prima Nylon Slotted Spoon,Prima - Nylon Slotted Spoon - Set of 2,5.04E+12,B08S44CTLT,https://www.poundwholesale.co.uk/prima-nylon-slotted-spoon,https://www.amazon.co.uk/dp/B08S44CTLT,0.68,6.95,0.461666667,0.375338753,Unknown,1.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'NetProfit £0.46 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Smart Choice Slicker Pet Grooming Brush,"Smart Choice Slicker Grooming Brush, Grey/Black, 0.102999 kg",5.05E+12,B08JMQLXKY,https://www.poundwholesale.co.uk/smart-choice-slicker-pet-grooming-brush,https://www.amazon.co.uk/dp/B08JMQLXKY,1.79,8.25,0.875,0.373931624,Unknown,4.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN,high
Dekton Steel Hand Rake 28.5cm,"Dekton Hand Rake – Ergonomic Gardening Tool for Raking, Leveling, and Weeding | Durable Stainless Steel Tines | Comfortable Grip | Ideal for Flower Beds, Vegetable Gardens, and Lawn Care",5.06E+12,B0F4D6C59K,https://www.poundwholesale.co.uk/dekton-steel-hand-rake-28-5cm,https://www.amazon.co.uk/dp/B0F4D6C59K,1.71,8.5,0.843333333,0.373156342,Unknown,1.0,,,REJECTED,"['ROI 0.4% < 30.0%', 'No sales data and no strong brand indicators']",False,,EAN_cached,low
Prima Stainless Steel Kitchen Fruit Corer,"S/S Kitchen Gadget, Corer",5.04E+12,B096QLT4WW,https://www.poundwholesale.co.uk/prima-stainless-steel-kitchen-fruit-corer,https://www.amazon.co.uk/dp/B096QLT4WW,0.85,4.99,0.488333333,0.348809524,Unknown,1.0,,,REJECTED,"['ROI 0.3% < 30.0%', 'NetProfit £0.49 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
Smart Choice Dog Harness Small 32-43cm Assorted Colours,SMART CHOICE DOG HARNESS SMALL 32-43 ASSORTED COLOURS,5.05E+12,B099BWNSJT,https://www.poundwholesale.co.uk/smart-choice-dog-harness-small-32-43cm-assorted-colours,https://www.amazon.co.uk/dp/B099BWNSJT,1.3,8.95,0.638333333,0.345045045,Unknown,1.0,,,REJECTED,"['ROI 0.3% < 30.0%', 'NetProfit £0.64 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
151 Super Grease Lubricant Spray Can 150ml,2 x Super Grease Spray Aerosol Lubricate Oil Wood Metal Water Resistant 150ml,5.05E+12,B07PNJL9TS,https://www.poundwholesale.co.uk/super-grease-spray-can,https://www.amazon.co.uk/dp/B07PNJL9TS,0.89,6.86,0.496666667,0.344907407,Unknown,4.0,,,REJECTED,"['ROI 0.3% < 30.0%', 'NetProfit £0.50 < £0.75', 'No sales data and no strong brand indicators']",False,,EAN,high
