SupplierTitle,AmazonTitle,EAN,EAN_OnPage,ASIN,tier,new_tier,confidence_score,new_confidence_score,posterior_match_probability
UNIQUE PLATES GOLD 7IN SQUARE 16PCS,Unique 33240EU - Eco-Friendly Square Paper Plates - 18 cm - Gold Colour - 16 Count (Pack of 1),11179006458.0,11179006458.0,B097TVBZQ3,TIER_3_NEEDS_REVIEW,TIER_2_LIKELY,20,99.4,0.993743
MASON CASH  MIXING BOWLS size 30,Mason Cash Cane Mixing Bowl Size 30 | Iconic 21cm Earthenware Bowl | 1.1 Litre Capacity | Dishwasher Safe | Classic British Design,743261010301.0,,B00004R955,TIER_3_NEEDS_REVIEW,TIER_2_LIKELY,20,99.6,0.995998
MAXIM GLS 60W ES WARM WHITE PK10,"Maxim LED GLS Edison Screw (ES) Bulbs, E27, 10 W, Warm White (60MLGESWW5X10)",5022822201583.0,,B076PYHHFX,TIER_3_NEEDS_REVIEW,TIER_2_LIKELY,20,99.2,0.992169
MARKSMAN INSULATED SCREWDRIVERSET 4PC,Marksman 4Pc Insulated Screwdriver Set Red,5038673542430.0,,B0CGNSBP58,TIER_3_NEEDS_REVIEW,TIER_2_LIKELY,20,99.1,0.991403
AMTECH PADLOCK 20MM,Amtech XXSEL20 20mm Padlock,5032759043583.0,,B01L069VMA,TIER_3_NEEDS_REVIEW,TIER_2_LIKELY,20,98.6,0.986371
AMTECH STORAGE CASE THREE TIER,Amtech N0120 Three tier storage case,5032759042234.0,,B092W2C2TY,TIER_3_NEEDS_REVIEW,TIER_2_LIKELY,20,100.0,0.99971
DRI AIRE DEHUMIDIFIER WALL MOUNTED EASY STICK WITH 2 X 180G REFILL BAGS,"Dri Aire Easy Stick Wall Mounted Dehumidifier With 2 × 180g Refill Bags For Reliable Moisture Absorption In Small Enclosed Spaces Using A Cleanly Removable, Power-Free And Reusable Design",5055441468563.0,,B0G2MJ5TGR,TIER_3_NEEDS_REVIEW,TIER_2_LIKELY,20,100.0,1.0
AMTECH TILE SPACERS 400PC 3MM,"Amtech S4460 3mm Tile Spacers for Accurate Tile Positioning, 400 Pieces, Grout Over for a Professional Finish",5032759026678.0,,B00LQQFH78,TIER_3_NEEDS_REVIEW,TIER_2_LIKELY,20,98.0,0.979517
AMTECH TAPING KNIFE 8 INCH,"Amtech G0949 20cm (8 inch) Taping Knife, Stainless Steel, Wide Blade",5032759046775.0,,B0BT1V4ZBF,TIER_3_NEEDS_REVIEW,TIER_2_LIKELY,20,100.0,0.999533
MASON CASH SIZE 36 PUDDING BASIN,"Mason Cash Original White Earthenware All-Purpose Pudding Basin, 16 cm",5012133014361.0,,B0000BVFT7,TIER_3_NEEDS_REVIEW,TIER_2_LIKELY,20,99.2,0.991967
AMTECH F CLAMP 80 X 600MM,Amtech D1915 80 X 600mm F clamp,5032759008872.0,,B00LQONHBS,TIER_4_REJECTED,TIER_2_LIKELY,20,100.0,0.999874
AMTECH SCREWDRIVER CABINET HANDLE 4PC,Amtech L0850 4 Piece Cabinet Handle Screwdriver Set,5032759004010.0,,B006V1ZB38,TIER_4_REJECTED,TIER_2_LIKELY,20,98.6,0.985837
MASON CASH PREPERATION BOWLS SET OF 4 CANE,"Mason Cash Cane Preparation Bowls Set | 10cm Stoneware Bowls | 175ml Capacity | Dishwasher Safe | Ideal for Prep, Pinch Pots, Dips & Desserts",5010853224695.0,,B016K67KPK,TIER_4_REJECTED,TIER_2_LIKELY,20,96.6,0.966498
MAXIM LED GLS ES 10W C/W PK10,"Maxim LED GLS Edison Screw (Cool White) - 10watt (60watt) (Pack 10), 60MLGESCW5X10",5022822202085.0,,B076PRJKRG,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,70.4,0.704094
AMTECH HOLE SAW KIT 11PC,Amtech M1550 11 Piece Circular Hole Saw kit,5032759009589.0,,B003XKIGGY,TIER_4_REJECTED,TIER_2_LIKELY,20,97.6,0.975633
AMTECH HATCHET WOODEN SHAFT 24OZ,Amtech A2955 0.7kg (24oz) Hand axe with wooden shaft,5032759018604.0,,B00303SRA4,TIER_4_REJECTED,TIER_2_LIKELY,20,99.6,0.99607
AMTECH STAPLER HEAVY DUTY,Amtech B3725 Heavy Duty 3-Way Staple Gun,5032759025268.0,,B003BZUA7E,TIER_4_REJECTED,TIER_2_LIKELY,20,96.2,0.962381
MASON CASH ROASTING DISH SQUARE 24CM,"Mason Cash 2001.549 Collection Fine Stoneware Square Roasting Baking and Serving Dish, Ceramic, White, 24 x 24 x 6 cm",5010853216171.0,,B00W3RVLQ0,TIER_4_REJECTED,TIER_2_LIKELY,20,99.9,0.998664
LAV GLASS CONTAINER AND LOCK LID 720CC,Lav Fresco 720cc Medium Glass Storage Box,8692952141508.0,,B07HLGYXK2,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,94.7,0.947168
AMTECH BLOCK PLANE,Amtech E0300 Lightweight Block Plane,5032759001514.0,,B008PQ8NP0,TIER_4_REJECTED,TIER_2_LIKELY,20,98.0,0.980094
AMTECH CABLE CUTTER,"Amtech B2320 230mm (9"") Cable Cutter",5032759008278.0,,B004TRT0LU,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,92.9,0.928511
AMTECH DRIVE METRIC SOCKET SET 3/8 INCH 12PC,"Amtech I0361 Socket Set 3/8”, 12pc Chrome Vanadium Steel Metric Wrench Kit, 45 Tooth Ratchet Pack with Quick Release",5032759050505.0,,B089WKGDCQ,TIER_4_REJECTED,TIER_2_LIKELY,20,100.0,0.999932
AMTECH PIPE WRENCH 14INCH,"Amtech C1000 350mm (14"") Pipe Wrench",5032759000890.0,,B004TRTOR0,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,88.0,0.880317
AMTECH LINE REEL 50M,Amtech G4000 50m (165ft) builder's line,5032759019649.0,,B006ZY4IOE,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,85.5,0.854639
AMTECH MATTOCK HANDLE 900MM (ONLY HANDLE),Amtech A2320 Mattock Handle,5032759050932.0,,B08F7DQGD9,TIER_4_REJECTED,TIER_2_LIKELY,20,97.0,0.970137
AMTECH CHISEL COLD 300MM,"Amtech G2615 12"" x 0.75"" (300mm x 19mm) Cold Chisel - pro",5032759032136.0,,B004TRTEN4,TIER_4_REJECTED,TIER_2_LIKELY,20,99.6,0.995592
AMTECH LOCKING HASP 3INCH,"Amtech T1890 75mm (3"") Self-Locking hasp",5032759044078.0,,B01F407OLI,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,87.5,0.874855
AMTECH MATTOCK HEAD100MM( HEAD ONLY NOT WITH HANDLE),"Amtech A2315 100mm (4"") Mattock Head",5032759050635.0,,B08BCS811G,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,83.1,0.830969
ENERGIZER LED GLS 9.2W D/L E27 BULB EACH,"Energizer LED GLS Traditional Energy Saving Daylight Lightbulb, E27, 9.2 W, Warm White",5050028081982.0,,B01LX9SFJ7,TIER_4_REJECTED,TIER_2_LIKELY,20,99.8,0.997751
AMTECH PADLOCK TOP SECURITY 60MM,"Amtech T1630 60mm Steel Padlock with 4 Keys, Security Padlock, Chrome Plated Hardened Steel Shackle, Precision Locking Mechanism",5032759021673.0,,B0070VXS6K,TIER_4_REJECTED,TIER_2_LIKELY,20,97.4,0.97419
AMTECH LED  RECHARGEABLE POWER BEAM TORCH 10W,"Amtech - USB Rechargeable Torch, Super Bright LED Torch Light, Powerful Torch with 7 Lighting Modes, Portable Flashlight for Home DIY, Work Spaces, and Emergency Use (10W)",5032759051533.0,,B0DHY66M8M,TIER_4_REJECTED,TIER_2_LIKELY,20,99.6,0.996416
PAUL RUSSELLS 4 FOOT BATTEN 30W 4000K NATURAL WHITE,"paul russells 4ft LED Batten Light, LED Tube Light 30W 3000lm, Ceiling Lighting Cool White 4000K, LED Garage Lighting, Office Ceiling Lights, Workshop & Shed Light, Fluorescent Replacement",5056560110883.0,,B0BYL57CY9,TIER_4_REJECTED,TIER_2_LIKELY,20,99.9,0.999274
MAXIM GLS 40W BC WARM WHITE PK10,"Maxim LED GLS Bayonet Cap (Warm White) - 6watt (40watt) (Pack 10), 40MLGBCWW5X10",5022822201552.0,,B076PQ7LJ5,TIER_4_REJECTED,TIER_2_LIKELY,20,98.1,0.980795
AMTECH TROWEL TUCK POINTER 160MMX10MM,"Amtech G1635 150mm (6"") x 10mm (0.4"") Tuck pointer trowel with soft grip",5032759035670.0,,B00LQP3CS0,TIER_4_REJECTED,TIER_2_LIKELY,20,97.8,0.977844
AMTECH PAINT BRUSHES 1 INCH NO BRISTLE LOSS,"Amtech G4355 1 inch Paint Brush (25mm), No Bristle Loss design, Soft Grip and available as 0.5”, 1.5”, 2”, 2.5”, 3” and 4”, Multi-colour",5032759045143.0,,B06XSBJWZ1,TIER_4_REJECTED,TIER_2_LIKELY,20,100.0,0.99998
ENERGIZER LED GLS 9.2W D/L B22 BULB,"Energizer LED GLS Energy Saving Lightbulb, B22, 9.2 W, Daylight",5050028090816.0,,B01M16CLHV,TIER_4_REJECTED,TIER_2_LIKELY,20,99.8,0.998393
AMTECH RECHARGEABLE PIR SOLAR LIGHT,"Amtech S8159 Rechargeable PIR Solar Light, Weatherproof Outdoor Solar Light, Motion Detection, Wide Angle Sensor, 100 SMD LEDs",5032759050376.0,,B088M3TQR9,TIER_4_REJECTED,TIER_2_LIKELY,20,99.9,0.999212
AMTECH BRAIDED ROPE WITH CARABINERS 15MX6MM,"Amtech - Braided Rope for Hiking, Camping, Fishing, and More Outdoor Activities, with Steel Carabiners to Support Loads up to 200kg, Durable and Long Lasting, Suitable for Pets (15m)",5032759047154.0,,B0BZJ4GDJ9,TIER_4_REJECTED,TIER_2_LIKELY,20,96.1,0.960823
AMTECH PAINT BRUSHES 0.5 INCH NO BRISTLE LOSS,"Amtech G4350 1/2 inch Paint Brush (12mm), No Bristle Loss design, Soft Grip and available as 1”, 1.5”, 2”, 2.5”, 3” and 4”",5032759045136.0,,B06XSM2DP1,TIER_4_REJECTED,TIER_2_LIKELY,20,100.0,0.99998
AMTECH BUNGEE CORDS 2PC 72INCH,"Amtech S0654 180cm (72"") Bungee cords (2 pack)",5032759032693.0,,B00ABJSGXS,TIER_4_REJECTED,TIER_2_LIKELY,20,97.3,0.972933
AMTECH PLIER LOCKING LONG NOSE,"Amtech C1520 165mm (6.5"") Long Nose Locking Pliers",5032759041145.0,,B00LQOJT1A,TIER_4_REJECTED,TIER_2_LIKELY,20,98.2,0.981792
AMTECH TORX KEY OFFSET SET 9PCE,Amtech I9130 9 Piece L-Type Torx Key Set,5032759017300.0,,B001JJLV6I,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,82.4,0.82354
AMTECH PAINT BRUSHES 2.5 INCH NO BRISTLE LOSS,"Amtech G4370 3 inch Paint Brush (63mm), No Bristle Loss design, Soft Grip and available as 0.5”, 1”, 1.5”, 2”, 2.5” and 4”",5032759045174.0,,B06XSF56W2,TIER_4_REJECTED,TIER_2_LIKELY,20,100.0,0.999998
AMTECH DRILL HAND,Amtech F0300 Hand Drill,5032759001729.0,,B0047TPJUG,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,94.1,0.94115
AMTECH WIRE BRUSH WHEEL SET 6PCE,"Amtech F3500 Wire Wheel Brush Set, Steel Wires for Drills, Metal brushes for Cleaning Rust and Removing Paint, 6 Pieces",5032759002061.0,,B004QHLD4A,TIER_4_REJECTED,TIER_2_LIKELY,20,96.0,0.960107
AMTECH BIT HOLDER QUICK RELEASE 2PC,Amtech F0740 2 Piece Quick Release bit Holder Set,5032759021437.0,,B004PPGQAY,TIER_4_REJECTED,TIER_2_LIKELY,20,99.8,0.998334
STATUS DIMMABLE LED GLS ES  PEARL W/W 10W 60W,Status 8.5w = 60w = 806 lumens Dimmable LED - GLS - E27 - PA - Pearl - Warm White - 1 pk Box - in White CDU,5022822204409.0,,B07BJZCW8K,TIER_4_REJECTED,TIER_2_LIKELY,20,100.0,0.999569
AMTECH HI TENSION HACKSAW,Amtech M0750 High Tension Hacksaw,5032759011254.0,,B003Y4HJ8K,TIER_4_REJECTED,TIER_2_LIKELY,20,95.1,0.951062
AMTECH IMPACT DRIVER SET 1/2 INCH 14PC,"Amtech L2130 14 Piece 13mm (1/2"") Drive Impact Driver Set",5032759042555.0,,B00XHT44PI,TIER_4_REJECTED,TIER_2_LIKELY,20,99.9,0.998621
AMTECH HAND SANDER,Amtech E0260 Hand Sander,5032759042777.0,,B00XHT31LG,TIER_4_REJECTED,TIER_2_LIKELY,20,98.7,0.986975
NUAGE ACTIVE HANDS TOUGH HAND CREAM 150G,"Nuage Active Hands Tough Hand Cream for Extremely Dry, Cracked Skin | Fast-Absorbing, Non-Greasy Formula | Intense Moisturiser for Hardworking Hands (150g)",5053249281032.0,,B0FJM68MYJ,TIER_4_REJECTED,TIER_2_LIKELY,20,100.0,0.999962
JCB LED BULB DAY LIGHT GU10 5W/50W,"JCB 3w = 35w / 5w = 50w LED GU10 100deg 3000k (Warm) / 6500k (Daylight) (5w (50w), 6500k (Daylight))",5050028108290.0,,B072BH72CR,TIER_4_REJECTED,TIER_2_LIKELY,20,99.8,0.997953
MAXIM LED CANDLE BC 6W W/W PK10,"Maxim LED Candle Bayonet Cap (BC) Bulbs, B22, 6 W, Warm White 009778",5022822201606.0,,B076PRMHM5,TIER_4_REJECTED,TIER_2_LIKELY,20,99.9,0.998696
ENERGIZER LED GU10 5W W/W BULB EACH,"Energizer GU10 5 W, 1 LED GU10 Bulb, Warm White, (S8823)",5050028078500.0,,B012W000JQ,TIER_4_REJECTED,TIER_2_LIKELY,20,99.8,0.998312
AMTECH PRO SUCTION CUP HEAVY DUTY 1850,Amtech J1850 30kg Suction Cup Lifter,5032759017461.0,,B002A0A594,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,84.2,0.842433
AMTECH PLIER CUTTING SIDE 8INCH,"Amtech B0630 8"" Superior Side Cutting PLIER",5032759009145.0,,B00D2W8N48,TIER_4_REJECTED,TIER_2_LIKELY,20,98.1,0.981227
AMTECH TORCH GLOW 9 LED,Amtech S8003 9 LED Glow in The Dark Torch,5032759040933.0,,B00NWI5RT6,TIER_4_REJECTED,TIER_2_LIKELY,20,100.0,0.99955
ENERGIZER LED GLS 9.2W W/W B22 BULB EACH,Energizer 8.2 Watt LED Warm White 806lm B22 GLS,5050028078890.0,,B012W029EA,TIER_4_REJECTED,TIER_2_LIKELY,20,97.4,0.973732
JCB LED BULB DAY LIGHT GOLF BC 6W/40W,JCB LED Daylight BC B22 Bayonet Cap Golf Ball Mini Globe Lamp 6500K Light Bulb 40W Equivalent,5050028108351.0,,B073RHHSQF,TIER_4_REJECTED,TIER_2_LIKELY,20,100.0,0.999979
AMTECH SANDER FLEXIBLE,Amtech E0265 8cm x 22cm Flexible Sander,5032759020256.0,,B00BLK5P80,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,91.4,0.913934
AMTECH INFLATABLE AIR WEDGE 3PC SET,"Amtech J1820 Inflatable Air Wedge Set, 3 Air Bags for Lifting, Levelling, Auto and Household use, Max 135kg Load Capacity",5032759050642.0,,B08B3RPZL5,TIER_4_REJECTED,TIER_2_LIKELY,20,99.1,0.991231
AMTECH PADLOCK HEAVY DUTY 50MM,Amtech XXSEL015 50mm Padlock,5032759032488.0,,B0050T4QAQ,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,90.4,0.903694
AMTECH STEP DRILL SET HI SPEED 3PC LGE,"Amtech F0790 High Speed Steel Step Drill Bit Set, Cone Cutter (3 Piece)",5032759028733.0,,B003L6SSR2,TIER_4_REJECTED,TIER_2_LIKELY,20,99.2,0.991573
UNIQUE PAPER 14 CUPS YELLOW 9OZ,Unique 82149 - Paper Cups - 266 ml - Neon Yellow - Pack of 14,11179821495.0,,B09XJQLBWL,TIER_4_REJECTED,TIER_2_LIKELY,20,100.0,0.999748
AMTECH WIRE STRIPPER /CUTTER,Amtech B4300 Auto Wire Stripper,5032759000838.0,,B004TRT1F0,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,91.9,0.919203
AMTECH  COMBINATION METRIC SPANNER 11PC SET,"Amtech K0400 Combination Spanner Set, Drop Forged and Chrome Plated Spanners, 6mm to 19mm",5032759003808.0,,B008G0HWX4,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,79.9,0.798777
AMTECH WALL BRUSH 6INCH,"Amtech S3965 150mm (6"") Wall brush",5032759029730.0,,B007VNT9O2,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,87.0,0.869712
AMTECH HOLLOW PUNCH 9PC SET,Amtech H1850 9 Piece hollow punch set,5032759028726.0,,B004LAP3M0,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,91.4,0.914141
MAXIM 50W GU10 COOL WHITE PK10,"Maxim LED GU10 Pearl Cool White - 5watt (50watt) (Pack 10), 50MLGU10CW5X10",5022822202146.0,,B076PYRGFL,TIER_4_REJECTED,TIER_2_LIKELY,20,99.2,0.991534
MAXIM LED CANDLE BC 60W C/W PK10,Maxim LED Candle Bayonet Cap (Cool White) - 7.5watt (60watt) - 806 Lumen (Pack 10) - 60MLCB22C5X10,5022822219786.0,,B0BHDPM82Z,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,88.5,0.885444
AMTECH WATERPUMP PLIERS H/DUTY,"Amtech W5100 250mm (10"") Heavy Duty Water Pump Pliers",5032759009626.0,,B00LQQXXGU,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,83.1,0.830771
ENERGIZER LED GOLF 5.9W W/W E14 BULB EACH,"Energizer E14 5.2 W, 1 LED SES (Small Edison Screw) Golfball Bulb",5050028078685.0,,B012W01950,TIER_4_REJECTED,TIER_2_LIKELY,20,100.0,0.999654
MAXIM LED CANDLE SES 6W D/L PK10,"Maxim LED Candle Small Edison Screw (Daylight White) - 6watt (40watt) (Pack 10), 40MLCSESDL5X10, Day Light",5022822202320.0,,B076PR5LS1,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,65.8,0.657522
MAXIM LED CANDLE SBC 40W D/L PK10,Maxim LED Bulbs [Pack of 10] Type: Candle (Day Light) 6Watts (40Watts) / Pearl Finish / 15 000 Hours/Energy Saving Multipack 40MLCB15D5X10,5022822219212.0,,B0BWNX2RD3,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,60.8,0.608068
KINGFISHER PAPER PLATES 9 INC PK100,"Kingfisher KCP1009 White Disposable Paper Plates 9"" Pack Of 100",5013478110466.0,,B000XJ3UWS,TIER_4_REJECTED,TIER_2_LIKELY,20,98.7,0.986909
AMTECH SCREWDRIVER PRECISION 31PC SET,Amtech L0535 31Piece Precision Screwdriver bit Set,5032759034864.0,,B0030BT3J0,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,87.8,0.878369
AMTECH WATERPUMP PLIER SLIP JOINT,"Amtech B1150 250mm (10"") Slip-Joint Water Pump Pliers",5032759050673.0,,B08GG2WCGH,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,84.3,0.842789
MAXIM 40W ROUND ES WARM WHITE PK10,Maxim LED Bulbs [Pack of 10] Type: Round (Warm White) 6Watts (40Watts) / Pearl Finish / 25 000 Hours/Energy Saving Multipack 40MLRE27W5X10,5022822207165.0,,B09CDGPBYH,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,90.4,0.904316
MAXIM 40W ROUND SES WARM WHITE PK10,"Maxim LED Round Small Edison Screw Cap (Ses) Bulbs, E14, 6 W, Warm White, Pack of 10",5022822201637.0,,B076PYHHFT,TIER_4_REJECTED,TIER_2_LIKELY,20,99.8,0.997991
MAXIM LED ROUND SES 6W D/L PK10,Maxim LED Light Bulbs (Pack of 10) - Round - Daylight White - Small Edison Screw Cap Bulbs (E14) - 6W Watt - 40MLRE14D5X10,5022822202337.0,,B076PP1MD8,TIER_4_REJECTED,TIER_2_LIKELY,20,95.8,0.957558
ENERGIZER LED GOLF 5.9W W/W E27 BULB EACH,"Energizer E27 6 W, 1 LED ES (Edison Screw) Golfball Bulb",5050028078661.0,,B012W01S06,TIER_4_REJECTED,TIER_2_LIKELY,20,99.9,0.999083
AMTECH WRENCH ADJUSTABLE 8 INCH,"Amtech C1900 200mm (8"") Adjustable Wrench with 24mm (1"") jaw Opening",5032759000982.0,,B0070CGY4W,TIER_4_REJECTED,TIER_2_LIKELY,20,98.1,0.981322
AMTECH  PACKING SPACER SET 48PC,Amtech S4480 48 Piece Packing Spacer Set,5032759050024.0,,B07S3JQVPY,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,93.7,0.936919
STATUS DIGITAL CARBON MONOXIDE ALARM,"STATUS Monoxide Alarm, Home Carbon Monoxide Detector including Batteries, SDCMA2XAA1PB4",5022822215740.0,,B0B5HJFN9R,TIER_4_REJECTED,TIER_2_LIKELY,20,98.5,0.98476
MAXIM 40W ROUND BC WARM WHITE PK10,Maxim LED Round Bayonet Cap (Warm White) - 5.5watt (40watt) - 470 Lumen (Pack 10) - 40MLRB22W5X10,5022822210325.0,,B0BHDMDT4F,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,92.9,0.92869
AMTECH PLIER MINI LONG NOSE,"Amtech B3186 Mini Long Nose Plier with Spring, Black Silver & Red, 15cm",5032759015108.0,,B004TRT01A,TIER_4_REJECTED,TIER_2_LIKELY,20,99.7,0.996971
AMTECH CUTTING DISC METAL 9INCH,"Amtech V0450 230mm (9"") Metal cutting disc",5032759006649.0,,B00L0CIP18,TIER_4_REJECTED,TIER_2_LIKELY,20,99.4,0.994383
UNIQUE PAPER 14 CUPS POWDER BLUE 9OZ,Unique 30903EU - Plastic Free Paper Cups - 266 ml - Light Blue Colour - 14 Count (Pack of 1),11179007202.0,11179007202.0,B0DCP55XRQ,TIER_4_REJECTED,TIER_2_LIKELY,20,99.9,0.999468
AMTECH NON SLIP BITS 10PC 150MM,Amtech L2380 10 Piece 150mm non-slip bit set,5032759033300.0,,B003L6W1L6,TIER_4_REJECTED,TIER_2_LIKELY,20,97.9,0.979371
AMTECH CHUCK KEYLESS QUICK CHANGE,"Amtech V1278 1/4"" (6.5mm) Quick Change keyless Chuck",5032759046768.0,,B06X9FZJH7,TIER_4_REJECTED,TIER_2_LIKELY,20,100.0,0.999524
MAXIM LED GLS BC 10W D/L PK10,"Maxim LED GLS Bayonet Cap (Daylight White) - 10watt (60watt) (Pack 10), 60MLGBCDL5X10, Day Light",5022822202269.0,,B076PTG4C3,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,65.6,0.655612
AMTECH CABLE CUTTER 6 INCH(150MM),"Amtech B2330 6 Inch (150mm) Mini Cable Cutter, Wire Cutters, Plier",5032759050383.0,,B0843D7JQW,TIER_4_REJECTED,TIER_2_LIKELY,20,100.0,0.999967
AMTECH HOE HEAD 1.3KG(HEAD ONLY NO HANDLE),Amtech A2310 1.3kg (3lb) Hoe Head,5032759029983.0,,B00852NSOU,TIER_4_REJECTED,TIER_2_LIKELY,20,100.0,0.99965
AMTECH BALL PEIN HAMMER WOODEN HANDLE 4OZ,"Amtech - Ball Pein Hammer, Hardened and Polished Head, Traditional Wooden Handle, Lightweight for Precision Metalwork and Jewellery (4oz / 115g)",5032759000050.0,,B009KLME7C,TIER_4_REJECTED,TIER_2_LIKELY,20,100.0,0.999953
ENERGIZER LED GU10 3.6W C/W BULB EACH,"Energizer LED Energy Saving Lightbulb, GU10, 3.6 W, Cool White",5050028078494.0,,B018O7QI42,TIER_4_REJECTED,TIER_2_LIKELY,20,100.0,0.999503
AMTECH CUTTING DISC STONE 3PC 115mm,Amtech V1020 3 Piece 115mm stone cutting disc set,5032759022045.0,,B005E1JRYU,TIER_4_REJECTED,TIER_2_LIKELY,20,99.9,0.998739
MAXIM GLS 100W BC WARM WHITE PK10,"Maxim LED GLS Bayonet Cap (Warm White) - 16watt (100watt) (Pack 10), 100MLGBCWW5X10",5022822201576.0,,B076QNHFLC,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,93.7,0.937208
AMTECH BOLT CUTTER 8INCH,"Amtech B1630 200mm (8"") Bolt Cutter",5032759020249.0,,B008PQAP8S,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,89.4,0.894455
AMTECH SDS CHISEL 2 INCH(250X50MM),"Amtech E0687 50mm (2"") x 250mm (10"") SDS Chisel",5032759027422.0,,B008PQCVYY,TIER_4_REJECTED,TIER_2_LIKELY,20,98.5,0.984906
MAXIM 40W ROUND ES COOL WHITE PK10,Maxim LED Bulbs [Pack of 10] Type: Round (Cool White) 6Watts (40Watts) / Pearl Finish / 25 000 Hours/Energy Saving Multipack 40MLRE27C5X10,5022822207172.0,,B0BWNW5ZBH,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,90.5,0.905482
GLADE CANDLE BUBBLY BERRY129G PK6,"Glade Jar Candle, Scented Candle Infused with Essential Oils, Up to 42 Hours Burn Time, Bubbly Berry Splash, 129g",5000204249644.0,,B0BSS2PSVQ,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,93.6,0.935834
ENERGIZER LED CANDLE 5.9W W/W B15 BULB EACH,"Energizer B15d 6 W, 1 LED SBC (Small Bayonet Cap) Candle Bulb",5050028080190.0,,B012W00PJ6,TIER_4_REJECTED,TIER_2_LIKELY,20,99.5,0.995298
MAXIM 25W CANDLE SES WARM WHITE PK10,"Maxim LED Candle Small Edison Screw Cap (SES) Bulbs, E14, 3 W, Warm White 25MLCSESWW5X10",5022822201613.0,,B076Q116DN,TIER_4_REJECTED,TIER_2_LIKELY,20,99.7,0.997475
ALPINA MORTAR AND PESTLE 10CM,Alpina White Porcelain 11cm Pestle and Mortar Hand Grinder Crusher,8711252053325.0,,B079QFCTP6,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,85.9,0.858686
MAXIM LED CANDLE BC 60W D/L PK10,"Maxim LED Candle Bayonet Cap (Daylight White) - 7.5watt (60watt) - 806 Lumen (Pack 10) - 60MLCB22D5X10, Day Light",5022822219809.0,,B0BHDKH8FZ,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,64.8,0.648476
MAXIM 30W R50 SES DAYLIGHT PK10,MAXIM LED R50 Small Edison Screw (Daylight White) - 4watt (30watt) - 320 Lumen (Pack 10) - 30MLR50E14D5X10,5022822219274.0,,B0BHDS84MR,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,78.8,0.787599
MAXIM LED CANDLE SES 60W W/W PK10,Maxim LED Candle Small Edison Screw (Warm White) - 7.5watt (60watt) - 806 Lumen (Pack 10) - 60MLCE14W5X10,5022822219823.0,,B0BHDN1L7B,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,68.4,0.684022
MAXIM LED CANDLE SES 60W D/L PK10,MAXIM LED Candle Small Edison Screw (Daylight White) - 7.5watt (60watt) - 806 Lumen (Pack 10) - 60MLCE14D5X10,5022822219861.0,,B0BHDLGQ2H,TIER_4_REJECTED,TIER_3_NEEDS_REVIEW,20,67.6,0.675718
MAXIM 30W R50 SES COOL WHITE PK10,Maxim LED R50 Small Edison Screw (Cool White) - 4watt (30watt) - 320 Lumen (Pack 10) - 30MLR50E14C5X10,5022822219250.0,,B0BHDNYDTV,TIER_4_REJECTED,TIER_2_LIKELY,20,95.1,0.950771
AMTECH PAINT BRUSHES 3 INCH NO BRISTLE LOSS,"Amtech G4375 3 inch Paint Brush (75mm), No Bristle Loss design, Soft Grip and available as 0.5”, 1”, 1.5”, 2”, 2.5” and 4”",5032759045181.0,,B06XS4BKTJ,TIER_4_REJECTED,TIER_2_LIKELY,20,100.0,0.999983
