Section,Verdict,Confidence,RowID,ASIN,SupplierEAN,AmazonEAN,SupplierTitle,AmazonTitle,SupplierPrice,SellingPrice,NetProfit,ROI,Sales,PackVerdict,AdjustedProfit,KeyEvidence,FilterReason
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,848,B09YCKKWHZ,5060577579977,,EXTRASTAR LED FLASHLIGHT TORCH,"EXTRASTAR Head Torch Rechargeable, Headlight with 3 Lights 4 Modes, LED Head Torch Headlamp for Camping, Fishing, Hiking, Jogging, Running, Cycling",£2.09,£12.99,£4.50,196.6%,100,1:1 Match,£4.50,"RowID=848; EAN=AMZ_MISSING; Brand=extrastar; TypeTokens=led,torch; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£4.50",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,890,B07FYQJXXC,8720573129206,,WOODEN INSECT HOUSE METAL ROOF,Garden Life Insect Hotel Wooden Bug House Natural Nest Shelter Box,£3.96,£18.99,£7.19,186.8%,100,1:1 Match,£7.19,"RowID=890; EAN=AMZ_MISSING; Brand=wooden; TypeTokens=house,insect; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£7.19",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,944,B0FCFHX3F6,5056239441034,798610262269,FLEXIBLE GAS LIGHTER,"VVAY Flexible Long Reach Lighter, Jet Torch Lighter Gas Butane Refillable, Sold without Gas",£1.14,£8.49,£2.60,173.7%,100,1:1 Match,£2.60,"RowID=944; EAN=NON_EXACT; Brand=flexible; TypeTokens=gas,lighter; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£2.60",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,950,B00X3Z2RQY,5055257877085,,SPICE IT UP CHILLI FLAKES SEASON GRINDER,Silk Route Spice Company Chilli Spice Seasoning Giant Grinder - 165g/5.8 oz,£1.08,£8.99,£2.51,173.0%,100,1:1 Match,£2.51,"RowID=950; EAN=AMZ_MISSING; Brand=spice; TypeTokens=chilli,grinder; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£2.51",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1008,B00I1JW98I,8693357033344,,PASABAHCE CIHANGIR TEA GLASS 95 CC 6PC,"Pasabahce Istanbul tea glass, set of 6, drinking glasses with handle",£1.44,£11.99,£2.86,163.5%,100,1:1 Match,£2.86,"RowID=1008; EAN=AMZ_MISSING; Brand=pasabahce; TypeTokens=glass,tea; capacity:NA; PackS=supplier:6PC; PackA=amazon:default(1); rsu:1; AdjProfit=£2.86",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1095,B00I1JW98I,8693357033733,,PASABAHCE KANDILLI OPTIC TEA GLASS 90CC 6PC,"Pasabahce Istanbul tea glass, set of 6, drinking glasses with handle",£1.60,£11.99,£2.73,145.3%,100,1:1 Match,£2.73,"RowID=1095; EAN=AMZ_MISSING; Brand=pasabahce; TypeTokens=glass,tea; capacity:NA; PackS=supplier:6PC; PackA=amazon:default(1); rsu:1; AdjProfit=£2.73",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1162,B0FLDN8K1Q,5061094465026,,TINSEL STAR 20CM  LED WHITE IRIDESCENT,"LAWOHO Christmas Tree Topper Tinsel Star, Exquisite Christmas Decor, 10 Inch Shiny Iridescent Christmas Tree Decoration with 6H Timer, 20 Warm LED Lights for Xmas Tree, Holiday & Party, Indoor Decor",£3.29,£15.99,£4.49,136.3%,100,1:1 Match,£4.49,"RowID=1162; EAN=AMZ_MISSING; Brand=tinsel star; TypeTokens=iridescent,led; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£4.49",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1241,B08YX52F4T,5024418546085,,GARDEN KNEELING PAD 40CM,"AKHÂ® Garden Kneeling Mat| 40cm x 17cm (16"" x 6"") | Pack of 2 | Soft and Durable Gradening Kneeling Pad | Rectangular Garden Mat with a Cut Out Carry Handle",£0.67,£6.89,£1.36,122.6%,100,BUNDLE (RSU=2) - OK,£0.69,"RowID=1241; EAN=AMZ_MISSING; Brand=garden kneeling; TypeTokens=40cm,pad; capacity:NA; PackS=supplier:default(1); PackA=amazon:pack_of(2); rsu:ceil(2/1)=2; AdjProfit=£0.69",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1294,B07F8VJHWF,5060605732022,5019041167141,MENS WATERPROOF FLEECE TRAPPER HAT WITH MASK BLACK,HEAT HOLDERS - Mens Waterproof Fleece Lined Winter Thermal Trooper Trapper Hat with Ear Flaps,£6.07,£21.98,£6.45,114.9%,100,1:1 Match,£6.45,"RowID=1294; EAN=NON_EXACT; Brand=mens waterproof fleece; TypeTokens=hat,trapper; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£6.45",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1317,B005NG8DNW,6923456818965,,WICKER BASKET RECTANGULAR 26.5X20.5CM,JVL Rectangular willow wicker lined bread basket 28 x 21 x 9 cm,£1.94,£11.99,£2.44,112.5%,100,1:1 Match,£2.44,"RowID=1317; EAN=AMZ_MISSING; Brand=wicker; TypeTokens=basket,rectangular; capacity:NA; PackS=supplier:default(1); PackA=amazon:dimension_pattern; rsu:1; AdjProfit=£2.44",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1381,B083XH692T,5053249216003,5053249228174,PAN AROMA CANDLE ROUND APPLE CINNAMON EACH,Pan Aroma 16 Tea Lights Apple & Cinnamon,£1.08,£6.87,£1.51,104.5%,100,1:1 Match,£1.51,"RowID=1381; EAN=NON_EXACT; Brand=pan aroma; TypeTokens=apple,cinnamon; capacity:NA; PackS=supplier:EACH; PackA=amazon:default(1); rsu:1; AdjProfit=£1.51",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1456,B0BZ5RQRMB,5056683909760,5027434160716,HOODED PONCHO KIDS,Brentfords Kids Poncho Towel Short Sleeve Quick Dry Absorbent Beach Swim Childrens Travel Wrap Hooded Holiday Spa Pool Kid Dry Changing Robe - Navy,£1.01,£8.99,£1.33,95.8%,100,1:1 Match,£1.33,"RowID=1456; EAN=NON_EXACT; Brand=hooded; TypeTokens=kids,poncho; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£1.33",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1570,B09HCS9QM2,5012128584411,,GIFTMAKER PENGUIN SANTA SACK,Giftmaker Collection Large Christmas Santa Sack Gift Stocking For Xmas Presents Special Delivery Bag,£1.01,£6.99,£1.15,82.8%,100,1:1 Match,£1.15,"RowID=1570; EAN=AMZ_MISSING; Brand=giftmaker; TypeTokens=sack,santa; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£1.15",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1573,B0FLVVC8L2,5056239435057,,SEWING MACHINE OIL 30ML,"Pure Silicone Oil 30ml â€“ For Acrylic Paint Pouring, Treadmills, Sewing Machines, 3D Printers, Fishing Reels & More â€“ Non-Toxic, Odourless, Long-Lasting Lubricant",£1.01,£6.99,£1.15,82.8%,100,1:1 Match,£1.15,"RowID=1573; EAN=AMZ_MISSING; Brand=sewing; TypeTokens=30ml,oil; capacity:30ML->30ml (Δ0.0%); PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£1.15",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1622,B00HMDJD38,5032759010035,,AMTECH PICK-UP TOOL TELE MAG 5LB,Amtech S8006 3 LED telescopic torch and magnetic pick up tool,£1.60,£7.14,£1.44,76.6%,100,1:1 Match,£1.44,"RowID=1622; EAN=AMZ_MISSING; Brand=amtech; TypeTokens=pick,tool; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£1.44",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1654,B0FJ6698SB,5017403154600,,DOOR MAT COIR WELCOME HEART 40 X 60CM,"Coir Outdoor Door Mat | 60 X 40cm Coconut Coir Welcome Mat | Entrance Doormat with Non-Slip Rubber Backing for Trapping Dirt, Mud, & Moisture (Home, Pack of 1)",£3.29,£11.45,£2.41,73.3%,100,1:1 Match,£2.41,"RowID=1654; EAN=AMZ_MISSING; Brand=door mat; TypeTokens=coir,welcome; capacity:NA; PackS=supplier:default(1); PackA=amazon:pack_of(1); rsu:1; AdjProfit=£2.41",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1757,B00023TBCS,5010559137244,,DRAPER WINDOW SQUEEGEE,"Draper Telescopic Window Cleaning Equipment | 46.55 to 73.5cm Extendable Squeegee with Sponge | 200mm Rubber Blade | Twist and Lock Handle Window Cleaner | 73860, Blue",£2.89,£12.29,£1.91,64.6%,100,1:1 Match,£1.91,"RowID=1757; EAN=AMZ_MISSING; Brand=draper; TypeTokens=squeegee,window; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£1.91",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1841,B0FM8TPTZ5,6933890381888,5055056781064,DOUBLE WALL GLASS MUG GPZB212-350/1PC,"iN Insulated Glass Mug 350ml â€“ Double Wall Borosilicate Glass Coffee Cup for Hot & Cold Drinks, Lightweight Heat Resistant Glassware for Latte, Tea, Cappuccino, Iced Coffee, Mocktails & Desserts",£3.20,£11.99,£1.82,56.6%,100,1:1 Match,£1.82,"RowID=1841; EAN=NON_EXACT; Brand=double wall; TypeTokens=glass,mug; capacity:NA; PackS=supplier:1PC; PackA=amazon:default(1); rsu:1; AdjProfit=£1.82",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1876,B09YCKKWHZ,8432011550076,,EXTRASTAR LED FLASHLIGHT USB REECHARGABLE TORCH,"EXTRASTAR Head Torch Rechargeable, Headlight with 3 Lights 4 Modes, LED Head Torch Headlamp for Camping, Fishing, Hiking, Jogging, Running, Cycling",£3.83,£12.99,£1.95,52.0%,100,1:1 Match,£1.95,"RowID=1876; EAN=AMZ_MISSING; Brand=extrastar; TypeTokens=led,torch; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£1.95",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,2013,B08VMZF9LT,,,EXTRASTAR EXTENSION LEAD 6 GANG 2M BLACK,"ExtraStar 6 Way Surge Protected Extension Leads 2M, Wall Mounted Power Strips with Individual Switches 13A UK Plug, Black Extension Socket for Home and Office",£3.85,£12.99,£1.47,39.0%,100,1:1 Match,£1.47,"RowID=2013; EAN=AMZ_MISSING; Brand=extrastar; TypeTokens=black,extension; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£1.47",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,2200,B006A7D1O4,5029594522380,5029594522458,ROLSON PLASTERING TROWEL 280X115MM,"Rolson 52245 Smooth Plastering Trowel, Multi, 280 x 120 mm",£2.68,£9.29,£0.74,26.7%,100,1:1 Match,£0.74,"RowID=2200; EAN=NON_EXACT; Brand=rolson; TypeTokens=plastering,trowel; capacity:NA; PackS=supplier:default(1); PackA=amazon:dimension_pattern; rsu:1; AdjProfit=£0.74",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,2317,B00HMDJD38,5032759005864,,AMTECH TELESCOPIC PICKUP TOOL,Amtech S8006 3 LED telescopic torch and magnetic pick up tool,£2.72,£7.19,£0.54,19.2%,100,1:1 Match,£0.54,"RowID=2317; EAN=AMZ_MISSING; Brand=amtech; TypeTokens=telescopic,tool; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£0.54",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,2433,B088KQSG1Q,5024418466734,,WINDOW STYLE WALL MIRROR  70X36,Window Style Mirror - Living Room Decor Hallway Home Panel Wall Glass 70cm Garden Modern | For Bathroom And Hallway Decoration | Stylish Mirror (White),£10.01,£17.45,£1.06,11.9%,100,1:1 Match,£1.06,"RowID=2433; EAN=AMZ_MISSING; Brand=window style; TypeTokens=mirror,wall; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£1.06",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,2468,B0B8T9L8RY,5052516214421,,SMART CHOICE CANVAS PLUSH/ROPE DOG TOY,"Smart Choice Dog Toy Box, Grey",£3.62,£8.95,£0.36,10.1%,100,1:1 Match,£0.36,"RowID=2468; EAN=AMZ_MISSING; Brand=smart choice; TypeTokens=dog,toy; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£0.36",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,2484,B000OTPWNC,5017403013167,5017403013181,ASHLEY CASH BOX 4.5 INCH,Ashley - Metal Cash Box - 20.5cm - Red,£3.56,£10.15,£0.31,8.8%,100,1:1 Match,£0.31,"RowID=2484; EAN=NON_EXACT; Brand=ashley; TypeTokens=box,cash; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£0.31",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,2508,B00F4EMXVG,5055361711084,,MEMORIAL PLASTIC SPIKE SPECIAL MUM,Special Mum Verse Graveside Memorial Grave Spiked Flower Vase,£1.78,£7.22,£0.15,7.2%,100,1:1 Match,£0.15,"RowID=2508; EAN=AMZ_MISSING; Brand=memorial; TypeTokens=mum,special; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£0.15",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,2530,B0BDGBWF7Y,742288762651,5391125000187,ALUMINIUM MILK PAN 9 INCH,"STEELEX Non-Stick Milk Pan 16cm with Dual Double Pouring Lips Non-Stick Aluminium Small Milk Pan Deep Milk Pot Water Boiling Saucepan, Grey (AL8016)",£5.84,£12.99,£0.32,5.8%,100,1:1 Match,£0.32,"RowID=2530; EAN=NON_EXACT; Brand=aluminium; TypeTokens=milk,pan; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£0.32",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,2546,B0CLS916LY,5055490637934,5060913004774,STAINLESS STEEL KITCHEN 8PC KNIFE SET RED,Kitchen Knife Set with Block - 8pcs Colourful Knife Block Set - Stainless Steel Knives - Spinning Block with Sharp Cooking Knives - by Nuovva,£16.67,£29.99,£0.73,5.1%,100,1:1 Match (supplier:8PC vs amazon:pcs(8)),£0.73,"RowID=2546; EAN=NON_EXACT; Brand=stainless steel; TypeTokens=kitchen,knife; capacity:NA; PackS=supplier:8PC; PackA=amazon:pcs(8); rsu:ceil(8/8)=1; AdjProfit=£0.73",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,2574,B00F4DVG1A,5055361711077,,MEMORIAL PLASTIC SPIKE SPECIAL DAD,David Fischhoff Special Dad Verse Graveside Memorial Grave Spiked Flower Vase,£1.78,£6.99,£0.08,3.7%,100,1:1 Match,£0.08,"RowID=2574; EAN=AMZ_MISSING; Brand=memorial; TypeTokens=dad,special; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£0.08",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,2608,B08X1MMG5J,5038135320255,,WHAM MEASURING JUG 2LTR,"Wham Cuisine 2L Clear Measuring Jug,JNS_453403",£0.80,£5.15,£0.02,1.5%,100,1:1 Match,£0.02,"RowID=2608; EAN=AMZ_MISSING; Brand=wham; TypeTokens=jug,measuring; capacity:2LTR->2L (Δ0.0%); PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£0.02",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,2613,B07G3BZHJZ,5055319531030,,DOORMAT PVC COIR HELLO 60X40CM,Nicola Spring Coir Door Mat - 60 x 40cm - Hello - Pack of 1 - Decorative Indoor Front Door Floor Mat Entry Dirt Trapper Rug Outdoor Boot Scraper Non Slip Backing Doormat,£4.03,£8.99,£0.05,1.2%,100,1:1 Match,£0.05,"RowID=2613; EAN=AMZ_MISSING; Brand=doormat; TypeTokens=coir,hello; capacity:NA; PackS=supplier:default(1); PackA=amazon:pack_of(1); rsu:1; AdjProfit=£0.05",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,2632,B0B8T9L8RY,5052516201520,5052516213103,SMART CHOICE TYRE RING DOG TOY,"Smart Choice Dog Toy Box, Grey",£2.89,£8.95,£0.01,0.3%,100,1:1 Match,£0.01,"RowID=2632; EAN=NON_EXACT; Brand=smart choice; TypeTokens=dog,toy; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£0.01",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,114,B07SG6C3BR,8694169938513,745606660523,"IMPERIAL DEEP DINNER PLATE BLUE 10""","Denby - Imperial Blue Dinner Plates Set of 2 - Dishwasher Microwave Safe Crockery 26.5cm - Blue, White Ceramic Stoneware Tableware - Chip & Crack Resistant Large Plates",£1.91,£45.23,£23.61,1103.3%,50,1:1 Match,£23.61,"RowID=114; EAN=NON_EXACT; Brand=imperial; TypeTokens=blue,dinner; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£23.61",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,254,B0FFHJKPF5,5021346493092,,TERRACOTTA  HALF POT 20CM,Green Thumbz Terracotta Plant Pots - 20cm x 2 Pack Large Terracotta Pots with Saucer and Drainage Hole - Flower Pots Outdoor or Indoor Use - Brown Clay Pot with Tray,£2.09,£24.99,£13.00,567.7%,50,BUNDLE (RSU=2) - OK,£10.91,"RowID=254; EAN=AMZ_MISSING; Brand=terracotta; TypeTokens=20cm,pot; capacity:NA; PackS=supplier:default(1); PackA=amazon:n_pack(2); rsu:ceil(2/1)=2; AdjProfit=£10.91",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,446,B0F9Y9J3XV,5050565759573,,SQUARE CONTAINER 500ML,"16oz Square Glass Food Storage Containers with Lids, 500ml Glass Meal Prep Container, Airtight Lunch Box for Kitchen Storage & Organisation, Microwave, Freezer and Dishwasher safe (4 Pack)",£1.14,£15.58,£5.56,370.9%,50,BUNDLE (RSU=4) - OK,£2.14,"RowID=446; EAN=AMZ_MISSING; Brand=square; TypeTokens=500ml,container; capacity:500ML->500ml (Δ0.0%); PackS=supplier:default(1); PackA=amazon:n_pack(4); rsu:ceil(4/1)=4; AdjProfit=£2.14",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,587,B0CNS21KRN,6923456795372,5010792725925,CERAMIC MUG PATTERN ASST DESIGN,Lesser & Pavey Reactive Glaze Mugs for Tea and Coffee | Large Ceramic Earthenware Mug 400ml for Kitchen | Premium Designs Reactive Glaze S2 Mugs 2 ASST Stoneware Mug Set of 2 - Elements,£1.01,£12.52,£4.03,290.2%,50,1:1 Match,£4.03,"RowID=587; EAN=NON_EXACT; Brand=ceramic; TypeTokens=asst,mug; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£4.03",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,651,B0767LJ4J8,5060226061006,,BEWARE OF THE DOG SIGN,"AB Tools ""Beware of Dog"" Cast Iron Sign Plaque Door Wall House Fence Gate Post Garden",£0.88,£9.99,£3.39,264.6%,50,1:1 Match,£3.39,"RowID=651; EAN=AMZ_MISSING; Brand=beware of; TypeTokens=dog,sign; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£3.39",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,782,B00555EWJU,5056239405067,013700838125,JUMBO SLIDER STORAGE BAGS 10PC,"Hefty Slider Jumbo Storage Bags (2.5 Gallon, 12 Count)",£1.01,£11.07,£3.06,220.5%,50,1:1 Match,£3.06,"RowID=782; EAN=NON_EXACT; Brand=jumbo; TypeTokens=slider,storage; capacity:NA; PackS=supplier:10PC; PackA=amazon:default(1); rsu:1; AdjProfit=£3.06",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,800,B0FHD85VYZ,,,FESTIVE MAGIC GIFT WRAPPING SET 14PC,"70x50cm Christmas Wrapping Paper Sheets Set with Tags & Ribbons, Recyclable Luxury Wrapping Paper Xmas Gift Festive Decorations for Girls Boys Baby (Classic)",£1.68,£11.99,£4.13,211.9%,50,1:1 Match,£4.13,"RowID=800; EAN=AMZ_MISSING; Brand=festive; TypeTokens=gift,wrapping; capacity:NA; PackS=supplier:14PC; PackA=amazon:default(1); rsu:1; AdjProfit=£4.13",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,883,B09KCLYC1D,5053249251714,5053249248356,PAN AROMA CANDLE 85G PURE JASMINE,"Pan Aroma Orange Decorative Holder & Scented Candle, Salted Caramel, 85G",£1.08,£9.99,£2.73,187.9%,50,1:1 Match,£2.73,"RowID=883; EAN=NON_EXACT; Brand=pan aroma; TypeTokens=85g,candle; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£2.73",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,886,B09KCLYC1D,5053249251615,5053249248356,PAN AROMA CANDLE 85G LEMONGRASS,"Pan Aroma Orange Decorative Holder & Scented Candle, Salted Caramel, 85G",£1.08,£9.99,£2.73,187.9%,50,1:1 Match,£2.73,"RowID=886; EAN=NON_EXACT; Brand=pan aroma; TypeTokens=85g,candle; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£2.73",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1025,B09KCLYC1D,5053249251813,5053249248356,PAN AROMA CANDLE 85G LIME GINGER,"Pan Aroma Orange Decorative Holder & Scented Candle, Salted Caramel, 85G",£1.27,£9.99,£2.56,159.3%,50,1:1 Match,£2.56,"RowID=1025; EAN=NON_EXACT; Brand=pan aroma; TypeTokens=85g,candle; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£2.56",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1057,B092ZL7VRV,3253920717177,3253924723150,CURVER RATTAN ROUND LARGE ORGANISER GREY,"CURVER Style Rattan Effect Kitchen, Living room, Bathroom, Bedroom, Utility Large Rectangular Storage Basket 30 Litres - Grey",£1.50,£15.00,£2.71,150.6%,50,1:1 Match,£2.71,"RowID=1057; EAN=NON_EXACT; Brand=curver; TypeTokens=grey,rattan; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£2.71",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1126,B08MVDCSJQ,5053249257068,5050375114050,MUNCH N CRUNCH BIG BONE BISCUITS 3PK 150g,Munch & Crunch Bone Chews for Dogs Multipack - 8 Tripe Filled Rawhide Dog Bones - Tasty Treat Chewy Snacks 4 Packs,£0.94,£8.59,£1.89,142.0%,50,1:1 Match,£1.89,"RowID=1126; EAN=NON_EXACT; Brand=munch; TypeTokens=bone,crunch; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£1.89",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1167,B0028YPW68,5017403028291,5038210010002,GREEN BLADE 2PCE GARDEN SHEAR SET,"Darlac Telescopic Hedge Shear - Extendable Handles Adjust to Exact Length Required - Super Lightweight Approx 1kg - Razor Sharp Blade Ideal for Hedge Trimming, Green Growth & Light Woody Growth",£6.92,£28.99,£8.58,135.7%,50,1:1 Match,£8.58,"RowID=1167; EAN=NON_EXACT; Brand=green; TypeTokens=blade,shear; capacity:NA; PackS=supplier:2PCE; PackA=amazon:default(1); rsu:1; AdjProfit=£8.58",EAN mismatch/missing: verify barcode before buying
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1203,B016EN1GMM,742288761265,,PLASTIC LOTA WHITE,Lota | Bodna | Toilet Wash Jug | 2.25 litres | White Plastic,£1.94,£11.75,£2.83,130.5%,50,1:1 Match,£2.83,"RowID=1203; EAN=AMZ_MISSING; Brand=plastic; TypeTokens=lota,white; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£2.83",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1259,B007UIJIW6,5032759006113,,AMTECH PADLOCK BRASS 20MM,"Amtech T0790 Brass Small Padlocks with Keys for Luggage, lockers, Toolboxes, Cupboards, & Sports Bags, 20mm, 12-Piece",£1.33,£7.64,£1.99,119.7%,50,1:1 Match,£1.99,"RowID=1259; EAN=AMZ_MISSING; Brand=amtech; TypeTokens=20mm,brass; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£1.99",-
HIGHLY_LIKELY_RECOMMENDED,HIGHLY LIKELY,86,1299,B07K1T1N6Y,6923456822887,712096333602,SEAGRASS FOLDABLE BASKET 32CM,"DOKOT Natural Seagrass Storage Basket With Handle, Foldable Belly Basket for Toys & Laundry",£4.01,£19.99,£4.45,114.4%,50,1:1 Match,£4.45,"RowID=1299; EAN=NON_EXACT; Brand=seagrass; TypeTokens=basket,foldable; capacity:NA; PackS=supplier:default(1); PackA=amazon:default(1); rsu:1; AdjProfit=£4.45",EAN mismatch/missing: verify barcode before buying
