Supplier_Title,Amazon_Title,ASIN,EAN,Match_Type,Tier,Confidence_Score,EAN_Exact_Match,Sales,Net_Profit,ROI,Supplier_Price,Amazon_Price,Bucket,Inclusion_Reason,Confidence,Validation_Required,Priority,Similarity,Unit_Qty_Flag,Unit_Qty_Note,Category,Supplier_URL,Amazon_URL,FBA_Sellers,Dashboard_Flags,Evidence_Status,External_Check_Status,Availability,Scraped_At,Category_URL,Priority_Score
Medisure Nit Comb Large,"Medisure Nit Comb with Handle, Large",B071F573H6,5055172201521,EAN,T1,95,True,0,0.6383333333333334,52.75482093663912,0.792,4.45,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.8,MATCH,,Wholesale Hair Care,https://www.poundwholesale.co.uk/medisure-nit-comb-large,https://www.amazon.co.uk/dp/B071F573H6,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-25T02:50:16.067541,https://www.poundwholesale.co.uk/health-beauty/wholesale-hair-care,0.7340833333333334
"DID Tape Dispenser 2""","DID 2"" Tape Gun Dispenser – Industrial-Grade Packing Tape Dispenser with Comfortable Pistol Grip Handle for Office, School, and Home Use",B0DTB6862S,5056338310026,EAN,T1,60,True,0,0.6366666666666665,23.667905824039643,2.568,8.48,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.25,MATCH,,Wholesale Glue Adhesives Tape,https://www.poundwholesale.co.uk/did-tape-dispenser-2,https://www.amazon.co.uk/dp/B0DTB6862S,Available (see Keepa data),,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T15:26:12.385156,https://www.poundwholesale.co.uk/diy/wholesale-glue-adhesives-tape,0.7321666666666664
Status Wall Socket Safety Covers 5 Pack CDU,STATUS Wall Socket Safety Covers Pack of 5,B005626P9C,5022822150515,EAN,T1,95,True,0,0.6283333333333341,44.88095238095244,1.02,4.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.875,MATCH,,Wholesale Baby Accessories,https://www.poundwholesale.co.uk/status-wall-socket-safety-covers-5-pack-cdu,https://www.amazon.co.uk/dp/B005626P9C,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-31T05:21:46.104305,https://www.poundwholesale.co.uk/baby-supplies/wholesale-baby-accessories,0.7225833333333341
Pan Aroma Wild Berries Dome Reed Diffuser 50ml,Pan Aroma Reed Diffuser Wild Berries,B07C9X3XNQ,5053249217451,EAN,T1,95,True,0,0.6216666666666668,42.29024943310658,1.104,5.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.75,MATCH,,Wholesale Home Fragrance Candles Accessories,https://www.poundwholesale.co.uk/pan-aroma-wild-berries-dome-reed-diffuser-50ml,https://www.amazon.co.uk/dp/B07C9X3XNQ,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T20:34:50.389292,https://www.poundwholesale.co.uk/homeware/wholesale-home-fragrance-candles-accessories,0.7149166666666668
Tidyz Multipurpose Disposable Gloves 150 Pack,TIDY MULTI-PURPOSE DISPOSABLE GLOVES(150 PK) - 1,B00F4LCAIU,5025364005275,EAN,T1,60,True,0,0.6116666666666672,56.635802469135854,0.636,5.45,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.2727,MATCH,,Work Gloves,https://www.poundwholesale.co.uk/150-pe-disposable-gloves,https://www.amazon.co.uk/dp/B00F4LCAIU,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-29T07:54:55.334537,https://www.poundwholesale.co.uk/diy/work-gloves,0.7034166666666672
Digital Pal iPhone Usb Sync & Charge Cable 1m,iPod Nano / iPod Touch / iPhone / iPad / USB Sync & Charge Cable 1mtr Long,B00IYKYFPY,5055566931362,EAN,T1,75,True,0,0.5983333333333334,52.02898550724638,0.72,4.75,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.3571,MATCH,,Wholesale Phone Tablet Accessories,https://www.poundwholesale.co.uk/digital-pal-iphone-usb-sync-charge-cable-1m,https://www.amazon.co.uk/dp/B00IYKYFPY,Available (see Keepa data),BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-12T17:24:40.180585,https://www.poundwholesale.co.uk/electrical/wholesale-phone-tablet-accessories,0.6880833333333334
First Steps Travel Feeding Bowl With Lid And Spoon Assorted,First Steps Travel Feeding Bowl and Spoon Set - Pink or Purple,B016L3B4PO,5015302101763,EAN,T1,95,True,0,0.5833333333333333,33.914728682170534,1.404,6.58,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.5,MATCH,,Wholesale Baby Weaning Feeding,https://www.poundwholesale.co.uk/travel-feeding-bowl-with-lid-and-spoon,https://www.amazon.co.uk/dp/B016L3B4PO,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-31T05:07:54.518897,https://www.poundwholesale.co.uk/baby-supplies/wholesale-baby-weaning-feeding,0.6708333333333332
Dinosaur Wind Up Fans CDU Assorted,Dinosaur Wind-up Hand Fans | Child-Friendly Fans,B07RM37718,5033849927912,EAN,T1,80,True,0,0.5829166666666667,46.63333333333334,0.84,5.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.4444,MATCH,,Wholesale Pocket Money Toys,https://www.poundwholesale.co.uk/dinosaur-wind-up-fans-cdu-assorted,https://www.amazon.co.uk/dp/B07RM37718,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-24T07:51:39.753719,https://www.poundwholesale.co.uk/toys/wholesale-pocket-money-toys,0.6703541666666667
Smart Choice Dog Harness Small 32-43cm Assorted Colours,SMART CHOICE DOG HARNESS SMALL 32-43 ASSORTED COLOURS,B099BWNSJT,5052516106450,EAN,T1,95,True,0,0.5783333333333327,31.261261261261225,1.56,8.95,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.8,MATCH,,Wholesale Pet Walking Grooming,https://www.poundwholesale.co.uk/smart-choice-dog-harness-small-32-43cm-assorted-colours,https://www.amazon.co.uk/dp/B099BWNSJT,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-24T11:21:47.851297,https://www.poundwholesale.co.uk/pet-supplies/wholesale-pet-walking-grooming,0.6650833333333326
40pcs Socket Set,"40 PC 1/4"", 3/8"" DR. Reversible Ratchet Socket Set",B001ICGOZY,5038673520100,EAN,T1,40,True,0,0.5750000000000013,16.91176470588239,3.42,9.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.1667,MATCH,,Mechanics Tools,https://www.poundwholesale.co.uk/40pcs-socket-set,https://www.amazon.co.uk/dp/B001ICGOZY,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,Out of stock,2025-08-22T16:12:58.003557,https://www.poundwholesale.co.uk/diy/wholesale-car-care/mechanics-tools,0.6612500000000014
Kids Create A4 Chalk Board Set,"Anker Kids Create Arts and Crafts Chalkboard with Chalk Duster, Plastic, Assorted Colour, A4",B08CH2B4PB,5012128210785,EAN,T1,60,True,0,0.573333333333333,44.10256410256408,0.9,6.28,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.2857,MATCH,,Wholesale Art Crafts,https://www.poundwholesale.co.uk/a4-chalkboard-with-4-chalks-chalk-duster,https://www.amazon.co.uk/dp/B002KWW93W,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-12T20:44:08.106147,https://www.poundwholesale.co.uk/stationery/wholesale-art-crafts,0.6593333333333329
Prima Pillow Protectors 47 X 73cm 2pc,Prima White Pillow Protectors - 2 Piece - 47cm x 73cm,B09DLCBHZ6,5038673413761,EAN,T1,95,True,0,0.5729166666666667,45.46957671957673,0.852,5.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.4545,MATCH,,Wholesale Home Accessories,https://www.poundwholesale.co.uk/prima-pillow-protectors-47-x-73cm-2pc,https://www.amazon.co.uk/dp/B09DLCBHZ6,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-29T04:50:50.818480,https://www.poundwholesale.co.uk/homeware/wholesale-home-accessories,0.6588541666666667
Prima Nail Brush & Pumice Stone Set,Nail Brush & Pumice Stone Set,B08ZJZGD91,5038673230238,EAN,T1,75,True,0,0.5716666666666668,37.60964912280703,1.164,5.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.8333,MATCH,,Wholesale Hand Nail,https://www.poundwholesale.co.uk/prima-nail-brush-pumice-stone-set,https://www.amazon.co.uk/dp/B08ZJZGD91,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-29T16:57:11.138393,https://www.poundwholesale.co.uk/health-beauty/wholesale-hand-nail,0.6574166666666668
Giftmaker Silver Fizz Gift Bag Bottle,Pack of 6 X Wine Alcohol Fizz Bottle Gift Bag Christmas Birthday Celebrations Engagement Wedding Birthday,B09JLS5LFS,5012213510073,EAN,T1,40,True,0,0.5533333333333346,340.88050314465414,0.612,10.0,B,Opportunity: positive profit with zero/unknown sales,HIGH,Yes,LOW,0.25,MISMATCH_CHECK,Recalculated for Amazon multipack quantity,Wholesale Gift Wrap Bags,https://www.poundwholesale.co.uk/giftmaker-silver-fizz-gift-bag-bottle,https://www.amazon.co.uk/dp/B09JLS5LFS,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-22T20:43:44.802149,https://www.poundwholesale.co.uk/party-gift/wholesale-gift-wrap-bags,0.6363333333333347
DID T-Handle Bicycle Pump Set,DID T-Handle Mini Bike Pump Bicycle Inflating Sport Football Soccer Tyre Balloons,B0BKKXK41P,5056338357281,EAN,T1,80,True,0,0.5429166666666667,42.08656330749354,0.888,5.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.3571,MATCH,,Wholesale Cycling,https://www.poundwholesale.co.uk/did-t-handle-bicycle-pump-set,https://www.amazon.co.uk/dp/B0BKKXK41P,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-12T15:43:47.011196,https://www.poundwholesale.co.uk/leisure-hobbies/wholesale-cycling,0.6243541666666667
Leonardo Desire Aroma Silver Tree Of Life Wax Oil Burner,Silver Tree Oil/Wax Warmer,B09M49CKWL,5010792476001,EAN,T1,60,True,0,0.5400000000000011,23.47826086956527,2.1,8.64,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.4,MATCH,,Wholesale Christmas,https://www.poundwholesale.co.uk/leonardo-desire-aroma-silver-tree-of-life-wax-oil-burner,https://www.amazon.co.uk/dp/B09M49CKWL,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,Out of stock,2025-08-06T11:56:04.177431,https://www.poundwholesale.co.uk/seasonal/wholesale-christmas,0.6210000000000012
Claradent Dental Floss 2 Pack,2 x Dental Floss Pack of 2 x 50M Dentiplus Wax Treated Mint Flavour Dental Care,B01NC0OXXX,5050375044463,EAN,T1,40,True,0,0.5383333333333331,41.731266149870784,0.888,4.39,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.3077,MATCH,,Wholesale Dental,https://www.poundwholesale.co.uk/dental-floss-2-pack,https://www.amazon.co.uk/dp/B01NC0OXXX,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-23T06:17:12.576588,https://www.poundwholesale.co.uk/health-beauty/wholesale-dental,0.619083333333333
Munch & Crunch Chicken-Coated Knotted Dog Bone,Munch & Crunch Dog Treats Chicken Coated Knotted Bone x 1 Pack,B0CYLXJX5B,5053249257556,EAN,T1,95,True,0,0.534166666666666,40.46717171717167,0.924,6.02,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.6364,MATCH,,Wholesale Pet Toys Treats,https://www.poundwholesale.co.uk/munch-crunch-chicken-coated-knotted-dog-bone,https://www.amazon.co.uk/dp/B0CYLXJX5B,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-12T20:54:04.357875,https://www.poundwholesale.co.uk/pet-supplies/wholesale-pet-toys-treats,0.6142916666666659
Pan Aroma Jarred Scented Candle With Lid Wild Berries,Pan Aroma Wild Berries Scented Candle - Small Jan,B07MWB3WLR,5053249218533,EAN,T1,95,True,0,0.5316666666666667,39.9749373433584,0.936,5.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.6,MATCH,,Wholesale Home Fragrance Candles Accessories,https://www.poundwholesale.co.uk/pan-aroma-jarred-scented-candle-with-lid-wild-berries,https://www.amazon.co.uk/dp/B07MWB3WLR,Available (see Keepa data),,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T20:22:39.594013,https://www.poundwholesale.co.uk/homeware/wholesale-home-fragrance-candles-accessories,0.6114166666666667
Smart Choice Flashing Squeaky Rubber Spiky Ball Dog Toy Assorted Colours,Smart Choice RUBBER DOG BALL WITH FLASHER AND SQUEAKER,B08BS4GJG3,5052516201636,EAN,T1,80,True,0,0.5266666666666675,33.54564755838646,1.224,6.98,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.3846,MATCH,,Wholesale Pet Toys Treats,https://www.poundwholesale.co.uk/smart-choice-flashing-squeaky-rubber-spiky-ball-dog-toy-assorted-colours,https://www.amazon.co.uk/dp/B08BS4GJG3,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-12T21:03:00.810995,https://www.poundwholesale.co.uk/pet-supplies/wholesale-pet-toys-treats,0.6056666666666676
Cookhouse Stainless Steel Pizza Cutter 20cm,2 X Pizza Cutter Stainless Steel 20cm with Easy Grip Handle an Essential Item for All Kitchens,B08DVG3JZV,5015302440282,EAN,T1,60,True,0,0.5230000000000006,109.12698412698413,0.852,7.95,B,Opportunity: positive profit with zero/unknown sales,HIGH,Yes,LOW,0.3333,MISMATCH_CHECK,Recalculated for Amazon multipack quantity,Wholesale Kitchen Utensils Cutlery,https://www.poundwholesale.co.uk/cookhouse-stainless-steel-pizza-cutter-20cm,https://www.amazon.co.uk/dp/B08DVG3JZV,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-22T22:31:06.452866,https://www.poundwholesale.co.uk/kitchenware/wholesale-kitchen-utensils-cutlery,0.6014500000000006
Foam Fresh Citrus Zest Foaming Toilet Cleaner 370g,"Duzzit Foam Fresh Toilet Cleaner, Citrus Zest",B09MY61LH2,5053249245577,EAN,T1,60,True,0,0.5216666666666674,33.87445887445892,1.188,6.59,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.6667,MATCH,,Bathroom Cleaners,https://www.poundwholesale.co.uk/foam-fresh-citrus-zest-foaming-toilet-cleaner,https://www.amazon.co.uk/dp/B09MY61LH2,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-24T06:24:22.928830,https://www.poundwholesale.co.uk/wholesale-cleaning/cleaning-wipes-sprays/bathroom-cleaners,0.5999166666666674
Hugs & Kisses Stainless Steel Kids Cutlery Set,Hugs and kisses My First Cutlery Set,B094PZK5W9,5015302108366,EAN,T1,80,True,0,0.521666666666667,31.808943089430908,1.308,5.69,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.4444,MATCH,,Wholesale Baby Weaning Feeding,https://www.poundwholesale.co.uk/hugs-kisses-stainless-steel-kids-cutlery-set,https://www.amazon.co.uk/dp/B094PZK5W9,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-31T05:08:01.185842,https://www.poundwholesale.co.uk/baby-supplies/wholesale-baby-weaning-feeding,0.599916666666667
Pan Aroma Small Jar Scented Candle With Lid Fluffy Towels,Pan Aroma Fluffy Towels Scented Candle – Small jar,B07MW82G2T,5053249218496,EAN,T1,80,True,0,0.5216666666666667,38.93034825870647,0.948,5.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.8889,MATCH,,Wholesale Home Fragrance Candles Accessories,https://www.poundwholesale.co.uk/pan-aroma-small-jar-scented-candle-with-lid-fluffy-towels,https://www.amazon.co.uk/dp/B07MW82G2T,Available (see Keepa data),,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T20:31:11.576344,https://www.poundwholesale.co.uk/homeware/wholesale-home-fragrance-candles-accessories,0.5999166666666667
Marksman 6 Function Spray Gun,Marksman Comfy Grip Deluxe Garden Hose Pipe 6 Function Spray Gun Nozzle mister watering,B06WLKQ3GN,5038673703053,EAN,T1,80,True,0,0.5200000000000002,26.66666666666668,1.68,7.5,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.3571,MATCH,,Wholesale Marksman Tools,https://www.poundwholesale.co.uk/marksman-6-function-spray-gun-70305c,https://www.amazon.co.uk/dp/B06WLKQ3GN,,,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-22T23:15:39.334714,https://www.poundwholesale.co.uk/diy/wholesale-marksman-tools,0.5980000000000002
Prima Hand Shower Set With Hose Fittings,Prima 23301C Hand Shower Bidet & 1.5m Hose Chrome,B08ZQHTD7X,5038673233017,EAN,T1,95,True,0,0.5099999999999996,14.206128133704723,3.648,9.6,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.3636,MATCH,,Wholesale Bathroom Accessories,https://www.poundwholesale.co.uk/prima-hand-shower-set-with-hose-fittings,https://www.amazon.co.uk/dp/B08ZQHTD7X,,,STALE_SOURCE,NOT_CHECKED,Out of stock,2025-07-28T23:41:10.619689,https://www.poundwholesale.co.uk/homeware/wholesale-bathroom-accessories,0.5864999999999995
Smart Choice Stainless Steel Textured Anti-Slip Pet Bowl 900ml,Dog Bowl Textured Stainless Steel Non Slip Silicone Base Feeding and Water Bowl (Medium 15.5cm 900ml),B0FDNDSQ3G,5052516216753,EAN,T1,60,True,0,0.5062499999999999,31.44409937888198,1.272,6.39,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.3158,MATCH,,Pet Bowls,https://www.poundwholesale.co.uk/smart-choice-stainless-steel-textured-anti-slip-pet-bowl-900ml,https://www.amazon.co.uk/dp/B0FDNDSQ3G,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-24T08:34:51.809429,https://www.poundwholesale.co.uk/pet-supplies/pet-bowls,0.5821874999999997
Hoot Animal Finger Puppets 5 Pack,"5PK Animal Finger Puppets Set, Educational Finger Puppets Toys for Girls Boys | Monkey, Zebra, Elephant, Giraffe, Lion |6cm BPA-free PVC Puppets | Bath Toys Easter Xmas Gift for Kids",B0CT2LPZSR,5056283871818,EAN,T1,40,True,0,0.4995833333333335,18.16666666666667,2.64,7.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.1154,MATCH,,Wholesale Games Activity Toys,https://www.poundwholesale.co.uk/hoot-animal-finger-puppets-5-pack,https://www.amazon.co.uk/dp/B0CT2LPZSR,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-29T01:26:53.324078,https://www.poundwholesale.co.uk/toys/wholesale-games-activity-toys,0.5745208333333335
Pan Aroma Small Jarred Scented Candle With Lid Vanilla & Coconut,Small Jar Candle Vanilla & Coconut (Small Jar Vanilla & Coconut),B07H6NGF7P,5053249218519,EAN,T1,60,True,0,0.4983333333333339,37.46867167919804,0.936,6.01,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.4,MATCH,,Wholesale Home Fragrance Candles Accessories,https://www.poundwholesale.co.uk/pan-aroma-small-jarred-scented-candle-with-lid-vanilla-coconut,https://www.amazon.co.uk/dp/B07H6NGF7P,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T20:38:14.088773,https://www.poundwholesale.co.uk/homeware/wholesale-home-fragrance-candles-accessories,0.5730833333333339
Marksman 1.6mm Galvanised Garden Wire 15m,"Marksman Galvanised Garden Wire, 1.6mm x 15m",B00DZRDVOC,5038673702360,Title,T2,45,False,0,0.5729166666666667,45.46957671957673,0.852,5.99,B,Opportunity: positive profit with zero/unknown sales,MEDIUM,Yes,LOW,0.875,MATCH,,Twine Ties,https://www.poundwholesale.co.uk/marksman-1-6mm-galvanised-garden-wire-15m,https://www.amazon.co.uk/dp/B00DZRDVOC,,AMAZON_EAN_MISSING,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-29T13:08:15.631282,https://www.poundwholesale.co.uk/wholesale-garden/twine-ties,0.5729166666666667
Prima Stainless Steel Kitchen Fruit Corer,"S/S Kitchen Gadget, Corer",B096QLT4WW,5038673131535,EAN,T1,40,True,0,0.4883333333333339,34.88095238095243,1.02,4.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.25,MATCH,,Wholesale Kitchen Utensils Cutlery,https://www.poundwholesale.co.uk/prima-stainless-steel-kitchen-fruit-corer,https://www.amazon.co.uk/dp/B096QLT4WW,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-22T22:27:40.717199,https://www.poundwholesale.co.uk/kitchenware/wholesale-kitchen-utensils-cutlery,0.561583333333334
Strawberry Planter Black Stackable Plant Pot,"Stackable Strawberry Planter – Tiered Vertical Garden Pots for Herbs, Flowers & Vegetables – Space-Saving Planter for Patio, Balcony & Garden – Indoor & Outdoor | 1, 3 or 6-Tier (1x Grey)",B0GQ525FFG,5022092018430,EAN,T1,40,True,0,0.4829166666666666,35.7716049382716,0.96,5.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.1154,MATCH,,Planting Growing,https://www.poundwholesale.co.uk/strawberry-planter-platinum-stackable-plant-pot,https://www.amazon.co.uk/dp/B0GQ525FFG,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,in stock,2026-03-23T13:42:20.824476,https://www.poundwholesale.co.uk/wholesale-garden/planting-growing,0.5553541666666666
Bloome Triple Fragrance Floral Bouquet Wax Melts 12 Pack,Wax Melts 12 Pack (Floral Bouquet),B071CWX5SJ,5055566988137,EAN,T1,60,True,0,0.4783333333333341,38.88888888888896,0.8160000000000001,4.99,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.6667,MATCH,,Wholesale Home Fragrance Candles Accessories,https://www.poundwholesale.co.uk/triple-fragrance-wax-melts-floral-bouquet-lilly-rose-and-jasmine,https://www.amazon.co.uk/dp/B071CWX5SJ,Available (see Keepa data),BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-07-21T20:20:59.333946,https://www.poundwholesale.co.uk/homeware/wholesale-home-fragrance-candles-accessories,0.5500833333333341
Essential Electrical Air Duster Aerosol Spray 200ml,Lazer AIR Duster for Cleaning and Protecting All Electronic Equipment (Packaging May Vary),B006YT69BU,5055319557078,EAN,T1,40,True,0,0.4766666666666663,33.568075117370874,1.044,6.8,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.125,MATCH,,Multi Purpose Cleaners,https://www.poundwholesale.co.uk/air-duster-aerosol-200ml,https://www.amazon.co.uk/dp/B006YT69BU,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,Out of stock,2025-07-23T06:48:17.415870,https://www.poundwholesale.co.uk/wholesale-cleaning/cleaning-wipes-sprays/multi-purpose-cleaners,0.5481666666666662
151 Wooden Clothes Pegs 36 Pack,2 x 36 Wooden Pegs,B092VPYFH3,5050373016721,EAN,T1,40,True,0,0.4745833333333342,31.63888888888895,1.14,6.19,B,Opportunity: positive profit with zero/unknown sales,HIGH,No,LOW,0.375,MATCH,,Laundry,https://www.poundwholesale.co.uk/151-wooden-clothes-pegs-36-pack,https://www.amazon.co.uk/dp/B092VPYFH3,,BRAND_MISMATCH,STALE_SOURCE,NOT_CHECKED,In stock,2025-08-06T20:34:15.443753,https://www.poundwholesale.co.uk/wholesale-cleaning/laundry,0.5457708333333343
