SupplierTitle,AmazonTitle,match_type,EAN,EAN_OnPage,ASIN,bought_in_past_month,NetProfit,ROI,SellingPrice_incVAT,SupplierPrice_exVAT,bucket,inclusion_reason,confidence,verification_status,title_similarity,asin_product_count,supplier_category,SupplierURL,AmazonURL,ProfitMargin,Breakeven,fba_seller_count,fbm_seller_count,total_offer_count,validation_required,priority
PRIMA PIZZA CUTTER,9.5cm S/S Jumbo Pizza Cutter,T1,5038673184708,5038673184708.0,B0BL7JHRTM,,0.8316666666666666,53.3119658119658,5.99,1.01,B,Moderate ROI (53%); EAN-confirmed match,MEDIUM,VERIFIED,0.4,1,unknown,https://www.efghousewares.co.uk/prima-pizza-cutter-51298,https://www.amazon.co.uk/dp/B0BL7JHRTM,16.661101836393986,4.992,,,1.0,NO,LOW
JCB LED BULB DAY LIGHT CANDLE BC 6W/40W,6 Watt LED Daylight Candle Lamp Light Bulb BC B22 Bayonet Cap 6500K 40W Equivalent,T1,5050028108443,5050028108443.0,B073D9LRCC,,0.6816666666666678,53.25520833333341,6.23,0.73,B,Moderate ROI (53%); EAN-confirmed match,MEDIUM,VERIFIED,0.3333333333333333,1,unknown,https://www.efghousewares.co.uk/jcb-led-bulb-day-light-candle-bc-6w-40w,https://www.amazon.co.uk/dp/B073D9LRCC,13.130016051364384,5.412,,,2.0,NO,LOW
MESH SIEVES 2PK,Rysons 2 Pack Mesh Sieves,T1,5056239413116,5056239413116.0,B0C2DF7R1L,,0.827416666666666,53.10761660248177,6.77,1.008,B,Moderate ROI (53%); EAN-confirmed match,MEDIUM,VERIFIED,0.5,1,unknown,https://www.efghousewares.co.uk/mesh-sieves-2pk,https://www.amazon.co.uk/dp/B0C2DF7R1L,14.666174298375172,5.7771,,,1.0,NO,LOW
GROOV-E POWERBANK CHARGER 5000MAH,"Groov-e Power Bank 5000mAh Portable Magnetic Wireless Charger - Silver - Fast Charging, Recharges Smartphones Up to 2 Full Times, USB-C Input and Output, Compatible with MagSafe",T1,5060108295253,5060060690592.0,B0G5893JBB,,3.968333333333332,52.98175344904315,19.99,6.94,B,Moderate profit (>2 GBP); Moderate ROI (53%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.13636363636363635,1,unknown,https://www.efghousewares.co.uk/groov-e-powerbank-charger-5000mah-120673,https://www.amazon.co.uk/dp/B0G5893JBB,23.821910955477733,15.228000000000002,,,1.0,NO,MEDIUM
MILESTONES SILVERPLATED TRINKET BOX WITH CRYSTAL 18,Milestones Silver & Diamante Trinket Box with Number Top - 18th Birthday,T1,5017224889002,5017224889002.0,B088KPDZGT,,3.246666666666667,52.79132791327914,18.14,5.6,B,Moderate profit (>2 GBP); Moderate ROI (53%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.3333333333333333,1,unknown,https://www.efghousewares.co.uk/milestones-silverplated-trinket-box-with-crystal-18-114740,https://www.amazon.co.uk/dp/B088KPDZGT,21.477398015435504,14.244000000000002,,,1.0,NO,MEDIUM
QUEST SAFARI ANIMAL SHAPED WAFFLE MAKER 1000W,Animal Planet Waffle Makers / 3 in 1 Animal Shaped Waffle Iron/Cool Touch Handle/Non-Stick Coating/Cord Storage/Anti-Slip Feet (Safari),T2,5025301590093,,B0BWJWNK3H,,5.281249999999997,52.75974025974023,24.99,9.46,B,Strong absolute profit (>5 GBP); Moderate ROI (53%); Price in FBA sweet spot; Match needs validation,MEDIUM,VALIDATION_REQUIRED,0.2,1,unknown,https://www.efghousewares.co.uk/quest-safari-animal-shape-waffle-maker-114441,https://www.amazon.co.uk/dp/B0BWJWNK3H,25.360144057623035,18.6525,,,,YES,MEDIUM
O CUISINE ROASTER RECTANGULAR 35X22CM,Pyrex O'Cuisine Kitchen Glass Rectangular Roaster Oven Safe 35 x 22cm 2.6 Litre Clear (Pack of 2),T1,3426470019965,3426470019965.0,B08DP25T2K,,2.321666666666668,52.645502645502674,13.13,3.86,B,Moderate profit (>2 GBP); Moderate ROI (53%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.13333333333333333,1,unknown,https://www.efghousewares.co.uk/o-cuisine-roaster-rectangular-35x22cm,https://www.amazon.co.uk/dp/B08DP25T2K,21.21858339680123,10.344,,,1.0,NO,MEDIUM
HARRIS EXTRA EDGE PAINT BRUSH 2.5in,2.5'' (62mm) Extra Edge Paint Brush,T1,5000253114245,5000253114245.0,B00717NLE2,,0.873333333333334,52.61044176706831,5.98,1.11,B,Moderate ROI (53%); EAN-confirmed match,MEDIUM,VERIFIED,0.6666666666666666,1,unknown,https://www.efghousewares.co.uk/harris-extra-edge-paint-brush-2-5in,https://www.amazon.co.uk/dp/B00717NLE2,17.52508361204014,4.932,,,3.0,NO,LOW
VPL DOUBLE COLOUR 16 LTR  BUCKET & LID,Bucket With Lid 16 Lt Dc Vpl,T1,8904051800768,8904051800768.0,B00GX8JHLG,,1.8308333333333335,52.61015325670498,10.9,2.93,B,Moderate ROI (53%); Price in FBA sweet spot; EAN-confirmed match,MEDIUM,VERIFIED,0.5714285714285714,1,unknown,https://www.efghousewares.co.uk/vpl-double-colour-16-ltr-bucket-lid,https://www.amazon.co.uk/dp/B00GX8JHLG,20.155963302752298,8.703,,,1.0,NO,LOW
DRAPER MASONRY DRILL 8X150MM,"Draper 40617 Expert Masonry Drill Bit, 8mm x 200mm",T1,5010559403950,5010559406173.0,B01089NRH0,,1.083333333333333,52.588996763754025,6.58,1.51,B,Moderate ROI (53%); EAN-confirmed match,MEDIUM,VERIFIED,0.375,3,unknown,https://www.efghousewares.co.uk/draper-masonry-drill-8x150mm,https://www.amazon.co.uk/dp/B01089NRH0,19.75683890577507,5.28,,,13.0,NO,LOW
BAMBINO FIRST TOOTH AND CURL SET PINK,Silverplated Pink My First Tooth and My First Curl Gift Set with Teddies,T1,5017224798960,5017224798960.0,B07G7B5S1W,,6.021666666666667,52.499273467015406,29.99,10.92,B,Strong absolute profit (>5 GBP); Moderate ROI (52%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.5,1,unknown,https://www.efghousewares.co.uk/bambino-first-tooth-and-curl-set-pink-114728,https://www.amazon.co.uk/dp/B07G7B5S1W,24.09469823274425,22.764000000000003,,,1.0,NO,HIGH
DEKTON IMPACT SOCKET ADAPTORS 4PC,Dekton 4PC Impact Socket Adaptors – Durable Tool Set for Converting Socket Sizes | Compatible with Impact Wrenches and Ratchets | Chrome Vanadium Steel for Strength and Longevity,T1,5055441458069,5055441458069.0,B0F5HQPPN3,,2.0950000000000006,52.375000000000014,9.99,3.45,B,Moderate profit (>2 GBP); Moderate ROI (52%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.2631578947368421,1,unknown,https://www.efghousewares.co.uk/dekton-impact-socket-adaptors-4pc-121222,https://www.amazon.co.uk/dp/B0F5HQPPN3,25.16516516516517,7.475999999999999,,,2.0,NO,MEDIUM
SECURIT TAP WASHER BLK 12MM,SEC TAP Washer BLK 12MM X2 S6837,T1,5019923168372,5019923168372.0,B000TAWGUS,,0.5233333333333334,52.33333333333334,4.24,0.45,B,Moderate ROI (52%); EAN-confirmed match,MEDIUM,VERIFIED,0.5714285714285714,1,unknown,https://www.efghousewares.co.uk/securit-tap-washer-blk-12mm,https://www.amazon.co.uk/dp/B000TAWGUS,14.811320754716984,3.612,,,4.0,NO,LOW
JAUNTY PARTY TABLECLOTH WHITE 2PK,"SOL 2pk Long White Table Cloth Party 274x137cm Plastic Cover Disposable Tablecloths for Parties - Heavy Duty Spill Protection - Opaque Design for Weddings, Buffets, Catering, Outdoor & Theme Events",T1,5056175912452,5056175980338.0,B09W9TT159,,0.813666666666667,52.2250748823278,5.99,1.008,B,Moderate ROI (52%); EAN-confirmed match,MEDIUM,VERIFIED,0.12,3,unknown,https://www.efghousewares.co.uk/jaunty-party-tablecloth-white-3pk,https://www.amazon.co.uk/dp/B09W9TT159,16.300500834724545,5.013599999999999,,,1.0,NO,LOW
APOLLO UTENSIL STAINLESS STEEL FISH SLICE,"Stainless Steel Spatula, 35cm Stainless Steel Fish Slice Spatula Turner Length for Frying Steak Fish Eggs Pie Kitchen Utensil",T1,5026180083300,784129476679.0,B08MTX1KTH,,1.2616666666666665,52.13498622589531,9.29,1.87,B,Moderate ROI (52%); Price in FBA sweet spot; EAN-confirmed match,MEDIUM,VERIFIED,0.3333333333333333,1,unknown,https://www.efghousewares.co.uk/apollo-utensil-stainless-steel-fish-slice,https://www.amazon.co.uk/dp/B08MTX1KTH,16.29709364908504,7.775999999999999,,,1.0,NO,LOW
DEKTON PRO LIGHT XP400 TORCH,Dekton Pro Light Xp 2000 Professional Recharge Torch - 2000 Lumens / 300m Distance-Rechargeable Battery and Micro USB Cable (Included)| Ip44 - Rated Waterproof| Robust Aluminium Alloy Exterior,T1,5055441438108,5055441438115.0,B07PBR411D,,4.865000000000001,52.08779443254819,24.99,8.79,B,Moderate profit (>2 GBP); Moderate ROI (52%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.16666666666666666,5,unknown,https://www.efghousewares.co.uk/dekton-pro-light-xp400-torch,https://www.amazon.co.uk/dp/B07PBR411D,23.36134453781513,19.152,,,5.0,NO,MEDIUM
TML LAUNDRY BASKET RECTANGULAR GRAPHITE,Rectangular (TML) plastic laundry basket clothes hamper washing Linen Storage GRAPHITE,T2,5022092001852,,B0DFQGN53V,,1.5962500000000006,51.99511400651468,9.99,2.52,B,Moderate ROI (52%); Price in FBA sweet spot; Likely valid T2 match,MEDIUM,LIKELY_VALID,0.36363636363636365,1,unknown,https://www.efghousewares.co.uk/tml-laundry-basket-rectangular-graphite,https://www.amazon.co.uk/dp/B0DFQGN53V,19.17417417417418,8.074499999999999,,,,NO,LOW
GREEN BLADE PATIO WEED BRUSH SMALL,Green Blade - Wooden Handle Weed Brush - Brown,T1,5017403107439,5017403107439.0,B0CGVH723D,,0.9562499999999996,51.97010869565215,7.35,1.29,B,Moderate ROI (52%); EAN-confirmed match,MEDIUM,VERIFIED,0.5714285714285714,1,unknown,https://www.efghousewares.co.uk/green-blade-patio-weed-brush-sml,https://www.amazon.co.uk/dp/B0CGVH723D,15.612244897959176,6.2025,,,3.0,NO,LOW
UNICORN PLASTIC DRINKING BOTTLE 500ML ASSORTED,UNICORN BOTTLE CLEAR PLASTIC 500ML 2 ASSORTED,T1,5050565421623,5050565421623.0,B0CPLNKTMZ,,0.9780000000000002,51.96599362380447,7.44,1.332,B,Moderate ROI (52%); EAN-confirmed match,MEDIUM,VERIFIED,0.7142857142857143,1,unknown,https://www.efghousewares.co.uk/unicorn-plastic-drinking-bottle-500ml-assorted-113960,https://www.amazon.co.uk/dp/B0CPLNKTMZ,15.7741935483871,6.2664,,,1.0,NO,LOW
RHYTHMIC HEAD PHONES PINK,Rhythmic Stereo In Ear Gel Earphone Headphones Pop Pink,T1,5036446806567,5036446806567.0,B003GU8I2I,,0.8050000000000004,51.93548387096777,6.99,1.0,B,Moderate ROI (52%); EAN-confirmed match,MEDIUM,VERIFIED,0.25,1,unknown,https://www.efghousewares.co.uk/rhythmic-head-phones-pink-117658,https://www.amazon.co.uk/dp/B003GU8I2I,13.819742489270393,6.023999999999999,,,1.0,NO,LOW
SMART CHOICE LED FLASHING DOG LEAD 120CM,Smart Choice LED Flashing Dog Lead 120cm – Reflective Light-Up Safety Leash for Dogs – 3 Flash Modes – Assorted Colours – Battery Included (Orange with orange led),T2,5052516215947,,B0F79S9VJN,,2.321250000000002,51.92953020134232,12.99,3.92,B,Moderate profit (>2 GBP); Moderate ROI (52%); Price in FBA sweet spot; Likely valid T2 match,MEDIUM,LIKELY_VALID,0.30434782608695654,1,unknown,https://www.efghousewares.co.uk/smart-choice-led-flashing-dog-lead-120cm-117202,https://www.amazon.co.uk/dp/B0F79S9VJN,21.443418013856828,10.2045,,,,NO,LOW
INSECT HOTEL 30CM WOOD,HTI-Living Insect Hotel Decoration,T2,8719202916546,,B07RJ8HCGP,,2.321250000000002,51.92953020134232,12.99,3.92,B,Moderate profit (>2 GBP); Moderate ROI (52%); Price in FBA sweet spot; Likely valid T2 match,MEDIUM,LIKELY_VALID,0.5,1,unknown,https://www.efghousewares.co.uk/insect-hotel-30cm-wood,https://www.amazon.co.uk/dp/B07RJ8HCGP,21.443418013856828,10.2045,,,,NO,LOW
NAGCHAMPA INCENSE LARGE,JRose Collections Wooden Nagchampa Incense Joss Stick Cone Holder Smoke Box Made by Rosewood with 10 Satya Incense Sticks,T1,5024418350699,5024418350699.0,B0BX72TDJD,,1.505,51.89655172413793,10.83,2.35,B,Moderate ROI (52%); Price in FBA sweet spot; EAN-confirmed match,MEDIUM,VERIFIED,0.11764705882352941,1,unknown,https://www.efghousewares.co.uk/nagchampa-incense-large,https://www.amazon.co.uk/dp/B0BX72TDJD,16.67590027700831,9.024,,,2.0,NO,LOW
PAN AROMA BATH OIL W/BATH BOMB - VANILLA & COCONUT GIFT SET,Bath Oil & Bath Bomb Gift Set Vanilla Coconut Chamomile Jasmin Scent Elysium Spa,T1,5053249262703,5053249262703.0,B0CLVSG1FK,,1.354999999999999,51.71755725190836,8.79,2.07,B,Moderate ROI (52%); Price in FBA sweet spot; EAN-confirmed match,MEDIUM,VERIFIED,0.5454545454545454,1,Pan Aroma Bath Oil W,https://www.efghousewares.co.uk/pan-aroma-bath-oil-w/bath-bomb-vanilla-coconut-gift-set-104128,https://www.amazon.co.uk/dp/B0CLVSG1FK,18.498293515358355,7.164,,,2.0,NO,LOW
PPS BIODEGRADABLE PAPER BENDY 250 STRAWS 20CM,"250 x Bendy Red and White Stripe Paper Drinking Straws Biodegradable Eco 8"" (20cm) approx",T1,5030481800542,5030481800542.0,B08CC8G6K5,,1.3283333333333334,51.68612191958495,9.55,2.02,B,Moderate ROI (52%); Price in FBA sweet spot; EAN-confirmed match,MEDIUM,VERIFIED,0.38461538461538464,1,unknown,https://www.efghousewares.co.uk/pps-biodegradable-paper-bendy-250-straws-20cm,https://www.amazon.co.uk/dp/B08CC8G6K5,16.69109947643979,7.955999999999999,,,5.0,NO,LOW
SECURIT CUP HOOKS SHOULDERED EB PK5 25MM,Securit S6312 Cup Hooks Shld Eb 25mm X5,T1,5019923163124,5019923163124.0,B000TAWGO4,,0.516666666666667,51.66666666666671,4.58,0.45,B,Moderate ROI (52%); EAN-confirmed match,MEDIUM,VERIFIED,0.625,1,unknown,https://www.efghousewares.co.uk/securit-cup-hooks-shouldered-eb-pk5-25mm,https://www.amazon.co.uk/dp/B000TAWGO4,13.53711790393014,3.96,,,3.0,NO,LOW
LOVE LIFE CERAMIC TEA LIGHT HOLDER NAN,"Shudehill Giftware Ceramic Garden Tealight House - Nan, Life and Home To choose from, Decorative Home Ornament with Floral Design (Life)",T1,5063322069709,5036740642939.0,B0FDLFYXKR,,1.7283333333333333,51.59203980099503,11.95,2.8,B,Moderate ROI (52%); Price in FBA sweet spot; EAN-confirmed match,MEDIUM,VERIFIED,0.125,1,unknown,https://www.efghousewares.co.uk/love-life-ceramic-tea-light-holder-nan-118064,https://www.amazon.co.uk/dp/B0FDLFYXKR,17.355648535564853,9.876,,,1.0,NO,LOW
JAUNTY PARTY BLOWERS LARGE,"SOL 40pk Party Blowers for Party Bags Fillers for Kids, Assorted Colours Party Blowers, Durable Paper & Plastic Mouthpieces Noise Makers for Birthdays, New Year’s, Weddings, & Kids’ Celebrations",T1,5056683919752,5056175946839.0,B084RQP7DX,,0.8036666666666668,51.58322635857938,5.99,1.008,B,Moderate ROI (52%); EAN-confirmed match,MEDIUM,VERIFIED,0.09090909090909091,3,unknown,https://www.efghousewares.co.uk/time-to-party-blowers-large,https://www.amazon.co.uk/dp/B084RQP7DX,16.10016694490818,5.0256,,,2.0,NO,LOW
ANKER FLUFFY BALLPENS RAINBOW,2 Pcs Colorful Pom Pom Cute Pens Fluffy Ball Heart-shaped Fluffy for Girls 2 Styles of Rainbow Fun for Office School Women Pens and Refills,T1,5012128501784,730851916457.0,B0DXFLCRR2,,0.7230000000000005,51.56918687589162,6.99,0.852,B,Moderate ROI (52%); EAN-confirmed match,MEDIUM,VERIFIED,0.11764705882352941,1,unknown,https://www.efghousewares.co.uk/anker-fluffy-ballpens-rainbow,https://www.amazon.co.uk/dp/B0DXFLCRR2,12.412017167381984,6.122399999999999,,,1.0,NO,LOW
SWIFT PULL CAP BALLPOINT PENS ASSORTED 6 PACK,Stallion Pull Cap Ballpoint Pens Black/Blue/Red (8pk),T1,5060082945144,5060082945144.0,B0B8THHYZ1,,0.7213333333333332,51.45030908226341,6.64,0.852,B,Moderate ROI (51%); EAN-confirmed match,MEDIUM,VERIFIED,0.5714285714285714,1,unknown,https://www.efghousewares.co.uk/swift-pull-cap-ballpoint-pens-assorted-6-pack-104167,https://www.amazon.co.uk/dp/B0B8THHYZ1,13.03614457831325,5.7744,,,2.0,NO,LOW
HIDDEN CODE GREEN EDT 100ML POUR HOMME EACH,GLASS OVAL SHAPE COFFEE TABLE BY T.I.A,T1,5055170280764,5055170280764.0,B00AU2PKXK,,0.9730833333333332,51.3771559310102,7.45,1.344,B,Moderate ROI (51%); EAN-confirmed match,MEDIUM,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/hidden-code-green-edt-100ml-pour-homme-each-110157,https://www.amazon.co.uk/dp/B00AU2PKXK,15.673825503355705,6.282299999999999,,,3.0,NO,LOW
GLAMOUR CONNECTION MICROFIBRE HAIR WRAP,"XOXO Tie Dye Fleece Hair Drying Wrap (1 Pc.) - Assorted Blue, Orange, Pink, Rainbow Turban Towel, Perfect for Effortless Drying",T1,5050565605450,5050565605450.0,B0CWS5GDMZ,,1.5749999999999995,51.302931596091184,9.33,2.52,B,Moderate ROI (51%); Price in FBA sweet spot; EAN-confirmed match,MEDIUM,VERIFIED,0.1111111111111111,1,unknown,https://www.efghousewares.co.uk/glamour-connection-microfibre-hair-wrap-108673,https://www.amazon.co.uk/dp/B0CWS5GDMZ,20.257234726688093,7.439999999999999,,,1.0,NO,LOW
SECURIT GLASS PLATE PLAIN 50MM,SEC GLS PLTE PLN EB 50MMX2 S6808,T1,5019923168082,5019923168082.0,B000TAT84U,,0.6566666666666665,51.302083333333314,4.88,0.73,B,Moderate ROI (51%); EAN-confirmed match,MEDIUM,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/securit-glass-plate-plain-50mm,https://www.amazon.co.uk/dp/B000TAT84U,16.147540983606554,4.092,,,4.0,NO,LOW
"MASON SCRAPER WITH NON SLIP GRIP 4""","4 ""Heavy Duty Wall Non Slip Soft Grip Scraper Tool - Effortless Removal of Wallpaper, Floor Tiles, and Stubborn Materials - Durable and Ergonomic Design""",T1,5060298505842,5061037110181.0,B0CYT281JZ,,0.7116666666666671,51.19904076738612,5.45,0.84,B,Moderate ROI (51%); EAN-confirmed match,MEDIUM,VERIFIED,0.2,1,unknown,https://www.efghousewares.co.uk/mason-scraper-with-non-slip-grip-4-123927,https://www.amazon.co.uk/dp/B0CYT281JZ,15.66972477064221,4.596,,,1.0,NO,LOW
DEFENDERS ALLWAYS MULTI SPRAYER 330ML,STV International Sprayer 330ML STV087,T1,5036200120878,5036200120878.0,B0BYMT56MS,,0.5783333333333334,51.17994100294986,6.43,0.58,B,Moderate ROI (51%); EAN-confirmed match,MEDIUM,VERIFIED,0.4,1,unknown,https://www.efghousewares.co.uk/defenders-allways-multi-sprayer-330ml,https://www.amazon.co.uk/dp/B0BYMT56MS,10.793157076205288,5.736,,,2.0,NO,LOW
BAMBOO BATH TOWELS BLUE 70x120CM PACK OF 2,Rapport Home Helix Bath Towels 2-Pack | Ocean Blue | 70x120cm | 100% Cotton 500gsm | Oeko-Tex Made in Green & BCI Certified,T1,5051346799566,5027491105798.0,B0FYXZXHXL,,5.7216666666666685,51.13196306225798,29.99,10.64,B,Strong absolute profit (>5 GBP); Moderate ROI (51%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.2222222222222222,1,unknown,https://www.efghousewares.co.uk/bamboo-bath-towels-blue-70x120cm-pack-of-2-123769,https://www.amazon.co.uk/dp/B0FYXZXHXL,22.894298099366463,23.124,,,1.0,NO,HIGH
FESTIVE MAGIC GNOME SHELF SITTING 52CM,TOYANDONA 2pcs Christmas Gnome Plush Swedish Tomte Sitting Long-Legged Christmas Scandinavian Tomte Nordic Nisse Sockerbit Dwarf Holiday Home Table Ornaments Santa Decortion (Gray + Black),T1,4894158098172,738591466096.0,B07Z8MLZYS,,1.395000000000001,51.09890109890112,9.99,2.18,B,Moderate ROI (51%); Price in FBA sweet spot; EAN-confirmed match,MEDIUM,VERIFIED,0.08695652173913043,1,unknown,https://www.efghousewares.co.uk/festive-magic-gnome-shelf-sitting-52cm-92627,https://www.amazon.co.uk/dp/B07Z8MLZYS,16.756756756756765,8.316,,,3.0,NO,LOW
RAPIDE RUBBER GLUE 30ML,SHOE REPAIR ADHESIVE,T1,5055319529440,5055319529440.0,B08XQYMWYM,,0.7953333333333334,51.04835258878905,5.62,1.008,B,Moderate ROI (51%); EAN-confirmed match,MEDIUM,VERIFIED,0.0,1,unknown,https://www.efghousewares.co.uk/rapide-rubber-glue-30ml-111629,https://www.amazon.co.uk/dp/B08XQYMWYM,16.982206405693955,4.6656,,,1.0,NO,LOW
EXITEX SELF ADHESIVE FOAM BROWN,"E Strip Self-Adhesive Rubber Seal – 5m Roll - Draught Excluder for Doors & Windows - Prevents Heat Loss, Blocks Dust, Dirt & Rain - Seals Gaps 2–4mm (Brown)",T1,5016570002509,5016570000024.0,B000TAQQPO,,0.7550000000000001,51.01351351351352,5.49,0.93,B,Moderate ROI (51%); EAN-confirmed match,MEDIUM,VERIFIED,0.0,2,unknown,https://www.efghousewares.co.uk/exitex-self-adhesive-foam-brown-107222,https://www.amazon.co.uk/dp/B000TAQQPO,16.502732240437158,4.5840000000000005,,,10.0,NO,LOW
ORAL B TOOTHPASTE KIDS 6+ 75ML PK12,Oral-B Pro Junior Toothpaste 6-12 Years 12 x 75 ml Multipack,T1,8001090589149,8700216089265.0,B0CYTF4DLH,,4.554999999999999,50.95078299776284,24.99,8.39,B,Moderate profit (>2 GBP); Moderate ROI (51%); Price in FBA sweet spot; EAN-confirmed match,HIGH,VERIFIED,0.1,1,unknown,https://www.efghousewares.co.uk/oral-b-t-paste-kids-75ml-6-pk12,https://www.amazon.co.uk/dp/B0CYTF4DLH,21.87274909963985,19.524,,,2.0,NO,MEDIUM
TREND BASKET  TRAY,Curver My Style Rattan Effect Set of 3 Office Rectangular A4 A5 A6 Desk Storage Basket Tray Set - Off White,T1,5056283836213,3253928041205.0,B095PRF5FY,,1.171333333333334,50.883289892846825,10.0,1.752,B,Moderate ROI (51%); Price in FBA sweet spot; EAN-confirmed match,MEDIUM,VERIFIED,0.11764705882352941,1,unknown,https://www.efghousewares.co.uk/trend-basket-tray,https://www.amazon.co.uk/dp/B095PRF5FY,14.056000000000008,8.5944,,,2.0,NO,LOW
HALLOWEEN BOO CREW SPEECH BUBBLE,"The Boo Crew - Halloween Doll Witches Costume, Idea for Soft Plush Figure for Room Decor, Spooky Tabletop Decoration, Seasonal Collectable, Tradition for Kids & Adults",T1,5050565937018,5050565957023.0,B0FP2VM19V,,0.818333333333334,50.82815734989652,7.99,1.06,B,Moderate ROI (51%); EAN-confirmed match,MEDIUM,VERIFIED,0.15,1,unknown,https://www.efghousewares.co.uk/halloween-boo-crew-speech-bubble-123528,https://www.amazon.co.uk/dp/B0FP2VM19V,12.290362953692124,7.007999999999998,,,1.0,NO,LOW
SECURIT  BUTT HINGES ZP 40MM,SEC Flush Hinge 40MM ZP S4405,T1,5019923143287,5019923144055.0,B002NKEUBA,,0.6300000000000001,50.80645161290324,4.74,0.69,B,Moderate ROI (51%); EAN-confirmed match,MEDIUM,VERIFIED,0.3333333333333333,2,unknown,https://www.efghousewares.co.uk/securit-butt-hinges-zp-40mm,https://www.amazon.co.uk/dp/B002NKEUBA,15.949367088607596,3.984,,,5.0,NO,LOW
FOIL TART CASES PK30,Healthy Living Direct PK30 Foil Tart Cases,T1,5056239412263,5056621879230.0,B0D8W5FTBL,,0.8583333333333338,50.78895463510851,7.0,1.14,B,Moderate ROI (51%); EAN-confirmed match,MEDIUM,VERIFIED,0.5714285714285714,1,unknown,https://www.efghousewares.co.uk/foil-tart-cases-pk30-105732,https://www.amazon.co.uk/dp/B0D8W5FTBL,14.71428571428572,5.970000000000001,,,1.0,NO,LOW
WOOD CHUNKY NUMBERS PUZZLE,"Woet Wooden Number Puzzle – Colorful 0-9 Learn to Count Toy for Toddlers 24 Months+ – FSC Montessori Preschool Learning Board – Gift with Chunky Numbers for Boys and Girls, Numeracy Skills",T1,5012866659037,8718446105426.0,B0F9PJRR4W,,1.188333333333334,50.783475783475815,8.71,1.79,B,Moderate ROI (51%); Price in FBA sweet spot; EAN-confirmed match,MEDIUM,VERIFIED,0.12,1,unknown,https://www.efghousewares.co.uk/wood-chunky-numbers-puzzle-113348,https://www.amazon.co.uk/dp/B0F9PJRR4W,16.3719862227325,7.283999999999999,,,1.0,NO,LOW
JUST STATIONERY PERMANANT MARKERS BULLET TIP  PK4,Tallon 4pk Permanent Markers,T1,5013922011042,5013922011042.0,B00D2W6GS8,,0.7113333333333338,50.73704232049457,5.62,0.852,B,Moderate ROI (51%); EAN-confirmed match,MEDIUM,VERIFIED,0.14285714285714285,1,unknown,https://www.efghousewares.co.uk/just-stationery-permanant-markers-pk4,https://www.amazon.co.uk/dp/B00D2W6GS8,15.18861209964414,4.766399999999999,,,1.0,NO,LOW
