Supplier_Title,Amazon_Title,Match_Type,Tier,EAN_Status,Sales,Net_Profit,ROI,Bucket,Inclusion_Reason,Rationale,Confidence,Validation_Required,Priority,Similarity
TIGER HOT MELT 14 GLUE GUN STICK,Bostik Handy Hot Melt Glue Sticks Pack of 14 - For Use with Bostik Handy Hot Melt Glue Gun,Title,T3,Not matched,100.0,0.16733333333333422,8.259295820993792,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.38
CHEF AID PASTRY BRUSH 3 IN 1 CARDED,"Chef Aid Pure Bristle Pastry Brush, Beige",Title,T2,Not matched,400.0,0.16499999999999992,13.86554621848739,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.63
SIL REAL LEATHER INSOLES ASS SIZES,"Kaps Natural Leather Insoles for Men with Activated Carbon Underlayer, Inserts, Replacement Shoes, Boots. Size (Men/UK 9/43 EUR)",Title,T3,Not matched,50.0,0.1610833333333337,7.950806186245493,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
PAN AROMA COLOUR TEALIGHTS JUICY BERRIES PACK OF 12,"8 Hour Tea Lights 20 Pack (Mixed Berries), JNS_475599",Title,T3,Not matched,500.0,0.15833333333333433,9.713701431492902,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.48
APOLLO RB CUTTING BOARD 30X20,"Apollo 3245 RB Bread Board 30cm Round, Multi-Colour, 30x1.8x30",Title,T3,Not matched,100.0,0.15833333333333388,3.6821705426356717,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.46
DOVE STICK 40ML ORIGINAL WOMEN PK6,Dove Original Antiperspirant Deodorant Stick 40ml Bundle — Grooming Essentials and Hygiene Body Care for Men and Women — Pack of 6,Title,T3,Not matched,100.0,0.15666666666666873,1.334469051675202,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
EVERBUILD ONE STRIKE FILLER 250ML,Everbuild – One Strike – Multi-Purpose Quick-Drying Filler – One-Time Application – White – 1 Litre Tub,Title,T3,Not matched,500.0,0.1516666666666675,5.321637426900614,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.44
HAPPY BIRTHDAY BANNER,"Happy Birthday Banner and Decoration - Blue Balloons, Ribbons and Banners for Party Supplies",Title,T3,Not matched,600.0,0.14791666666666603,11.73941798941794,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
SE PIN CUSHION WITH WRISTBAND,"Magnetic Wrist Sewing, Portable Arm Pin Cushion Magnetic Pincushion with Wristband for Sewing Collection(Pink)",Title,T3,Not matched,200.0,0.1429166666666668,8.456607495069042,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.42
SWIFT WHITEBOARD MARKERS BLACK 3 PACK,Black Magnetic Dry Wipe Markers Whiteboard Pens with Eraser - 3 Pack,Title,T3,Not matched,100.0,0.13633333333333353,9.724203518782705,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.48
DRINKING BOTTLE 800ML ASSORTED,Sistema Hydrate Tritan Active Sports Water Bottle | 800 ml | Leakproof Water Bottle | BPA-Free | Assorted colors,Title,T3,Not matched,700.0,0.13608333333333378,6.921837911156346,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.38
PEPPA PIG RECORDER,HTI Halsall Toys International Peppa Pig Recorder,Title,T3,Not matched,50.0,0.13458333333333328,8.05888223552894,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.54
HARRIS PUTTY KNIFE,Harris Seriously Good Putty Knife,Title,T2,Not matched,50.0,0.13416666666666743,5.590277777777809,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.71
MARKSMAN KNIFE FOLDING LOCK BACK,Rolson 62848 Folding Lock-Back Knife,Title,T2,Not matched,50.0,0.1286666666666676,8.258451005562746,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.62
VRIYA INCENSE STICKS VANILLA HEXA INCENSE HEXA  PK6,"STAMFORD INC. 37121 Vanilla Incense Sticks, 20 Sticks x 6 Packs",Title,T3,Not matched,100.0,0.12708333333333366,6.169093851132701,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.46
151 PAINT SPRAY 400ML WHITE MATT,3 x 400ml 151 Multi Purpose Spray Paint Aerosol Wood Metal Brick - Matt White,EAN,T1,Confirmed,500.0,0.1146666666666667,3.9512979554330356,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.35
MASON CASH CERAMIC RECT DISH 16cm,"Mason Cash 2001.542 Collection Fine Stoneware Square Roasting Baking and Serving Dish, Ceramic, White, 16 x 16 x 4.5 cm",EAN,T1,Confirmed,50.0,0.1016666666666668,2.824074074074078,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.33
ULTRAMAX Ni-mH AAA  BATTERIES 350MAH,Cordless Phone AAA Rechargeable Batteries 500mAh NiMH 1.2V (4-Pack) BuyaBattery,Title,T3,Not matched,200.0,0.09833333333333427,3.917662682602959,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.42
151 SILICONE LUBRICANT SPRAY 200ML,"Silicone Lubricant Spray - 3 Pack, 200ml Each, Eliminates Squeaking & Sticking, Protects Against Cracking & Hardening",EAN,T1,Confirmed,500.0,0.09333333333333327,5.522682445759365,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.4
CHEF AID STRAINER DIAMETER 18CM,"Chef Aid 18cm Long Handled Metal Sieve, Kitchen Essential Tool and Ideal for Straining, draining, Washing and Wide Range of Foods, with a fine mesh for Ease of use",EAN,T1,Confirmed,200.0,0.0833333333333337,3.8402457757296635,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.22
MEMORIAL WATERPROOF GRAVESIDE LANTERN WITH ROBIN SOMEONE SPECIAL,Waterproof Robin Memorial Graveside Lantern with LED Candle (Someone Special),EAN,T1,Confirmed,50.0,0.07833333333333292,1.2355415352260712,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.72
HAPPY 8TH BIRTHDAY BANNER 9FT,Oaktree UK 9ft Banner Happy 8th Birthday Pink,Title,T3,Not matched,50.0,0.06999999999999995,5.737704918032782,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.54
HAPPY 8TH BIRTHDAY BANNER PINK 9FT,Oaktree UK 9ft Banner Happy 8th Birthday Pink,Title,T2,Not matched,50.0,0.06999999999999995,5.737704918032782,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.58
ELF SLEEPING BAG,Hoolaroo VIP Elf Sleeping Bag with Pillow - VIP Elf For Christmas Accessory,Title,T3,Not matched,300.0,0.06708333333333294,4.166666666666642,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.35
FAIRY MAX POWER SOAP DISPENSING DISH BRUSH,Fairy Soap Dispensing Dish Brush,Title,T2,Not matched,50.0,0.05500000000000038,2.7638190954774062,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.86
CHATTERING TEETH,"Funtime Gifts Clockwork Chattering Teeth, Red",Title,T3,Not matched,800.0,0.04958333333333309,3.3055555555555394,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.52
FARM TRACTOR AND TRAILER SET,Farm Tractor and Trailer Set 3 Pieces Durable Plastic Farm Vehicle Toy Playset Tractor-Trailer Themed Fun,Title,T3,Not matched,200.0,0.04791666666666683,1.2254901960784355,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.42
PRICE & KENSINGTON 2 CUP TEAPOT MATT NAVY,Price & Kensington Black 6 Cup Teapot,Title,T2,Not matched,100.0,0.046666666666665746,0.9168303863785019,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.77
STATUS 3WAY BASIC C/FREE SOCKET WHT 1PK CLAM,STATUS 2 Way Socket | 2 USB Port Cable Free Socket | S2W2USBCFS12,Title,T3,Not matched,200.0,0.04000000000000026,1.1560693641618571,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.51
ASHLEY STAINLESS STEEL TABLESPOONS,"Grunwerg Tablespoons, Stainless Steel, Set of 12",Title,T3,Not matched,50.0,0.03408333333333391,2.1876337184424846,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.54
CHEF AID SHOT GLASSES ASSORTED 20PCE,"Chef Aid Multi-Coloured Plastic Shot Glasses, Pack of 20 Reusable 30ml Party Cups, Bright, Colourful Drinking Glasses for Shots, Cocktails and Celebrations",EAN,T1,Confirmed,600.0,0.030000000000000915,1.4925373134328814,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.34
MENS THERMAL SOCKS 3 PACK ASSORTED COLOURS PK4,"Hocerlu Thermal Socks for Men, 5 Pair Thick Cushioned Cosy Warm Wool Boot Socks for Work Hiking Walking Casual in Cold Winter, Size UK 6-11",Title,T3,Not matched,800.0,0.02900000000000058,0.4893688828889737,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
PAN AROMA PLUG-IN REFILL PURE COTTON PACK OF 2,"Febreze Ambi Pur 3Volution Air Freshener Plug-in Diffuser Refill, Odour Eliminator, Cotton Fresh, 40 ml, (20 ml x 2)",Title,T3,Not matched,300.0,0.029000000000000026,1.951547779273218,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.43
ROLSON CHALK LINE AND LAYOUT SET 3PCE,Rolson 52537 3 pc Chalk Line Set,Title,T2,Not matched,50.0,0.02333333333333365,0.839328537170275,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.61
BLOOME MINI GEL BURST AIR FRESHENER 3PK,Jelly Belly 15710A 3D Gel Mini Vent Air Freshener Duo Pack-Very Cherry,Title,T3,Not matched,300.0,0.02200000000000002,1.412066752246471,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.51
FIRE UP NATURAL FIRELIGHTERS 28 PACK,"Fireglow Firelighters 24 Pack, White",EAN,T1,Confirmed,100.0,0.021666666666666945,1.6539440203562552,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.69
GLASS WHISKEY DECANTER,alpina Whiskey Decanter and Caraf,EAN,T1,Confirmed,200.0,0.01833333333333287,0.730411686586967,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,HIGH,No,MEDIUM,0.69
WHAM MEASURING JUG 2LTR,"Wham Cuisine 2L Clear Measuring Jug,JNS_453403",Title,T3,Not matched,100.0,0.017916666666666914,1.4685792349726976,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.52
SMART CHOICE TYRE RING DOG TOY,"Smart Choice Dog Toy Box, Grey",Title,T2,Not matched,100.0,0.008333333333333082,0.281531531531523,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,MEDIUM,Yes,MEDIUM,0.67
DREAM CATCHER CIRCLE WITH FEATHERS ASSORTED,"FuninCrea Dream Catcher, Half Circle Moon Dream Catchers with Feathers Handmade Fairy Dreamcatcher Indian Style Hanging Wall Decor for Living Room, Bedroom, Dormitory (Colorful)",Title,T3,Not matched,50.0,0.0050000000000005596,0.13368983957220748,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.37
FLOW FLOOR & SURFACE CLEANER 5L EACH,Flow Lemon Floor & Surface All Purpose Cleaner | Concentrate Formula | Interior & Exterior | Safe On All Surfaces (5 Litre),Title,T3,Not matched,50.0,0.0008333333333332416,0.01868460388639555,A,Proven Demand,Product has confirmed positive profit and active monthly sales.,LOW,Yes,MEDIUM,0.42
